Passenger 1 ID,Passenger 2 ID,Number of flights together,From,To
1424,7657,6,2017-09-24,2017-11-25
1464,4707,6,2017-07-23,2017-09-03
1475,3090,6,2017-07-17,2017-10-08
1475,10267,6,2017-06-28,2017-08-07
1505,3021,6,2017-06-10,2017-08-07
1505,10576,6,2017-07-17,2017-11-16
1544,6205,6,2017-05-01,2017-07-21
1617,5653,6,2017-07-16,2017-09-08
1617,7902,6,2017-07-16,2017-09-08
1637,3002,6,2017-05-19,2017-07-11
1677,3503,6,2017-05-06,2017-06-18
1715,2345,6,2017-06-15,2017-07-12
1715,3618,6,2017-05-24,2017-07-11
1747,9369,6,2017-05-12,2017-08-21
1747,9395,6,2017-05-12,2017-08-21
1769,2201,6,2017-06-13,2017-07-23
1769,4170,6,2017-06-13,2017-07-23
1769,7373,7,2017-05-15,2017-07-23
1769,8679,6,2017-06-13,2017-07-23
1782,4444,7,2017-05-19,2017-08-30
1822,4820,6,2017-05-24,2017-07-11
1831,5812,6,2017-05-03,2017-07-01
1849,4820,7,2017-05-22,2017-07-11
1849,9066,10,2017-05-02,2017-07-11
1858,10515,6,2017-06-13,2017-08-15
1860,4816,6,2017-07-30,2017-09-10
1917,3741,6,2017-06-08,2017-09-16
1972,8400,6,2017-08-15,2017-11-18
1982,9620,7,2017-05-18,2017-09-15
2012,2841,6,2017-05-19,2017-07-11
2012,4774,6,2017-05-19,2017-07-11
2012,9699,6,2017-06-15,2017-07-21
2024,2945,7,2017-05-19,2017-07-12
2065,3837,6,2017-06-13,2017-07-23
2068,4552,7,2017-05-17,2017-06-24
2090,2945,6,2017-05-19,2017-07-11
2090,4774,6,2017-05-19,2017-07-11
2097,8445,6,2017-07-02,2017-08-06
2155,4852,6,2017-06-10,2017-09-10
2174,4217,6,2017-07-13,2017-07-29
2185,10975,8,2017-07-23,2017-11-20
2201,3837,6,2017-06-13,2017-07-23
2201,6113,9,2017-06-13,2017-09-11
2258,10357,7,2017-08-28,2017-11-08
2284,8289,6,2017-07-08,2017-09-19
2323,10658,6,2017-06-10,2017-09-24
2345,2841,6,2017-05-19,2017-07-11
2345,8262,7,2017-05-19,2017-07-12
2354,2945,7,2017-05-19,2017-07-12
2354,3187,6,2017-05-19,2017-07-11
2378,11324,6,2017-07-05,2017-09-11
2433,3873,7,2017-05-11,2017-09-18
2437,11871,6,2017-07-24,2017-10-25
2472,8514,6,2017-09-14,2017-10-31
2478,11746,6,2017-09-06,2017-10-16
2532,4364,6,2017-07-13,2017-08-09
2532,5696,6,2017-07-13,2017-07-29
2532,7098,6,2017-07-13,2017-07-29
2581,2701,6,2017-05-22,2017-07-19
2581,3029,6,2017-05-22,2017-07-19
2588,2964,7,2017-09-10,2017-11-27
2588,11211,8,2017-09-01,2017-11-27
2626,8890,6,2017-07-23,2017-10-23
2718,9752,6,2017-07-01,2017-08-01
2719,9968,7,2017-05-15,2017-10-27
2851,9752,7,2017-07-23,2017-10-08
2857,6813,7,2017-05-06,2017-06-24
2886,8093,6,2017-05-01,2017-05-30
2926,4249,7,2017-05-06,2017-06-24
2939,8037,7,2017-05-01,2017-06-05
2945,4774,7,2017-05-19,2017-07-12
2960,10389,8,2017-05-30,2017-09-23
2969,5120,7,2017-06-16,2017-09-16
2973,7860,7,2017-05-11,2017-06-25
2973,10368,7,2017-06-06,2017-07-01
3002,8262,6,2017-05-19,2017-07-11
3021,8519,6,2017-06-10,2017-07-23
3021,10644,6,2017-07-17,2017-08-11
3029,4650,8,2017-05-22,2017-08-04
3078,7373,6,2017-06-26,2017-09-16
3078,9522,6,2017-06-10,2017-07-23
3112,10536,6,2017-06-28,2017-07-29
3153,5668,6,2017-06-06,2017-06-24
3172,4404,6,2017-05-14,2017-06-28
3187,8262,6,2017-05-19,2017-07-11
3223,8519,7,2017-06-10,2017-07-26
3275,3432,8,2017-05-12,2017-07-18
3278,9069,6,2017-06-06,2017-09-12
3286,7243,7,2017-05-17,2017-06-24
3286,8048,7,2017-05-17,2017-06-24
3330,5911,7,2017-05-17,2017-09-14
3418,5482,6,2017-05-06,2017-06-05
3418,8158,6,2017-05-06,2017-06-24
3420,8704,6,2017-06-16,2017-08-19
3432,4217,7,2017-05-25,2017-07-29
3503,6447,7,2017-05-17,2017-06-28
3536,5233,6,2017-05-24,2017-08-18
3589,8290,6,2017-07-12,2017-09-01
3589,10350,7,2017-07-07,2017-09-01
3590,4249,9,2017-05-06,2017-06-24
3611,10841,6,2017-07-01,2017-08-06
3618,4034,6,2017-05-24,2017-07-11
3665,5955,6,2017-08-24,2017-10-07
3755,7279,6,2017-05-11,2017-07-30
3760,9030,6,2017-05-29,2017-09-17
3802,4283,6,2017-05-03,2017-06-18
3802,7810,9,2017-06-08,2017-08-06
3889,9355,7,2017-09-28,2017-11-17
3925,6730,7,2017-05-26,2017-11-15
3993,5690,6,2017-07-30,2017-09-14
3993,11909,6,2017-08-04,2017-09-19
4010,7679,7,2017-07-13,2017-08-11
4016,5046,8,2017-08-24,2017-11-06
4034,5503,6,2017-05-24,2017-07-11
4070,4945,6,2017-07-08,2017-08-15
4070,5021,7,2017-07-24,2017-11-06
4092,10548,6,2017-06-28,2017-09-01
4170,5533,6,2017-06-13,2017-07-23
4170,6113,8,2017-06-13,2017-08-07
4202,5503,6,2017-05-24,2017-07-11
4202,5522,6,2017-05-24,2017-07-11
4217,5016,6,2017-07-13,2017-08-09
4275,7520,7,2017-06-03,2017-09-25
4336,8912,6,2017-07-13,2017-09-21
4359,6777,6,2017-05-20,2017-07-04
4363,8006,6,2017-07-17,2017-08-09
4364,5016,9,2017-07-13,2017-08-29
4364,8424,6,2017-07-13,2017-07-30
4389,8078,6,2017-05-12,2017-06-04
4451,8851,6,2017-07-24,2017-09-01
4451,10764,8,2017-06-24,2017-08-24
4541,9540,8,2017-05-11,2017-07-21
4552,5544,7,2017-06-06,2017-06-27
4552,5668,7,2017-06-06,2017-06-27
4584,8424,6,2017-07-13,2017-07-30
4627,6418,6,2017-05-01,2017-05-30
4675,6317,6,2017-07-16,2017-09-04
4731,8353,6,2017-08-24,2017-11-08
4774,4820,7,2017-06-15,2017-07-18
4774,6560,8,2017-05-19,2017-07-18
4774,9645,6,2017-06-15,2017-07-12
4816,4827,7,2017-07-30,2017-09-11
4816,4917,8,2017-07-30,2017-09-21
4816,6317,6,2017-07-16,2017-09-04
4816,10095,6,2017-07-30,2017-09-10
4820,5503,6,2017-05-24,2017-07-11
4820,7560,7,2017-05-22,2017-07-11
4823,5209,6,2017-07-13,2017-09-21
4827,9127,6,2017-07-21,2017-09-04
4841,4881,8,2017-06-03,2017-10-21
4854,10989,8,2017-08-17,2017-11-08
4854,11600,6,2017-08-17,2017-10-01
4854,12899,6,2017-09-11,2017-11-08
4917,6208,6,2017-07-21,2017-09-04
5016,8424,6,2017-07-13,2017-07-30
5081,9271,6,2017-06-10,2017-07-23
5093,11898,6,2017-07-24,2017-09-01
5096,11948,6,2017-07-14,2017-08-15
5111,7721,6,2017-08-27,2017-11-27
5116,9421,6,2017-07-16,2017-09-04
5198,8983,6,2017-05-02,2017-05-24
5227,8040,6,2017-07-08,2017-09-14
5332,6523,6,2017-05-13,2017-07-30
5380,12600,6,2017-10-31,2017-11-21
5423,6750,6,2017-05-06,2017-06-11
5459,9063,8,2017-06-24,2017-08-19
5459,10975,6,2017-07-02,2017-08-19
5482,7605,6,2017-05-06,2017-06-05
5482,8190,7,2017-05-06,2017-08-04
5490,8093,6,2017-05-01,2017-05-30
5533,7373,6,2017-06-13,2017-07-23
5546,9098,7,2017-05-10,2017-06-24
5546,10325,6,2017-06-06,2017-06-24
5564,7068,6,2017-05-01,2017-07-04
5572,9618,6,2017-05-18,2017-08-04
5653,7902,7,2017-07-16,2017-09-24
5668,8461,7,2017-05-01,2017-06-11
5668,10325,6,2017-06-06,2017-06-24
5696,7098,6,2017-07-13,2017-07-29
5747,11171,6,2017-08-15,2017-09-11
5775,7951,6,2017-06-04,2017-09-09
5789,6813,6,2017-05-06,2017-06-05
5855,8003,6,2017-07-04,2017-08-14
5911,8037,6,2017-05-01,2017-09-21
5942,9924,6,2017-05-24,2017-08-29
5958,7307,6,2017-09-01,2017-10-01
6013,8445,7,2017-07-02,2017-09-14
6111,7983,6,2017-07-16,2017-09-08
6113,7373,6,2017-06-13,2017-07-23
6136,8427,7,2017-06-13,2017-09-03
6208,6293,6,2017-05-01,2017-05-27
6294,9816,6,2017-09-27,2017-11-23
6437,12906,6,2017-10-03,2017-12-01
6478,8658,6,2017-05-24,2017-10-08
6519,8101,6,2017-09-07,2017-11-01
6522,9659,6,2017-07-13,2017-08-07
6522,10037,6,2017-07-13,2017-08-07
6548,9376,6,2017-08-03,2017-11-11
6560,6729,6,2017-06-15,2017-07-12
6591,12323,7,2017-09-10,2017-11-27
6689,7418,7,2017-07-11,2017-10-04
6706,7590,6,2017-05-29,2017-08-07
6805,9069,6,2017-06-06,2017-06-24
6857,7555,6,2017-08-27,2017-11-27
6878,9562,6,2017-06-26,2017-08-31
6987,7579,6,2017-07-13,2017-10-25
6987,7677,6,2017-07-13,2017-08-07
6987,10083,6,2017-07-13,2017-08-07
7039,8158,6,2017-05-06,2017-06-11
7060,9540,6,2017-08-25,2017-11-27
7209,9700,6,2017-05-24,2017-07-11
7220,10396,7,2017-06-05,2017-09-04
7243,10377,6,2017-06-06,2017-06-24
7327,7590,6,2017-07-11,2017-08-15
7347,7727,7,2017-08-27,2017-11-06
7347,7780,6,2017-08-27,2017-10-27
7376,8400,6,2017-08-15,2017-11-18
7505,9874,7,2017-06-08,2017-08-07
7505,10325,8,2017-06-06,2017-08-07
7507,8114,6,2017-07-02,2017-08-19
7551,8246,6,2017-05-05,2017-07-22
7560,9700,6,2017-05-24,2017-07-11
7560,10716,7,2017-06-24,2017-08-15
7560,10796,6,2017-06-24,2017-08-12
7656,11400,7,2017-07-05,2017-09-19
7657,9501,6,2017-05-11,2017-11-21
7661,9540,6,2017-08-25,2017-11-27
7671,9751,6,2017-07-03,2017-09-18
7677,7679,6,2017-07-13,2017-08-07
7679,9659,9,2017-05-18,2017-08-07
7713,7822,6,2017-05-05,2017-07-19
7727,9252,6,2017-09-16,2017-11-06
7770,9822,6,2017-07-13,2017-08-29
7810,8048,6,2017-06-06,2017-06-24
7810,10377,6,2017-06-06,2017-06-24
7825,10329,6,2017-10-22,2017-11-19
7825,11871,6,2017-07-24,2017-10-25
7832,10478,6,2017-08-29,2017-09-16
7859,8835,7,2017-05-13,2017-09-19
7898,9700,6,2017-05-24,2017-07-11
7902,7983,6,2017-07-16,2017-09-08
7950,8368,6,2017-07-16,2017-09-04
8006,8519,7,2017-06-10,2017-07-26
8006,9271,7,2017-05-13,2017-07-23
8007,8461,7,2017-05-01,2017-06-11
8048,9098,6,2017-06-06,2017-06-24
8165,9752,6,2017-06-24,2017-07-28
8290,9258,6,2017-07-12,2017-09-01
8290,10350,9,2017-07-12,2017-10-01
8351,9688,6,2017-06-03,2017-08-15
8353,12111,6,2017-09-01,2017-11-15
8363,10346,6,2017-05-30,2017-07-05
8466,9025,6,2017-08-06,2017-09-19
8502,8826,6,2017-05-13,2017-09-22
8542,9513,6,2017-07-03,2017-10-17
8562,8679,8,2017-06-26,2017-09-11
8574,9280,6,2017-05-13,2017-08-12
8574,10203,6,2017-07-09,2017-10-31
8596,9282,6,2017-07-17,2017-08-11
8679,9282,6,2017-07-17,2017-08-11
8679,10899,6,2017-07-17,2017-11-23
8684,10095,6,2017-07-21,2017-09-04
8810,8871,6,2017-05-13,2017-09-11
8831,9253,7,2017-05-11,2017-11-17
8851,11898,6,2017-07-24,2017-09-01
8979,8983,6,2017-05-02,2017-05-24
9014,9066,7,2017-05-02,2017-06-20
9063,11275,9,2017-06-24,2017-08-30
9127,10015,6,2017-07-21,2017-09-04
9127,11280,6,2017-07-21,2017-09-04
9174,9858,6,2017-09-19,2017-10-22
9258,10899,6,2017-07-01,2017-07-23
9282,9386,6,2017-07-17,2017-08-11
9317,9703,6,2017-05-30,2017-07-29
9321,9369,7,2017-05-03,2017-11-14
9331,9369,7,2017-05-03,2017-08-21
9376,10833,6,2017-07-12,2017-08-07
9511,10382,6,2017-08-01,2017-09-25
9522,10283,6,2017-08-03,2017-10-20
9602,9648,6,2017-05-09,2017-07-17
9618,9640,6,2017-05-09,2017-07-17
9619,9642,6,2017-05-09,2017-06-20
9620,9622,6,2017-05-09,2017-06-20
9622,9690,6,2017-05-09,2017-06-20
9624,9660,6,2017-05-09,2017-06-22
9628,9693,6,2017-05-09,2017-06-20
9649,9679,6,2017-05-09,2017-06-22
9715,9750,6,2017-05-10,2017-07-01
9752,9828,11,2017-06-06,2017-10-03
9758,9777,7,2017-05-10,2017-07-26
9777,10661,6,2017-06-28,2017-08-09
9810,10110,6,2017-05-29,2017-07-07
9924,9999,6,2017-05-13,2017-05-29
9951,11948,6,2017-07-14,2017-08-15
9954,11687,7,2017-08-13,2017-09-19
10022,10089,8,2017-05-13,2017-09-10
10022,11225,8,2017-07-21,2017-09-11
10024,11280,7,2017-07-21,2017-09-10
10089,11280,6,2017-07-21,2017-09-04
10203,10234,9,2017-05-23,2017-10-31
10234,10716,6,2017-07-24,2017-08-29
10234,10767,6,2017-07-24,2017-08-29
10234,11883,6,2017-07-24,2017-08-29
10328,11400,6,2017-07-05,2017-08-20
10371,10396,7,2017-05-26,2017-06-27
10373,10389,6,2017-05-26,2017-06-24
10409,10442,6,2017-05-31,2017-07-05
10428,10442,6,2017-05-31,2017-07-05
10428,10449,6,2017-05-31,2017-07-05
10536,10541,6,2017-06-06,2017-07-23
10541,10548,6,2017-06-06,2017-07-23
10541,10576,10,2017-06-06,2017-11-23
10576,10644,7,2017-06-28,2017-08-11
10585,12600,6,2017-10-31,2017-11-21
10596,11808,7,2017-08-08,2017-10-01
10701,10767,7,2017-06-16,2017-08-12
10701,10785,7,2017-06-16,2017-08-12
10726,10744,6,2017-06-16,2017-07-18
10726,10756,6,2017-06-16,2017-07-18
10726,10791,6,2017-06-16,2017-07-18
10756,10791,6,2017-06-16,2017-07-18
10762,10767,8,2017-06-16,2017-11-14
10937,11074,8,2017-06-25,2017-09-17
10989,12899,6,2017-09-11,2017-11-08
11011,11073,6,2017-06-20,2017-07-20
11027,11073,7,2017-06-20,2017-09-01
11101,11143,7,2017-06-22,2017-09-09
11137,11472,6,2017-07-14,2017-10-17
11198,13620,7,2017-10-08,2017-12-01
11276,11296,9,2017-06-22,2017-08-12
11332,11378,6,2017-06-25,2017-09-19
11535,11600,6,2017-07-01,2017-09-25
11600,11727,6,2017-08-17,2017-10-01
11803,11874,6,2017-07-05,2017-08-15
11808,11853,8,2017-07-05,2017-08-17
11868,11885,7,2017-07-05,2017-08-14
11871,11874,6,2017-07-05,2017-08-15
11871,11898,6,2017-07-05,2017-08-15
11923,11965,7,2017-07-12,2017-09-14
12530,12567,6,2017-08-18,2017-11-24
12539,12540,6,2017-08-18,2017-11-06
13218,13284,6,2017-09-24,2017-11-27
13560,13594,6,2017-09-27,2017-11-14
13564,13571,6,2017-09-27,2017-11-27
13605,13614,6,2017-10-01,2017-11-16
13627,13638,6,2017-10-01,2017-11-14
13903,13943,6,2017-10-16,2017-11-24
