Passenger 1 ID,Passenger 2 ID,Number of flights together,From,To
4249,7505,7,2017-06-12,2017-09-05
4329,4553,6,2017-05-18,2017-08-26
4364,4584,7,2017-07-13,2017-08-09
4364,11007,7,2017-07-15,2017-08-29
4441,5544,6,2017-05-10,2017-06-18
4441,7860,6,2017-06-06,2017-06-25
4449,9620,7,2017-05-18,2017-07-15
4451,9699,6,2017-05-24,2017-07-11
4451,10310,6,2017-07-24,2017-09-01
4451,10767,7,2017-06-24,2017-08-15
4451,10796,6,2017-06-24,2017-08-12
4451,11898,6,2017-07-24,2017-09-01
4514,4749,6,2017-07-08,2017-08-30
4543,4641,6,2017-07-13,2017-09-21
4546,7279,6,2017-05-04,2017-07-04
4552,10371,7,2017-06-12,2017-09-08
4580,5132,6,2017-07-13,2017-10-25
4611,5198,6,2017-05-07,2017-06-17
4627,8068,6,2017-05-01,2017-05-30
4650,9997,6,2017-06-24,2017-07-21
4675,4816,7,2017-07-16,2017-09-10
4715,5283,7,2017-06-11,2017-08-18
4737,4816,6,2017-07-16,2017-09-04
4737,6317,6,2017-07-16,2017-09-04
4774,6729,6,2017-06-15,2017-07-12
4774,10756,7,2017-06-24,2017-07-27
4791,10795,7,2017-08-24,2017-11-19
4816,10089,6,2017-07-30,2017-09-10
4827,8810,6,2017-05-13,2017-09-11
4917,5748,7,2017-06-16,2017-09-04
5007,9974,6,2017-06-10,2017-11-27
5081,9522,7,2017-05-30,2017-07-23
5093,10310,8,2017-07-08,2017-09-01
5094,6720,6,2017-05-11,2017-07-24
5096,10203,6,2017-07-24,2017-08-29
5096,11883,6,2017-07-24,2017-08-29
5111,10067,6,2017-08-27,2017-11-27
5277,10764,6,2017-07-24,2017-08-27
5283,8961,6,2017-06-25,2017-09-18
5332,7877,6,2017-10-09,2017-11-14
5395,7393,6,2017-07-19,2017-09-04
5423,7662,6,2017-05-06,2017-06-11
5423,7860,6,2017-06-06,2017-06-25
5503,7898,7,2017-05-24,2017-08-28
5503,9699,6,2017-05-24,2017-07-11
5522,6729,8,2017-05-22,2017-07-12
5522,8729,6,2017-06-15,2017-07-12
5522,9645,7,2017-05-24,2017-07-12
5530,7076,6,2017-05-30,2017-07-18
5533,10548,6,2017-07-17,2017-09-18
5544,10377,6,2017-06-06,2017-06-24
5560,7162,6,2017-05-11,2017-05-25
5592,6752,6,2017-05-05,2017-07-20
5668,8007,7,2017-05-01,2017-06-11
5669,6783,6,2017-07-01,2017-09-18
5669,8165,6,2017-07-01,2017-08-18
5740,6293,6,2017-05-07,2017-07-08
5799,9264,6,2017-05-26,2017-06-29
6001,6987,7,2017-08-03,2017-10-25
6052,6447,7,2017-05-01,2017-06-18
6084,8363,8,2017-05-29,2017-07-13
6181,8234,6,2017-08-01,2017-11-16
6208,9421,7,2017-07-30,2017-09-19
6293,7661,8,2017-05-16,2017-11-27
6293,8057,6,2017-09-24,2017-11-27
6317,8368,6,2017-07-16,2017-09-04
6394,12088,6,2017-08-17,2017-10-23
6441,6813,6,2017-05-29,2017-06-24
6447,8037,7,2017-05-01,2017-06-05
6560,8260,7,2017-05-19,2017-07-12
6560,8729,7,2017-05-19,2017-07-12
6571,10057,7,2017-05-20,2017-10-02
6668,8983,6,2017-05-17,2017-06-20
6725,6857,6,2017-05-01,2017-07-24
6731,12587,6,2017-10-17,2017-11-19
6777,10767,6,2017-07-24,2017-08-29
6783,9752,8,2017-06-06,2017-08-01
6783,11275,6,2017-06-24,2017-07-28
6805,7243,6,2017-06-06,2017-06-24
6805,8158,6,2017-06-06,2017-06-24
6827,9977,6,2017-07-17,2017-08-10
6857,6892,6,2017-05-22,2017-07-24
6953,9676,6,2017-08-02,2017-09-19
7002,7327,7,2017-07-11,2017-08-23
7094,9653,6,2017-07-11,2017-09-10
7162,8006,6,2017-07-17,2017-08-09
7191,7902,6,2017-07-16,2017-09-08
7209,9066,8,2017-05-18,2017-07-11
7209,10762,7,2017-06-24,2017-10-25
7220,10313,8,2017-06-05,2017-09-15
7229,7240,6,2017-05-04,2017-08-07
7286,13900,6,2017-10-15,2017-11-24
7327,9653,6,2017-07-11,2017-10-25
7505,8048,6,2017-06-06,2017-06-24
7560,10764,7,2017-06-24,2017-08-15
7685,8353,7,2017-05-06,2017-10-29
7706,7809,6,2017-05-01,2017-09-16
7721,10067,6,2017-08-27,2017-11-27
7810,9752,6,2017-08-01,2017-10-23
7832,9862,7,2017-08-10,2017-09-11
7837,8353,6,2017-07-08,2017-08-15
7866,7872,6,2017-05-06,2017-06-06
7919,8006,7,2017-07-17,2017-10-22
7950,9421,6,2017-07-16,2017-09-04
7995,9653,6,2017-07-11,2017-11-14
8010,8149,7,2017-05-15,2017-09-18
8013,9347,6,2017-05-17,2017-09-21
8014,9810,6,2017-06-03,2017-07-12
8017,10541,6,2017-06-28,2017-08-07
8037,8441,6,2017-05-29,2017-10-04
8078,8803,6,2017-06-03,2017-07-21
8078,9340,7,2017-05-12,2017-06-14
8260,8262,7,2017-05-19,2017-07-12
8260,8729,7,2017-05-19,2017-07-12
8260,10727,6,2017-06-24,2017-07-24
8299,9977,7,2017-07-17,2017-08-10
8329,9367,6,2017-09-21,2017-11-25
8353,10310,8,2017-07-08,2017-09-01
8353,10702,6,2017-07-24,2017-09-01
8403,8411,6,2017-05-01,2017-08-01
8406,8644,6,2017-07-02,2017-08-12
8563,9280,6,2017-10-11,2017-11-21
8579,10196,6,2017-08-06,2017-09-28
8596,10833,6,2017-07-17,2017-09-11
8664,13620,7,2017-10-08,2017-12-01
8684,9359,7,2017-05-12,2017-09-04
8684,10015,6,2017-07-21,2017-09-04
9026,9097,6,2017-05-01,2017-09-01
9026,10334,6,2017-06-18,2017-07-20
9098,10377,6,2017-06-06,2017-06-24
9127,9495,7,2017-06-26,2017-08-20
9127,10022,6,2017-07-21,2017-09-04
9258,9282,10,2017-05-01,2017-07-23
9271,9522,6,2017-06-10,2017-07-23
9311,9319,6,2017-05-03,2017-06-29
9359,9369,7,2017-05-03,2017-08-21
9363,9810,6,2017-06-03,2017-07-12
9363,10046,6,2017-05-20,2017-11-19
9421,11280,7,2017-07-30,2017-09-19
9493,11225,8,2017-07-21,2017-09-28
9512,9576,6,2017-05-07,2017-10-09
9600,9862,8,2017-08-10,2017-09-21
9602,9664,6,2017-05-09,2017-07-17
9611,9620,6,2017-05-09,2017-06-20
9611,9622,6,2017-05-09,2017-06-20
9611,9690,6,2017-05-09,2017-06-20
9619,9690,6,2017-05-09,2017-06-20
9619,9693,6,2017-05-09,2017-06-20
9634,9686,6,2017-05-09,2017-06-22
9640,9648,6,2017-05-09,2017-07-17
9659,10017,6,2017-07-13,2017-08-07
9660,9672,6,2017-05-09,2017-06-22
9712,11315,6,2017-08-03,2017-09-19
9713,9786,6,2017-05-10,2017-10-11
9725,9955,6,2017-05-27,2017-09-20
9926,9960,6,2017-05-13,2017-10-13
10022,10024,7,2017-05-13,2017-09-04
10310,10702,6,2017-07-24,2017-09-01
10334,10389,6,2017-05-26,2017-06-24
10346,10356,6,2017-05-26,2017-06-25
10365,11807,7,2017-08-24,2017-10-12
10389,10394,6,2017-05-26,2017-09-23
10415,10486,6,2017-05-31,2017-07-01
10454,10467,6,2017-05-31,2017-11-23
10541,10616,8,2017-06-28,2017-11-23
10702,10785,8,2017-06-16,2017-08-15
10706,10786,6,2017-06-16,2017-09-17
10714,10719,8,2017-06-16,2017-08-15
10744,10798,6,2017-06-16,2017-07-18
10756,10799,8,2017-06-16,2017-07-27
10762,10799,6,2017-06-16,2017-07-18
10764,10778,8,2017-06-16,2017-08-15
10819,10900,7,2017-06-16,2017-07-23
10937,11274,6,2017-07-20,2017-09-25
10954,12203,6,2017-08-07,2017-10-17
10967,10988,6,2017-06-18,2017-09-19
10989,12881,6,2017-09-11,2017-11-08
11011,11332,6,2017-07-05,2017-08-31
11011,13731,6,2017-10-16,2017-11-19
11041,11046,6,2017-06-20,2017-07-20
11046,11073,6,2017-06-20,2017-07-20
11101,11137,6,2017-06-22,2017-07-19
11111,11198,6,2017-06-22,2017-07-19
11114,11142,7,2017-06-22,2017-09-14
11156,11175,6,2017-06-22,2017-07-11
11156,11183,6,2017-06-22,2017-07-11
11450,12841,6,2017-10-31,2017-11-21
11610,11642,6,2017-07-03,2017-08-17
11633,11649,6,2017-07-03,2017-09-09
11803,11883,6,2017-07-05,2017-08-15
11817,11871,6,2017-07-05,2017-08-15
11817,11874,6,2017-07-05,2017-08-15
11876,11898,6,2017-07-05,2017-08-15
11880,11883,6,2017-07-05,2017-08-15
11922,11938,7,2017-07-12,2017-09-16
11939,11965,7,2017-07-12,2017-09-14
12570,12586,6,2017-08-18,2017-11-14
13215,13277,6,2017-09-24,2017-11-06
13249,13284,6,2017-09-24,2017-11-27
13731,13781,9,2017-10-11,2017-11-24
