Passenger 1 ID,Passenger 2 ID,Number of flights together,From,To
6208,10015,6,2017-07-21,2017-09-04
6289,8614,6,2017-05-24,2017-08-18
6323,10196,6,2017-09-24,2017-11-20
6372,8190,6,2017-05-29,2017-08-08
6447,9874,7,2017-06-12,2017-09-19
6447,10373,7,2017-05-30,2017-08-07
6447,10833,6,2017-07-17,2017-09-11
6529,9282,6,2017-07-17,2017-08-11
6529,10616,6,2017-06-28,2017-08-07
6591,8810,8,2017-09-04,2017-11-27
6668,7209,6,2017-05-17,2017-06-20
6729,7560,7,2017-05-22,2017-07-11
6729,9700,6,2017-05-24,2017-07-11
6750,8461,6,2017-05-17,2017-08-27
6777,11276,9,2017-06-24,2017-08-15
6805,7643,6,2017-06-08,2017-08-22
6813,7605,7,2017-05-06,2017-06-12
6823,10862,6,2017-07-12,2017-09-03
6827,8299,6,2017-07-17,2017-08-10
6827,9068,6,2017-06-13,2017-07-30
6882,10573,6,2017-06-28,2017-11-14
6987,10016,6,2017-07-13,2017-08-07
7068,11784,6,2017-07-15,2017-09-09
7076,7677,6,2017-05-30,2017-07-18
7162,9258,7,2017-06-14,2017-07-23
7209,7327,6,2017-10-22,2017-11-17
7209,9645,7,2017-05-24,2017-07-12
7346,10809,6,2017-07-24,2017-09-11
7560,7898,7,2017-05-22,2017-07-11
7560,10778,7,2017-06-24,2017-08-15
7636,9388,6,2017-05-30,2017-08-01
7710,11198,6,2017-10-22,2017-12-01
7711,11296,6,2017-07-24,2017-09-19
7801,8511,6,2017-07-03,2017-08-06
7810,9069,11,2017-05-02,2017-08-01
7810,9098,8,2017-06-06,2017-07-24
8006,8562,7,2017-05-13,2017-07-23
8040,8149,6,2017-07-03,2017-10-15
8040,11939,8,2017-07-23,2017-10-23
8093,8411,6,2017-05-01,2017-05-30
8101,11326,6,2017-09-07,2017-11-01
8257,8584,6,2017-06-10,2017-07-23
8258,9856,7,2017-09-30,2017-12-01
8260,10731,7,2017-06-24,2017-08-08
8299,10819,6,2017-07-12,2017-07-29
8529,10357,6,2017-09-11,2017-11-08
8552,8566,6,2017-05-13,2017-06-04
8684,9385,6,2017-05-12,2017-08-21
8784,10266,6,2017-07-29,2017-10-08
8803,9810,6,2017-05-29,2017-07-07
8803,9822,6,2017-05-29,2017-07-07
8834,8961,6,2017-07-05,2017-09-18
8836,9537,6,2017-06-08,2017-08-26
8890,8980,6,2017-07-23,2017-10-23
8988,9712,6,2017-06-27,2017-09-15
9057,10271,6,2017-06-28,2017-09-21
9127,10331,6,2017-06-26,2017-08-10
9201,9298,7,2017-05-01,2017-08-17
9247,9991,7,2017-09-16,2017-12-01
9282,10644,6,2017-07-17,2017-08-11
9303,9970,6,2017-05-17,2017-07-29
9340,9363,8,2017-05-03,2017-06-14
9340,9366,7,2017-05-03,2017-06-04
9359,10024,6,2017-07-21,2017-09-04
9363,9366,7,2017-05-03,2017-06-04
9366,13623,6,2017-10-22,2017-11-21
9383,10613,6,2017-06-10,2017-08-01
9386,10644,6,2017-07-17,2017-08-11
9389,9955,6,2017-05-27,2017-09-20
9466,10767,7,2017-08-15,2017-11-14
9522,10576,6,2017-07-17,2017-08-11
9537,9592,6,2017-05-07,2017-06-10
9601,9677,6,2017-05-09,2017-06-22
9610,9649,7,2017-05-09,2017-10-29
9610,9686,6,2017-05-09,2017-06-22
9611,9619,6,2017-05-09,2017-06-20
9618,9684,7,2017-05-09,2017-08-04
9622,9693,6,2017-05-09,2017-06-20
9634,9660,6,2017-05-09,2017-06-22
9648,9665,6,2017-05-09,2017-07-17
9649,9696,9,2017-05-09,2017-11-15
9659,10083,6,2017-07-13,2017-08-07
9660,9677,6,2017-05-09,2017-06-22
9661,9688,6,2017-05-09,2017-07-30
9690,9693,6,2017-05-09,2017-06-20
9703,11683,6,2017-07-24,2017-10-27
9715,9761,6,2017-05-10,2017-07-01
9777,10535,6,2017-06-13,2017-07-26
9779,12088,7,2017-08-17,2017-11-12
9810,9859,6,2017-05-12,2017-07-01
9906,9954,7,2017-05-13,2017-09-09
9906,9988,8,2017-05-13,2017-09-09
9954,9988,8,2017-05-13,2017-09-09
10004,10046,6,2017-05-13,2017-06-04
10015,10022,7,2017-05-13,2017-09-04
10016,10023,6,2017-05-13,2017-07-18
10016,10058,6,2017-05-13,2017-07-18
10022,10095,8,2017-05-13,2017-09-10
10037,10083,8,2017-05-13,2017-08-07
10083,10394,7,2017-07-16,2017-09-19
10095,11225,7,2017-07-21,2017-09-10
10107,10377,6,2017-06-08,2017-09-16
10130,11171,7,2017-08-11,2017-09-11
10203,10716,6,2017-07-24,2017-08-29
10212,10954,7,2017-07-26,2017-08-29
10267,10572,6,2017-08-03,2017-10-04
10267,10576,6,2017-06-28,2017-08-07
10306,10357,6,2017-05-26,2017-11-08
10313,10371,7,2017-05-26,2017-06-27
10313,10397,7,2017-05-26,2017-06-27
10327,10353,7,2017-05-26,2017-07-05
10334,10371,7,2017-05-26,2017-06-27
10346,10399,6,2017-05-26,2017-10-15
10349,10396,7,2017-05-26,2017-06-27
10349,10397,7,2017-05-26,2017-06-27
10357,10376,6,2017-05-26,2017-07-12
10373,10396,6,2017-05-26,2017-06-24
10389,10396,6,2017-05-26,2017-06-24
10407,10416,6,2017-05-31,2017-06-22
10440,10456,6,2017-05-31,2017-07-01
10449,10465,7,2017-05-31,2017-08-19
10476,10494,6,2017-05-31,2017-06-27
10541,10644,6,2017-06-28,2017-08-07
10541,10899,7,2017-07-17,2017-11-23
10616,10899,7,2017-07-17,2017-11-23
10701,10702,7,2017-06-16,2017-08-12
10701,10795,6,2017-06-16,2017-09-08
10703,10731,6,2017-06-16,2017-07-19
10716,10796,7,2017-06-16,2017-08-12
10727,10795,6,2017-06-16,2017-07-19
10731,11808,9,2017-07-12,2017-09-25
10764,10767,8,2017-06-16,2017-08-15
10795,10799,6,2017-06-16,2017-07-27
10833,10899,8,2017-06-16,2017-08-07
11001,11062,6,2017-06-20,2017-07-21
11011,11049,6,2017-06-20,2017-07-20
11020,11072,7,2017-06-20,2017-10-04
11027,11049,6,2017-06-20,2017-07-20
11041,11353,6,2017-07-05,2017-10-20
11120,11148,6,2017-06-22,2017-07-15
11136,11175,7,2017-06-22,2017-07-30
11243,11284,6,2017-06-22,2017-09-03
11649,11687,8,2017-07-03,2017-09-19
11716,11742,7,2017-07-04,2017-11-19
11817,11880,6,2017-07-05,2017-08-15
11834,13753,6,2017-10-16,2017-11-17
11871,11876,6,2017-07-05,2017-08-15
11930,11939,7,2017-07-12,2017-09-14
12005,12052,6,2017-07-16,2017-09-25
12020,12072,6,2017-07-16,2017-09-23
12088,12173,6,2017-08-17,2017-10-23
12203,12340,6,2017-08-07,2017-10-17
12516,12553,6,2017-08-18,2017-11-14
12553,12594,6,2017-08-18,2017-11-14
12600,13731,6,2017-10-31,2017-11-21
13217,13235,6,2017-09-24,2017-11-14
13221,13249,6,2017-09-24,2017-11-27
13221,13296,6,2017-09-24,2017-11-27
13249,13296,6,2017-09-24,2017-11-27
13557,13560,6,2017-09-27,2017-11-14
13620,13669,6,2017-10-01,2017-11-19
13623,13683,6,2017-10-01,2017-11-06
