Passenger 1 ID,Passenger 2 ID,Number of flights together
11041,11073,6
4597,11044,4
4852,7163,4
11106,11145,4
11103,11138,4
11137,11174,4
11180,11200,4
2378,10261,5
1246,11256,4
11331,11393,4
4056,10368,4
9053,11017,4
3912,10395,4
479,8562,7
8006,8596,5
2544,5081,5
3875,11180,5
3243,9057,4
3361,6468,4
8511,10431,4
8595,10431,5
8595,9770,5
1024,9751,5
5332,8189,4
2689,9710,5
360,1337,5
4097,10376,4
1562,8542,4
7002,9653,4
8260,11808,4
2549,7995,5
237,6522,4
736,10058,5
7098,10083,4
4337,5530,4
1138,7677,6
1670,8424,4
863,7679,4
1762,9059,5
4689,4728,4
2503,4337,4
8867,10497,4
2489,2744,4
4151,10083,4
5943,6286,4
47,7983,4
4816,7902,5
6368,8587,4
3078,4641,5
4363,5056,4
2201,9376,5
1490,7919,4
7919,10661,5
3243,4632,5
4641,9057,5
4200,10243,6
6471,9359,5
3636,11282,4
1079,10018,4
6208,9127,6
9331,11400,4
9369,11221,4
3608,9505,4
1927,8542,4
953,6807,4
1335,3802,4
3249,8735,4
11276,11871,4
7837,8406,4
4945,10714,4
8406,8574,4
1240,6777,4
8851,10778,4
7844,11948,4
10310,10716,4
4273,5566,4
204,10159,4
10365,10847,5
6166,7094,5
4713,6208,5
5116,9369,4
2068,10758,5
2068,7801,4
3133,7724,4
8544,10196,5
3873,10516,5
12409,12435,4
2049,10270,4
10954,12358,4
10212,12328,4
2591,9942,4
3798,11808,6
1386,10238,4
1555,8466,4
2669,8212,4
4611,5919,6
9357,11897,4
1021,3065,4
8265,10945,4
7951,8427,4
9992,11687,4
3466,11239,5
2046,11215,6
9114,11315,4
5925,9712,4
11767,12100,4
517,2391,4
7862,12088,4
11274,12005,5
11535,12018,4
10989,12018,4
12533,12547,5
10683,11910,4
4444,4707,5
11823,12001,4
10371,11536,4
3178,11858,4
3977,8901,5
9544,10720,4
993,10365,7
5072,9742,5
9742,10525,5
5111,9974,6
1739,12001,4
1466,11307,7
1265,1540,4
1268,5238,4
7123,10512,4
11514,12298,5
3180,12358,5
375,11529,4
7004,9659,4
11193,11418,4
1133,9620,4
3466,8642,4
5963,12298,5
8317,11214,4
8674,12841,7
4247,9707,4
119,6860,5
7720,8529,4
1779,9856,4
13643,13683,5
13637,13642,4
1583,7499,4
4940,6072,5
2160,5072,4
156,10034,4
5959,11510,4
10554,11577,4
8180,9738,5
7341,9420,4
582,12587,5
3451,6027,6
2561,10784,4
6460,8106,7
2462,3957,4
13258,13592,4
9426,13247,4
2565,13549,5
8267,9438,4
1446,12318,4
4433,10314,4
7995,8036,5
501,12516,4
5240,12553,4
1064,4070,4
2065,13462,4
2068,10551,4
2068,4237,4
8091,13251,4
1451,3405,4
2206,13644,4
338,9901,4
865,7417,4
8674,11834,4
10585,12587,5
12126,12497,4
446,3380,4
5632,11198,4
18,13240,4
12947,14091,4
5754,13561,5
2588,6323,5
356,8810,5
1491,5332,4
9280,13781,4
3319,5007,4
42,2112,4
10205,13564,5
7114,13284,4
7721,8446,6
7379,11577,4
7742,11993,4
1735,3121,4
2922,4540,4
5201,13272,5
9445,9890,4
10595,13637,4
14739,14786,4
14752,14759,4
15130,15173,4
15112,15173,4
8778,9738,4
135,147,5
205,274,8
313,334,5
449,489,4
551,590,4
505,551,5
758,792,5
721,750,6
701,750,5
740,786,5
811,874,4
802,896,6
962,993,6
1025,1038,5
1029,1095,6
1053,1095,9
378,1053,6
1214,1246,6
1305,1311,4
1417,1424,5
204,227,4
215,248,7
727,731,7
707,719,5
1015,1097,4
308,1038,4
313,1043,7
374,704,4
324,716,4
360,701,4
1528,1545,5
1542,1586,4
1635,1646,8
1602,1625,4
1818,1837,4
1914,1992,5
1970,1986,4
1937,1974,5
1937,1962,4
1928,1936,4
1946,1976,6
1971,1975,4
1918,1986,4
2109,2173,4
2119,2190,4
2173,2189,4
2127,2170,5
2116,2135,4
2110,2160,7
2247,2300,4
2233,2299,6
2225,2260,4
2281,2291,4
2406,2413,4
2428,2435,4
2539,2545,6
2510,2531,5
2722,2758,4
2803,2822,5
3122,3195,5
3127,3186,5
3116,3173,4
1542,2681,4
620,3177,5
3609,3612,5
1023,3405,5
3809,3822,4
3885,3894,4
3940,3978,5
3925,3961,4
4002,4066,4
246,609,4
218,2186,4
218,2153,7
263,3167,5
592,1126,4
204,1666,5
4212,4264,5
1053,2197,5
716,2197,5
368,3193,5
2153,3471,4
601,2560,4
4347,4397,4
4338,4370,4
4339,4399,9
1351,2930,5
915,1310,4
1337,2968,4
2288,3568,5
2284,3547,4
4473,4484,5
2497,3657,4
2378,3662,4
4544,4548,5
4066,4364,8
4032,4377,6
231,3824,4
4618,4690,4
4645,4700,4
4651,4664,4
2867,2941,6
1351,2802,5
979,1837,4
913,1422,5
2941,4017,5
2759,4009,5
2783,4309,6
4802,4895,5
4977,4980,5
1433,2893,4
1514,3902,4
1012,3911,5
759,2669,5
5239,5247,4
1938,3255,4
5315,5371,4
5333,5370,7
1347,2295,4
2212,2441,4
1321,3578,4
2334,3540,5
3858,5356,5
5471,5499,6
5408,5409,5
5464,5484,6
5491,5499,4
5423,5495,4
5432,5468,4
5402,5463,5
2581,4467,6
1430,5333,5
5566,5590,4
859,4179,6
979,4377,5
2769,4344,5
1351,4092,4
5650,5684,4
5614,5637,5
4009,5429,5
4080,5499,5
4080,5414,5
694,3448,5
2972,4169,4
960,4020,5
5746,5789,5
5776,5794,4
5734,5761,7
5722,5775,4
5712,5744,4
5727,5738,5
1592,4082,4
3801,4876,4
4534,4856,4
2998,3919,4
2625,3266,4
1219,5143,4
3569,3957,5
1077,2320,4
226,1599,4
5906,5955,4
5976,5982,6
5960,5989,5
1963,5133,4
1908,2190,4
6141,6152,4
6363,6365,4
5797,5927,4
574,4058,6
4431,6054,5
5464,6060,5
2294,6012,4
4316,6077,6
3861,4646,5
2560,5455,4
3998,4914,5
1617,4656,4
1617,4903,4
3991,5420,4
485,2053,4
5601,6140,4
6847,6897,5
6817,6889,6
4285,4641,4
147,4292,4
1617,2710,4
4346,4551,4
1801,5356,4
7135,7189,4
7558,7576,4
2501,5997,4
7625,7670,4
2523,6111,4
3924,4886,4
1012,4850,4
348,1386,4
7707,7726,5
7861,7869,4
7910,7983,5
1994,5048,5
844,5370,4
53,5092,4
1946,2905,5
1282,5307,4
2601,5759,4
3688,5978,4
2620,5800,6
5795,6020,5
5377,7141,4
2062,6723,4
4072,7872,5
8522,8549,4
1265,4613,4
739,4598,4
157,4752,4
2786,7616,4
7039,8208,4
2746,3600,4
3293,6585,7
1452,6572,4
898,2213,5
816,2515,4
5059,7192,4
732,8007,5
4373,6870,5
950,4942,4
959,1865,4
6075,6872,4
5440,5771,4
3576,6824,4
4316,6408,4
184,6827,4
2993,6016,4
6049,6889,4
4942,6836,4
5491,6864,5
4190,8470,4
3177,6773,6
905,5546,6
5347,8397,5
420,2758,4
3642,3777,7
8609,8690,4
7868,8209,6
5551,7627,5
8722,8747,7
2645,4416,4
2862,5074,5
3330,8158,6
3330,8190,7
2776,7645,4
95,7601,4
1646,7629,4
432,4427,4
5027,7645,6
3735,3950,4
8918,8940,4
8920,8931,4
8931,8950,4
8934,8987,4
2088,5377,4
3021,4502,5
7831,8958,5
809,2601,4
1169,4126,4
2906,7039,5
441,5423,5
3937,8110,4
4563,8013,5
3077,6382,4
505,5212,4
239,1246,5
3883,8250,4
5620,6339,4
1191,5942,4
7713,8230,4
1335,2530,4
4846,7747,4
1095,4135,4
249,1735,5
4139,6940,4
485,8593,5
6396,9072,4
8257,9049,6
5505,6786,5
6750,7866,5
2857,5579,4
3216,8045,6
4395,4983,4
1789,8037,4
1053,5490,5
6882,9014,4
9342,9345,4
9326,9340,4
1428,2423,4
4761,5583,4
1735,7666,4
9613,9619,4
9613,9620,4
9672,9693,5
9619,9679,5
9660,9679,6
9610,9640,5
7860,8381,4
8598,9267,4
1189,3445,4
3963,9359,5
135,9263,4
8587,9244,4
9974,9994,6
163,8251,5
10019,10054,4
10073,10087,4
3286,4552,7
3590,8068,5
1613,3278,5
3439,8824,5
300,1982,4
5096,5359,4
388,8824,4
1089,4860,4
1089,9640,4
392,6857,5
1338,4092,6
8262,8793,4
1444,3772,4
4827,6208,8
2430,8599,4
4454,5775,4
191,9066,7
8884,9626,4
419,694,4
4451,7560,11
3536,7568,4
10331,10359,4
10330,10359,5
4171,9955,4
3627,4541,4
1321,9388,4
5737,10396,4
10412,10480,4
10418,10430,5
10420,10464,4
10417,10449,4
10456,10481,4
10433,10438,5
10453,10461,4
10448,10495,4
10469,10484,4
10406,10422,4
10442,10492,4
10461,10485,4
7073,9443,5
2926,10322,5
1389,10334,7
2776,9010,4
1917,9466,5
1917,7860,4
7810,10107,5
3741,10368,4
3090,5081,6
6584,9562,4
5081,8562,6
7023,8742,4
525,2226,4
2234,7162,4
8078,9540,5
2336,2945,5
3064,4451,7
3754,5403,4
3875,9014,4
10709,10791,4
10701,10705,4
10719,10776,5
2423,5416,5
6308,9601,5
11124,11178,4
11130,11198,4
11108,11157,4
11129,11143,4
11127,11136,4
11148,11165,4
11150,11178,4
11191,11198,4
11120,11189,4
11120,11160,4
11156,11158,6
1246,6777,4
9063,9752,6
9828,11275,6
7898,10753,4
2354,10770,4
6560,10726,5
11311,11361,4
544,5665,4
662,8998,4
4641,8867,6
1321,9777,4
2495,3029,6
1555,8358,5
8114,8444,5
8195,11275,4
8195,9063,4
2097,8195,5
6041,10975,4
1904,7713,4
8040,9770,4
8877,9386,5
11758,11788,4
4715,10449,5
9127,9709,5
9465,11284,4
4204,8353,4
2706,5489,4
1646,6604,4
1024,4707,5
1429,10910,4
7094,7327,4
7094,7418,4
11442,11766,4
8299,9258,4
3367,9380,4
7825,10310,5
1670,4336,4
1296,5016,5
557,5031,4
371,4336,4
2489,8912,4
2503,8194,4
4318,6548,4
2532,6522,4
2532,8194,6
4715,9300,4
690,8363,4
690,1413,4
4235,11478,4
1309,4689,5
12002,12018,5
2532,3693,4
335,6111,4
2458,6114,5
6114,7950,5
4816,7983,5
9271,10900,4
540,10943,5
2580,11327,4
2054,10018,4
7881,9127,5
9331,11221,4
3867,11221,4
282,1133,4
5215,8980,4
1343,11930,5
1343,5227,5
556,9441,4
1218,5459,4
2097,10758,7
7737,11919,4
6013,11923,5
4945,11817,4
3361,10764,6
6777,11883,7
1966,11880,4
5277,11276,5
2976,5616,4
2476,11636,4
760,5587,4
2489,9451,4
7327,10479,5
1378,11610,5
8299,11642,4
1528,9725,4
1617,2054,5
2458,10022,4
4713,5748,5
335,9955,4
6114,10015,4
5943,7881,4
4827,5116,5
7236,12243,4
4735,9829,4
4784,8544,6
9427,9712,4
8596,9874,4
1561,9749,4
4876,8785,4
1378,9557,4
10316,11166,4
1681,9062,4
1129,9357,4
7068,9992,4
1974,2412,4
9712,12057,4
8981,9114,5
1872,7376,4
11535,12005,5
4227,4854,5
12578,12590,5
92,11917,4
7445,9127,5
2964,8871,4
10945,11823,4
7581,10238,4
1739,5163,4
4016,11483,4
2941,5955,4
4927,10780,4
4027,5237,4
7653,7924,4
6899,8095,4
12111,12541,4
796,8371,4
796,6515,4
2306,6515,4
2191,7823,4
761,8944,4
2518,11844,4
6860,12482,4
870,10592,5
9238,11530,5
9922,10117,4
5072,8871,5
9742,12298,4
137,9033,4
4791,8821,4
13215,13217,4
2504,7205,4
3526,7205,4
3526,9707,4
13407,13440,4
12667,13405,4
13669,13671,4
4496,6146,5
8446,12335,4
13771,13777,4
6434,10857,4
1981,5757,4
13240,13525,4
9478,12159,4
6019,12159,4
13819,13876,4
13869,13886,4
9699,13803,5
2626,4772,4
9017,13651,4
9696,12492,4
9703,10329,4
1829,7451,4
5414,9653,5
10798,11379,4
3041,12540,4
2136,5615,5
9713,13623,4
9505,13683,4
5990,13609,4
4810,12284,4
10507,12189,4
276,6532,4
2158,9991,5
5757,11717,4
14018,14091,5
3925,10681,5
3889,11011,4
137,3608,4
6060,12746,5
8621,9535,4
800,10653,4
11502,13637,5
8091,11099,4
2112,13218,5
2588,4957,5
2588,4166,5
1591,9540,6
8057,13249,6
6591,13564,5
2548,5212,7
4770,6323,5
3309,12531,4
800,11716,4
2994,5754,4
3897,6293,4
9043,10067,4
6067,7114,4
2106,5212,4
3107,3938,4
8592,12551,4
4685,6733,6
8552,13163,4
3364,7286,4
1688,2426,4
4755,8050,5
9445,13160,4
1740,3759,4
2485,4899,6
14669,14673,4
14780,14782,4
14714,14759,4
14756,14795,4
15153,15167,4
6764,15122,4
28,95,4
150,160,4
147,169,4
246,263,5
254,266,4
364,382,5
324,341,5
351,358,4
363,380,4
305,364,5
338,380,4
425,444,4
658,681,4
704,773,5
715,782,6
746,771,8
716,778,5
731,764,5
722,723,4
751,759,8
712,716,5
768,791,7
795,799,5
774,785,5
761,762,7
839,848,6
822,888,4
851,888,5
965,970,4
1031,1067,5
385,1007,4
1439,1444,5
1411,1434,5
1444,1465,5
395,1026,4
1302,1305,4
1005,1240,5
351,1034,4
354,740,4
354,724,4
768,1002,4
366,701,6
1533,1555,4
1761,1776,4
1808,1868,4
1805,1807,4
1966,1973,5
1920,1990,4
1940,1963,5
1913,1979,4
2051,2074,5
2222,2279,6
2379,2392,4
2402,2419,4
2436,2438,4
2457,2472,4
2429,2500,4
2570,2586,5
2713,2778,4
2935,2977,4
3119,3153,4
660,3152,5
276,624,5
3414,3493,4
3504,3579,4
3528,3588,4
3615,3637,8
3623,3644,4
3678,3679,5
364,3421,4
3741,3796,5
3820,3867,5
3932,3945,4
3908,3992,4
4056,4081,4
4034,4057,5
603,3188,5
4126,4156,4
299,2521,5
684,1300,4
432,2541,4
1637,2505,4
2596,3184,6
2251,3544,4
167,3093,6
4229,4297,4
4254,4261,5
4209,4241,5
746,3122,4
690,746,4
968,1378,5
4305,4364,4
4332,4339,4
993,1315,5
949,2943,4
490,1542,4
1576,3104,5
4423,4493,4
4403,4469,4
2042,2413,4
2325,3635,5
4047,4356,4
4044,4364,8
3117,3414,4
4656,4696,6
4645,4674,4
1888,2743,4
58,1900,4
1464,2783,7
915,1666,6
994,1444,4
905,3046,4
2509,4696,6
1993,3161,4
4732,4745,6
4742,4795,4
2446,3609,4
928,4373,5
2959,4364,5
409,2601,4
5120,5182,5
5182,5198,4
1933,3255,4
1922,3246,4
5315,5319,4
5308,5336,5
2965,3554,4
3536,3654,4
1330,2221,4
3577,3671,4
988,2335,4
950,2734,9
3448,5198,4
1126,1730,4
5445,5459,4
5421,5464,4
5410,5431,4
5431,5439,6
5432,5483,4
5530,5551,4
910,4398,4
5602,5605,4
5667,5668,4
1371,5456,5
4066,5438,5
1696,5432,5
1464,5401,5
4083,5421,5
4011,5467,4
147,4082,5
385,3632,4
2403,4082,5
169,1984,7
22,5148,4
1332,2143,5
1163,4398,4
4248,5333,4
4208,5096,6
5744,5755,4
5732,5765,4
5706,5757,4
5724,5746,4
5737,5767,4
675,1612,4
1612,3470,4
274,2203,4
670,2998,5
624,1528,4
1219,1545,4
402,1545,4
649,3952,4
1255,1502,4
1994,4314,5
6003,6067,4
6036,6072,5
6001,6080,4
6155,6189,4
3012,3609,5
5793,5946,4
2760,5927,4
4990,5440,6
4025,4690,4
1662,6092,5
1444,4945,5
4646,5434,4
6814,6864,5
6833,6897,5
6803,6810,4
6836,6896,7
5082,5450,4
4551,4967,4
1819,4551,4
147,4551,4
4212,6092,4
6903,6993,7
7126,7135,4
7213,7229,4
7342,7344,4
7485,7487,4
7424,7442,4
4767,5637,4
4171,7001,6
3676,3801,4
1658,3887,4
3802,3924,6
3120,5964,6
3024,5767,4
6008,6408,5
7821,7837,4
2700,7379,5
1329,3163,4
1766,4213,5
1282,3943,4
8136,8165,4
5766,6876,6
5989,6020,7
8343,8355,4
2826,3231,4
4827,8338,4
5005,5328,6
235,3932,5
378,4627,4
8511,8595,5
3549,5251,6
3293,7550,4
2227,4221,5
6100,8093,5
262,2728,4
324,5491,4
5964,6884,4
4373,4412,4
950,6049,4
4674,6884,4
6069,6844,4
5500,5964,4
3544,6008,5
6008,6880,4
4316,5964,4
5744,6870,4
4607,5798,4
5954,6832,4
6039,6833,4
5720,6809,4
5734,6827,4
3177,6294,6
5590,8403,6
2550,5544,6
2303,8381,4
3284,8320,4
6912,7460,4
459,6974,4
5560,7677,5
273,7476,4
3169,4035,4
4035,7602,4
3330,7605,7
901,7601,4
95,901,7
3855,7685,4
3005,7699,4
441,7605,6
8948,8986,4
8956,8957,4
8904,8934,4
3101,4761,4
7832,8132,5
1432,7318,4
2906,5423,5
441,3093,6
83,8110,4
3937,8142,4
8110,8454,4
814,8127,4
1319,4404,4
814,1368,4
3615,4786,5
9044,9091,4
9039,9041,4
1158,1337,5
1050,4139,4
1326,3483,5
7765,8227,4
394,1341,4
5361,8557,4
3093,3418,6
3093,5584,4
1940,2857,4
2857,6707,9
441,5566,5
9249,9295,4
9230,9293,4
451,5766,4
4627,6020,6
4983,5819,5
2886,3477,5
288,1343,11
3443,4510,4
3302,6904,4
9326,9345,4
9326,9327,4
9331,9389,5
3405,4862,4
2423,8542,5
4611,8904,4
2018,3275,4
2204,6940,4
9620,9659,4
9660,9664,5
9642,9656,4
9618,9619,5
9610,9677,6
9766,9775,5
9715,9760,5
813,8363,5
5547,6293,4
9834,9874,6
4827,8563,6
1444,7396,4
9929,9959,4
624,2811,4
2068,8961,5
4552,7298,4
4249,6020,4
4076,4852,4
4076,4449,4
5652,9686,4
1982,3844,4
7131,9686,4
6850,9675,4
5096,9601,4
1089,5096,5
7162,9704,4
6802,8013,5
174,8793,4
174,2345,6
174,2841,6
1434,3028,4
9255,9715,4
3979,9795,4
5304,10196,4
1338,4401,4
2231,9645,7
4202,4820,6
2201,8685,4
7600,8197,4
7600,8171,5
6694,10145,6
5303,8566,6
8165,9997,5
3526,4279,5
9383,9951,5
9351,9592,4
6447,10322,5
6813,10384,4
8961,10334,4
10418,10483,4
10407,10476,4
10417,10453,4
10430,10483,4
10454,10481,4
10419,10481,4
10448,10489,4
4634,9053,4
1831,9828,6
398,10371,4
7243,10325,8
2338,3101,4
9466,10107,5
10616,10674,5
8519,9271,6
1158,8808,4
258,8562,6
2358,3303,4
2973,8961,4
2926,6805,6
4613,5760,4
1352,6478,4
486,8882,5
3608,5260,6
6113,8596,9
2125,10632,6
9252,10128,5
9212,9540,4
5330,8262,5
10703,10771,4
7582,8189,4
7068,8722,4
2250,8722,4
613,1357,5
10814,10873,5
10838,10879,4
4955,10612,4
11119,11136,4
11106,11173,4
11106,11190,4
11101,11150,4
11118,11130,4
11193,11196,4
11135,11142,4
11140,11174,4
11105,11107,4
11120,11131,4
11102,11176,5
11157,11193,4
11262,11294,5
1423,10926,4
4774,10780,4
5522,10798,5
11353,11395,4
5423,9293,4
8017,10576,6
8017,8714,4
9057,10535,4
6180,8714,4
3802,4404,4
5953,9317,4
3361,5941,4
556,8165,6
556,9828,5
9822,10858,4
1464,2718,4
288,1464,4
7998,9752,5
7064,11360,6
3875,11435,5
360,1573,5
10350,10819,5
4978,11284,5
23,11243,6
2261,7533,4
3343,10306,5
6305,8889,4
4110,7229,5
7327,7937,4
7327,9296,4
1693,3649,4
11930,11957,4
2861,7209,5
6165,10310,4
736,4689,4
2479,4010,4
1064,2479,4
7098,8194,5
4364,10017,4
1296,8194,5
400,7579,4
5530,10017,4
4584,10017,4
888,5031,5
614,4336,4
4728,5031,5
5031,8912,4
6987,10058,4
4955,5416,4
4955,11939,4
12043,12073,4
7910,9421,4
628,2458,5
5162,8653,4
4816,5116,6
6827,10535,4
7747,10576,5
2495,8513,4
9359,11280,6
7656,9331,4
7656,9385,4
1860,6208,6
9331,9955,4
3867,9359,4
9369,10097,6
2684,10446,6
12112,12188,5
9513,9828,4
1782,10862,4
6807,10465,4
2000,11898,4
218,620,6
3361,11803,4
8353,10203,4
2437,11817,4
5277,10234,4
9951,11817,4
8030,11876,7
10596,11636,4
3877,11194,5
3020,11667,4
1378,7364,4
258,5287,4
970,3413,4
1079,8653,4
1617,10328,4
4713,9385,4
8368,11225,6
6114,10089,4
2859,11745,4
7520,11796,4
9629,11723,4
694,3558,4
3935,12297,4
12358,12371,6
486,9752,5
5686,10516,4
4335,9829,4
1016,6570,4
559,6570,4
517,1608,4
12411,12493,4
12458,12497,4
5544,5787,4
7859,10394,5
9893,10283,5
2327,3178,4
2097,10382,4
6777,10484,6
3191,7393,4
1378,10731,4
6663,10329,4
8194,9303,4
5009,7777,4
10691,11171,4
11315,11767,4
350,12057,5
4687,6575,6
1871,3336,4
5277,5838,4
1561,8594,4
871,11561,4
12557,12568,4
12557,12574,4
12526,12596,4
12521,12567,4
4854,9700,4
9956,12197,4
3820,8035,4
5121,12526,4
7674,11308,4
1772,8132,4
5955,10315,4
1323,10365,4
1323,4272,4
4512,10705,4
1115,11896,4
1410,4903,4
163,1311,4
1822,6947,4
10515,11336,4
75,2306,4
1449,9620,5
2767,6737,5
4034,8025,4
949,11594,4
2614,6516,5
6370,9937,4
13218,13221,6
2258,4478,4
3513,4478,4
8271,9445,7
139,7166,4
1568,4400,4
4673,11579,4
6758,11043,4
13734,13791,4
9300,10548,4
2597,10857,4
9472,10573,4
12189,13462,5
13910,13918,4
1033,9466,4
7327,7853,4
5096,5513,4
6010,12533,4
1064,7451,4
2549,5240,4
6099,6923,4
5529,6060,4
998,4711,4
1723,6335,4
2251,3405,4
5251,5661,4
3380,3549,5
14076,14094,4
2034,10001,4
338,1925,4
3112,12557,4
5380,8529,4
12841,13781,6
741,13235,4
1762,5368,4
1143,13851,4
2082,7533,5
1465,12979,4
8810,13249,5
5007,7555,5
356,7721,8
4957,13561,5
7060,10067,5
9031,12088,4
7118,13819,4
3461,4611,4
5037,5955,4
1770,8195,4
