Passenger 1 ID,Passenger 2 ID,Number of flights together
9863,9867,4
7396,8893,4
8545,9255,4
9963,9968,5
8251,8705,4
1265,9240,5
2269,7209,4
7872,8037,4
3439,4553,4
4933,9611,5
6776,8824,4
622,5572,4
9775,9944,4
9738,10000,4
6725,8904,4
2354,6560,8
2354,3064,6
61,1434,4
61,2821,4
484,2841,6
2262,3773,4
1343,4359,7
1386,7508,4
2521,5406,5
5792,8208,4
2701,4496,6
2701,3029,6
10214,10244,4
2201,3998,4
1673,9955,5
4881,9822,6
6084,8961,10
6813,7298,4
3216,9351,4
9333,9537,5
8411,10356,4
1641,10352,5
7662,10368,4
211,10373,4
10476,10496,4
10424,10454,4
1423,7026,5
1246,10198,4
4769,9895,4
2926,7799,4
9798,9947,4
6805,10325,6
8363,9098,6
3153,3802,5
5544,9101,4
9101,9466,4
10651,10673,4
1321,10697,5
8257,8519,7
2234,9540,5
332,3447,4
148,9699,5
191,497,5
10716,10786,4
10776,10780,4
10727,10779,5
10704,10705,4
10827,10887,4
11031,11054,4
11011,11026,4
11011,11090,5
9097,11046,5
11119,11183,4
11128,11191,4
11101,11196,4
11174,11187,4
11178,11189,4
11127,11128,4
11196,11200,4
11163,11164,4
11173,11193,5
11142,11194,4
11151,11164,4
1246,3958,4
932,1246,4
3616,11256,4
3029,5459,4
7209,10799,5
1715,10799,5
1822,10785,6
3631,8265,4
258,7373,5
3090,8679,7
10746,11120,4
4293,10536,6
6529,9757,4
556,5669,6
11513,11562,4
5538,10850,7
1464,11275,7
8475,9063,4
2718,7998,5
1904,4554,4
2259,10455,4
11726,11773,4
11712,11798,4
4820,6166,4
7656,10331,5
11801,11839,4
3880,10806,5
2207,9267,4
3515,11020,5
1904,4745,4
8333,11837,4
921,5732,4
7590,10356,4
11957,11987,4
7418,9015,4
7825,8353,5
613,8228,4
1041,5530,4
888,1670,5
371,614,4
2489,5132,4
4689,7098,4
2503,3432,4
2532,10083,4
1335,5207,5
7864,11095,5
1138,8879,4
2514,10394,5
503,8879,4
335,7983,4
7510,7983,4
4293,8006,5
6827,8519,5
8257,9777,4
3416,10535,4
8679,9386,6
3243,5056,4
3117,10899,5
4623,10943,5
5395,11886,5
9359,9725,4
637,9493,4
3867,7656,5
10015,11225,6
5748,9331,5
4494,5459,4
1218,11917,6
3677,4802,4
953,4444,6
3249,10550,4
7837,8163,4
7837,10716,5
3361,11871,4
7825,10203,4
582,10702,4
1911,9561,4
5653,10015,4
6465,9824,5
1562,9833,5
1772,1812,4
9509,9676,4
4109,8375,4
1431,4784,5
5934,6974,4
1076,10531,4
6548,10243,5
8835,10016,5
873,2681,4
6978,12358,4
3332,10379,4
3663,7853,5
524,6860,4
1021,9281,4
10130,11897,4
1829,2437,4
1030,6136,4
1573,11450,5
9281,10354,4
10432,11535,4
11074,11727,4
10261,11534,5
12508,12563,4
12506,12551,4
12583,12600,4
9441,10862,4
11498,12109,5
6372,12545,4
4513,12220,4
3590,10244,4
3356,3545,4
5111,7555,6
859,1410,4
5253,10149,4
8684,11896,4
517,7043,4
4791,9402,6
2441,10667,4
3997,8101,4
6074,11814,4
12921,12937,4
2969,4483,5
375,8529,4
972,12230,4
13052,13083,4
10376,12413,4
4850,8912,4
2251,10802,5
223,2946,4
10326,10512,4
13218,13272,4
7851,10858,4
4333,5920,4
1234,4990,4
558,1266,4
5012,8285,4
383,9821,4
13663,13672,4
13689,13696,4
5319,6666,6
5574,11515,5
12061,12326,4
9725,11742,4
5757,6099,5
4021,5836,6
320,3154,5
9816,10638,4
13899,13900,4
6481,10066,4
6107,13174,4
3702,6993,4
4243,4566,4
6150,9408,4
753,9363,4
4844,8314,4
3597,7327,4
2685,11527,4
1829,3875,4
3041,7825,4
4234,13669,4
6011,11627,5
10627,11307,4
4543,5922,4
7801,11273,4
210,3380,4
170,5922,4
3380,8263,4
14082,14087,7
3112,3976,4
3889,13753,5
1057,7799,4
3297,5539,4
7321,11099,4
13244,13819,5
2035,14094,4
2035,12840,4
6323,6591,5
10067,13561,5
6235,9381,4
2385,5319,5
3953,8474,4
10972,12787,4
2994,9974,4
2994,7099,4
1769,4685,4
11889,13562,4
7114,11211,4
3777,3938,4
7099,8446,4
10244,11572,4
1688,4687,4
2684,5693,5
738,9992,4
2467,11099,6
8243,13160,4
7094,12862,4
4409,8238,4
14626,14629,4
14714,14778,4
14715,14726,4
14768,14781,4
14759,14769,4
112,139,4
309,381,6
335,384,4
521,568,4
560,571,4
650,658,4
624,698,4
704,751,6
726,739,6
706,733,6
743,778,5
703,747,5
727,768,5
707,768,5
721,774,8
734,763,6
801,805,4
815,835,5
975,994,5
1001,1044,5
1038,1072,6
364,1043,4
371,1041,6
1226,1295,4
1248,1288,4
1221,1234,4
1328,1396,6
1330,1398,4
1331,1400,4
1413,1453,4
511,594,5
809,831,4
328,1029,5
307,1071,4
382,721,5
712,1035,6
731,1025,4
376,768,4
334,772,4
1853,1865,5
735,1086,4
788,1071,4
796,1099,4
1961,1992,5
1904,1922,4
1906,1964,5
1903,1911,4
2111,2173,5
2122,2154,4
2122,2144,4
2116,2122,6
2210,2257,4
2220,2232,4
2262,2300,4
2219,2230,5
2303,2378,5
2440,2475,4
2462,2492,6
2450,2485,4
2438,2484,6
2528,2546,4
2560,2561,4
2742,2793,4
2728,2781,7
1218,1631,4
3116,3152,4
3201,3261,6
3301,3309,6
3317,3367,4
275,3157,4
275,3162,5
223,3112,4
271,682,4
276,606,4
3451,3461,4
3410,3414,5
1066,1503,4
3502,3554,7
618,3161,4
3808,3839,6
3901,3980,4
4017,4052,8
647,2128,4
2178,3114,4
299,490,5
2545,3104,4
437,1666,5
1066,3966,5
2246,3600,4
1250,3015,4
4268,4286,4
4213,4221,5
4208,4224,6
427,3180,4
427,3169,4
4371,4387,5
2020,2940,4
965,3032,4
1369,2968,5
935,2954,4
1243,1598,5
2206,3550,4
2405,3620,5
4042,4364,6
4092,4398,5
4084,4344,4
4011,4388,6
3858,4575,4
4655,4674,4
4606,4624,4
1666,1818,7
351,1470,4
2758,2867,4
1288,1377,5
1332,1813,4
1813,2912,4
204,913,4
1976,3286,4
2392,2446,4
1371,4309,5
1371,4373,5
1666,4044,9
2939,4339,7
4844,4882,4
409,3990,4
2062,2260,5
5332,5336,4
2279,2441,5
972,2901,4
1330,2325,4
2223,2405,4
2255,3654,4
2427,2932,5
745,1702,5
771,3648,4
4574,5378,5
774,5122,5
749,3435,6
5416,5459,6
5463,5490,4
5412,5431,6
5443,5499,4
5426,5477,4
5420,5500,4
5404,5416,4
1819,4641,5
4678,5026,5
5664,5686,4
5605,5694,4
915,5451,4
2959,5498,5
1666,5495,5
4025,5500,5
975,5423,10
2511,5486,6
1484,5486,6
4059,5496,4
2789,5495,6
4364,5495,5
3286,3685,4
2477,5156,4
2435,5122,4
852,2325,4
126,381,4
794,2802,4
1472,5022,5
5765,5799,4
5743,5757,5
782,1155,5
4554,5434,6
4534,4814,5
4860,5383,6
606,1230,5
3404,4523,5
848,5854,5
344,3645,5
399,2909,4
1258,3952,4
5944,5970,4
5964,5993,8
5905,5959,7
2182,3226,7
6014,6097,4
6032,6053,4
1214,3609,5
1209,2486,5
3303,4734,5
5676,6197,4
5800,5946,4
3368,4716,4
551,1106,4
1337,6030,6
2560,4609,4
1046,1572,5
1586,4593,4
3963,5420,5
2596,4430,5
4593,4988,4
6506,6548,4
6511,6516,4
6866,6878,5
6855,6893,5
6825,6870,6
4205,5367,4
2710,4551,4
4739,5803,4
7001,7068,6
7003,7067,4
4546,6673,4
7204,7245,4
7442,7450,4
2786,5959,4
2988,7575,6
7635,7661,4
7612,7666,4
1208,5787,4
7741,7763,5
7724,7761,5
7718,7796,4
1619,5771,5
997,5977,5
4424,5812,4
4089,5760,5
2669,5741,6
8273,8284,6
8316,8398,5
8312,8386,4
8373,8384,6
3806,5377,4
8584,8596,8
4880,7557,4
202,7608,4
4744,5095,5
876,1774,4
917,3758,4
1684,3873,4
4919,5303,5
6176,7996,4
1532,5414,5
3472,6937,5
4919,6974,4
324,6869,4
5993,6016,5
5706,6836,4
997,6814,4
5964,6069,4
4373,6844,4
4373,6874,5
5761,6824,4
3576,6869,5
184,6829,4
5481,6858,4
2773,5734,4
5771,6832,4
1884,6469,5
1613,3177,5
6773,8411,6
5716,6879,4
1078,6805,5
7486,7581,5
2620,5012,4
816,4823,4
877,3101,5
2143,3720,4
8624,8692,4
1208,7039,6
3291,8130,4
3169,3588,4
8958,8963,5
8968,8993,5
281,2802,5
711,3963,4
1075,2928,4
3292,7318,4
95,7039,5
901,6813,6
2776,7082,5
3093,7605,7
4468,6813,5
4072,4421,4
5221,8268,4
574,1214,6
5332,7074,4
9007,9100,4
9030,9098,5
9030,9066,4
536,4483,4
1337,8276,5
756,8230,4
9153,9159,4
1468,5564,4
5564,6486,5
7470,7506,4
292,815,5
292,3329,4
2747,6805,4
2906,5505,5
6703,7866,4
6703,7082,4
2776,6750,5
2776,5505,4
9201,9258,5
1569,8093,5
5989,8402,5
1244,5989,5
1613,5490,4
6810,8461,4
6773,6810,4
1789,8093,4
2678,9068,4
9385,9395,8
5586,6931,4
4178,6208,4
3275,7909,4
9619,9640,5
9628,9679,5
9634,9649,6
680,1268,5
707,2134,4
2294,6268,4
9850,9859,5
147,8888,4
1315,8036,4
9901,9918,5
9958,9995,4
2811,6507,4
6365,6523,4
3820,9997,4
5490,7866,4
5911,7820,4
4510,9946,4
1982,9602,4
1982,5683,5
4852,9622,4
4329,9664,4
5096,9648,4
388,6776,4
9761,9997,7
4034,9066,8
2269,4092,4
186,2063,5
1434,8262,4
1434,2354,5
2323,3172,4
2797,4404,4
7560,8884,4
91,816,5
1715,9682,4
544,10150,4
4253,8964,5
1767,7162,4
519,5101,4
4689,8194,6
3608,7568,5
10313,10389,6
10315,10396,5
10356,10373,5
1055,8566,4
7538,8526,4
4881,10110,6
9418,9822,5
1677,8441,4
1641,2960,4
5566,7346,4
2515,5482,4
7023,9522,4
1321,9995,4
9336,9929,4
6084,10322,4
5737,10353,5
2960,10353,4
3590,10389,5
7298,10371,4
281,10334,5
10401,10480,4
10424,10442,4
7118,9498,4
10513,10552,5
3153,4441,5
6805,7505,6
3356,8775,5
4441,8158,5
4441,7243,5
3741,8158,5
7636,10668,4
8509,9058,4
4627,9837,4
2226,4715,4
7768,9410,4
9410,10334,6
9833,10509,8
2024,9066,5
484,1849,5
10718,10772,4
10727,10728,4
10753,10776,4
10705,10766,4
5723,8189,4
10875,10889,4
2653,5101,5
11031,11039,4
11083,11099,4
5584,11046,5
11119,11176,5
11169,11187,4
11124,11194,4
11124,11169,4
11174,11198,4
11108,11178,4
11129,11130,4
11129,11190,4
11111,11189,4
11107,11123,5
11140,11150,4
11143,11161,4
11120,11187,4
11120,11174,4
1134,3356,4
2701,9761,4
6777,11296,8
783,3958,4
783,11296,4
1678,9752,9
11307,11353,4
11313,11382,4
211,4056,4
5073,9998,4
544,1511,5
5375,8845,6
968,8524,4
5021,6001,4
5071,7979,4
7515,11137,4
3817,4677,4
4092,10661,4
1955,6896,4
9282,10819,6
8010,10431,5
4554,9287,4
6541,8542,5
1024,7801,4
1573,9906,6
3343,4679,4
4168,8513,4
1429,6706,5
7418,9812,4
3420,11767,4
8299,10899,4
237,5132,4
8194,10016,4
210,6024,6
241,1404,4
3432,7706,4
1283,4728,4
1283,8266,4
1378,4318,4
4010,6053,4
2117,10023,4
4580,7679,4
3117,9386,6
4494,11407,5
4802,11906,4
4235,11408,4
3581,4789,4
4713,5653,5
4816,10460,6
8587,8907,4
1475,8584,5
6827,9758,4
1254,6113,5
1490,10819,4
9271,9380,5
9522,10644,6
3090,10576,5
3117,10644,5
4137,10799,4
1225,10044,4
3867,9331,4
1900,6959,4
12171,12185,4
4707,5459,4
1678,11923,4
7737,9063,4
3921,6084,5
5093,11883,4
2437,10310,4
4070,11883,4
3551,10701,5
8851,11871,4
1673,6114,4
1617,1747,4
4675,7881,4
4675,9493,4
4917,6317,5
6111,10097,5
1747,2062,4
7014,11798,4
3558,3755,4
9294,10104,4
7581,7770,5
8375,10308,4
4738,10057,4
1185,2143,4
3296,4768,4
4845,8375,4
10083,10243,4
3845,4993,4
2412,3943,4
2412,10250,4
2097,6929,4
3896,7187,4
3178,7924,5
7429,8286,4
1096,9357,4
264,1410,5
391,1573,5
360,9954,4
6050,11450,4
5754,9994,7
10238,11522,4
5925,12057,4
2869,8704,5
350,5925,4
4037,9601,4
707,5798,4
12508,12558,5
12516,12570,6
6902,10460,4
4917,8871,5
1753,8132,6
11050,12506,4
2941,10847,4
2127,7343,4
996,1085,4
1085,7720,4
6067,7721,6
86,6899,5
1229,12210,5
7832,11171,5
1029,3307,6
5230,9562,4
5931,9862,4
12113,12430,5
1982,12428,4
12738,12759,5
6515,10667,5
11529,12230,4
375,11552,4
2511,11025,4
352,4850,4
6148,10267,4
8642,9742,5
4957,6293,6
798,7200,4
9202,9858,5
4089,10858,4
3220,3658,4
13405,13432,4
13405,13480,4
13549,13594,5
2149,8909,4
4502,13472,4
8355,12614,4
5054,11073,5
1133,6860,5
383,1196,4
13663,13665,4
2662,9512,4
3779,10871,4
4393,9904,4
8551,12968,4
7612,10548,4
412,5060,4
651,1417,4
13933,13937,4
3902,9146,4
5240,10340,4
9152,12570,4
6626,13683,4
4021,12354,4
11198,12354,4
1739,12531,4
1099,2717,4
6743,8263,5
6335,7350,5
3128,11003,4
3865,12298,5
11532,12200,4
4326,11846,4
7526,10229,5
5632,7917,4
1898,10802,5
4353,12979,4
2082,13851,4
12947,14060,4
8400,14092,5
6864,12981,5
2035,14091,4
2338,10085,4
3179,13911,4
1143,8702,5
2090,3407,4
5012,5380,4
6538,9146,4
4487,12725,4
2069,13564,4
3319,6323,4
183,13218,4
712,4685,5
1229,10167,4
1229,13398,4
7194,10938,5
4740,5278,4
2426,2922,4
14317,14390,4
7099,8050,4
7712,8763,4
1196,1242,4
3962,8211,5
8106,9683,4
14629,14642,4
14747,14795,4
14712,14781,4
14703,14705,5
14739,14763,4
14708,14715,4
256,294,5
355,360,7
313,354,5
437,467,4
690,696,4
601,624,4
743,785,5
703,733,5
709,760,6
734,773,5
701,761,6
812,862,4
889,897,4
802,857,6
910,945,6
1021,1025,6
1007,1026,5
364,1057,5
221,290,4
403,425,4
711,757,4
705,795,5
705,727,5
308,1044,4
354,1025,4
1228,1236,4
398,1240,4
368,772,8
368,797,4
381,721,4
759,1053,6
762,1056,4
740,1031,4
1528,1537,5
1525,1567,4
1637,1699,5
1608,1616,8
1764,1780,4
1949,1972,4
1984,1992,4
1911,1984,4
1941,1973,4
1917,1937,4
1913,1966,4
2041,2099,5
2144,2185,4
2115,2141,4
2160,2173,6
2182,2185,4
2150,2164,4
2109,2182,4
2119,2124,4
2163,2185,4
2129,2144,4
2110,2129,4
2228,2237,4
2218,2286,4
2244,2277,4
2440,2476,5
2475,2480,4
2453,2468,4
2038,2328,4
139,2392,4
2571,2584,4
2635,2664,4
2628,2629,4
2760,2786,5
3049,3096,5
3152,3184,4
3278,3286,7
3210,3271,5
1066,1576,4
1228,1581,4
1287,2699,4
3508,3539,4
3571,3578,7
228,3164,4
694,3153,4
3634,3637,5
3603,3671,5
740,3421,4
1056,3479,5
751,3483,5
3743,3753,4
3713,3779,5
3971,3990,5
3906,3914,5
3931,3940,4
4075,4083,4
4019,4034,5
4002,4080,4
4022,4097,4
4034,4060,5
295,3195,4
272,3159,4
293,443,5
405,1220,4
2802,3071,4
4215,4281,4
4229,4291,5
4230,4288,4
733,3174,5
1673,3104,6
1298,2600,6
1677,2868,5
916,1393,4
4307,4329,4
1332,2912,6
1351,2912,5
940,1377,6
994,1367,5
2554,2667,5
2241,3505,5
2315,3624,4
2315,2441,4
126,2467,5
2308,2443,4
4538,4542,4
4066,4309,6
3184,4551,6
4613,4663,4
4665,4690,5
4620,4672,4
4612,4657,4
2759,3120,6
2537,2802,6
2786,2869,4
1844,2816,5
3208,3385,6
4718,4782,4
2411,3689,4
119,3634,4
2761,4686,4
1498,4671,6
2867,4044,5
2941,4080,7
2959,4042,8
2759,4052,5
4811,4883,4
4903,4939,4
1472,2842,4
2429,3568,4
2441,2963,6
941,2458,4
988,2977,6
2263,2901,4
126,988,4
1343,2963,4
974,4118,4
385,3482,4
5439,5486,4
5483,5500,4
5436,5500,4
5436,5491,4
5425,5469,4
5416,5498,6
5414,5438,6
5414,5467,4
5426,5459,4
5404,5466,6
5404,5494,4
5402,5409,5
1722,3858,5
1377,4032,5
2972,4344,5
5606,5644,5
5605,5692,4
4066,5421,5
4044,5412,6
1337,5490,5
2036,2401,4
56,3343,4
910,1499,4
5066,5370,4
5789,5795,5
5724,5766,4
5759,5765,4
5768,5799,6
782,2825,5
2694,4091,4
670,752,4
311,3912,4
3947,5143,4
2068,2269,4
5912,5982,6
5957,5974,4
822,3297,6
6011,6060,5
1984,3865,4
1246,2128,5
2964,4366,5
5741,5946,4
3015,5996,5
1938,4717,4
4395,6087,5
2717,6039,6
3937,4346,4
2560,6092,4
3527,4914,4
3940,4542,5
3572,3920,4
4430,4609,4
3991,5450,4
6531,6572,6
6507,6584,5
6769,6798,4
6717,6723,4
6809,6824,5
6844,6869,5
6827,6854,5
6825,6896,5
3295,6027,4
3998,4647,4
6930,6975,4
7027,7080,4
7054,7099,4
7469,7499,5
7490,7499,4
5736,5934,5
7629,7653,5
6343,7005,5
3453,3642,4
2645,3102,6
3971,4534,4
1619,5966,5
2886,5766,7
477,5761,6
5777,5910,4
7837,7885,4
6613,7253,5
1382,3503,4
1182,3590,6
7917,7959,5
53,4248,4
478,4895,4
1012,1272,4
1012,2501,4
8116,8140,4
7733,8375,4
7381,8307,4
8444,8445,5
5377,7563,4
669,4872,5
8517,8593,4
8541,8589,5
1244,1532,4
247,1244,4
758,4983,4
3293,6580,4
2485,7882,4
2485,8338,4
7759,7814,4
4896,4919,4
732,8093,6
3695,6962,4
1436,7463,6
2401,6951,5
5401,8040,4
2734,6854,4
950,6897,4
477,6898,6
6096,6878,4
6077,6469,4
6077,6880,4
3120,6889,5
5954,6827,4
4990,6884,4
4990,6893,4
4942,6898,4
5734,6847,4
3177,8403,6
22,5800,4
364,7484,4
3720,7529,5
3573,4294,4
4072,8216,5
3278,7866,7
2776,7629,5
4421,7605,4
4550,5482,4
8867,8877,5
8934,8935,4
8936,8968,5
7831,8961,4
233,1747,4
1468,8078,4
1075,4593,5
7318,7601,4
3278,4468,6
1646,8209,7
83,8692,4
479,2065,8
1493,8024,5
2642,7650,4
594,5243,5
3345,5286,5
2745,4772,5
3106,4492,4
4247,6345,4
5332,6322,4
9026,9069,4
9009,9014,4
9009,9042,4
9010,9015,4
9015,9051,5
9015,9027,4
536,4719,4
972,2518,5
815,1752,5
860,4105,4
2569,8293,4
7833,8159,4
663,6707,4
1940,5789,5
4468,5509,9
5566,8353,4
5566,6703,4
9212,9298,4
9223,9252,6
4135,7034,4
1095,6208,5
7001,8105,5
2982,6205,4
2018,4139,4
5198,8920,6
364,5737,4
211,398,5
756,8837,5
2124,3979,5
9650,9677,4
9623,9690,4
9715,9725,4
9755,9784,6
8589,9201,4
5626,6202,4
2134,5515,4
8019,9373,4
7987,9179,5
1444,8545,4
1444,6777,4
1319,8563,5
1319,8072,5
4063,5529,4
2939,5789,5
9347,9987,4
5572,9624,4
5359,5572,5
4270,9624,4
2354,8260,7
1637,4774,6
2345,3064,6
332,2415,5
10117,10173,4
6668,6892,4
291,1800,5
6857,7560,4
382,9626,4
191,8884,4
589,674,4
5942,9793,4
7560,9699,6
6289,6474,4
6289,7568,4
10372,10398,4
3483,7538,4
9430,9868,5
6084,10334,4
10403,10488,4
10424,10494,4
10445,10456,4
5328,10432,4
4473,10482,4
813,10384,4
4503,8037,4
5775,9954,5
2516,9771,4
6783,9828,8
8048,10368,5
2973,7243,5
3356,5546,7
1613,8976,4
8158,9101,4
9874,10368,4
3356,9101,4
2155,8905,4
7243,10373,5
1697,4004,4
9362,9822,4
174,4820,5
1437,3875,5
2841,9066,5
10756,10774,4
10716,10770,4
10704,10780,4
10772,10778,4
10728,10786,4
10703,10795,6
7799,9057,4
2755,4941,4
11011,11034,6
11106,11163,4
11101,11178,4
11118,11128,4
11163,11194,4
11143,11194,4
11109,11150,4
11109,11115,4
11120,11176,4
9063,11272,5
783,1246,4
8262,10731,4
4202,10771,5
1822,10716,7
1106,9481,4
873,9433,4
11359,11388,5
2272,4597,4
486,9049,6
4293,9777,6
8427,9324,6
3510,9381,4
5459,7349,6
1966,11276,8
11527,11593,5
2234,10850,4
8234,10873,4
2718,8445,5
7511,9790,4
11730,11767,5
11046,11359,4
1791,2033,5
11842,11885,5
5299,9770,4
9532,11767,4
7007,11014,6
11954,11987,4
1044,4774,4
5056,8299,5
5513,10812,4
5414,5513,4
736,6024,4
3275,4689,6
2489,4217,6
2174,7579,6
5209,6548,4
4217,4364,6
525,9824,4
10034,10446,5
1149,5069,4
10758,11987,4
11472,11964,4
11137,11964,4
4151,9659,4
1528,7902,4
2544,9977,4
258,1413,5
3837,9380,5
7162,8363,6
821,11206,4
5511,9114,4
9721,11283,4
6001,8721,6
9898,10097,5
9395,10328,5
9389,10095,4
6882,8132,4
3994,4143,4
12111,12173,4
12119,12195,5
288,8579,5
1024,3677,4
8735,10550,4
3503,6289,4
3361,8030,4
6464,7560,4
8574,10310,4
8163,8353,4
9291,10536,4
9977,10266,4
4816,10097,4
6208,7902,4
4713,10022,5
2062,9359,4
7902,8684,4
12338,12351,4
3226,5686,7
1115,2275,4
12405,12432,4
6001,6113,4
1920,2803,4
1737,6575,4
3943,6032,4
603,1462,4
10596,10731,6
2476,5287,4
7187,7393,4
2012,4287,4
1386,3080,4
5009,7832,7
3569,9091,5
5982,12446,4
1410,11897,4
1955,11680,4
9712,11378,5
3361,10463,4
2378,11727,6
12572,12576,4
9050,12126,4
1673,8897,4
6743,8736,4
5748,12515,4
3631,11347,4
3238,3992,5
4594,8095,4
9989,11680,4
613,10398,8
7975,8674,4
4917,9862,4
3551,9268,4
7962,10667,4
2767,5995,4
5995,8261,4
2518,9922,4
2279,5416,4
5072,8252,4
13142,13166,4
4854,7166,4
5643,13477,4
1196,5390,4
9443,10154,4
6554,9077,4
11136,12335,5
6251,11509,4
7593,9661,4
7593,8539,4
2500,2910,5
13235,13560,5
6874,13277,4
1710,3665,4
2565,4407,4
7866,12335,4
10548,10960,4
4410,9713,4
1981,12248,4
3953,12248,6
9713,12248,4
258,649,5
6305,7547,4
2565,9478,4
13822,13876,4
7286,13869,4
7780,11359,4
10601,10747,4
2685,6001,4
1772,12582,7
2549,8036,4
2549,3875,5
