Passenger 1 ID,Passenger 2 ID,Number of flights together
11101,11161,4
11183,11190,4
11178,11183,4
11127,11142,4
11138,11198,4
11115,11127,4
2097,11296,4
9645,10791,4
9700,10786,5
4820,10727,4
8260,10799,4
4281,9052,4
11331,11360,4
11311,11332,4
5015,10442,4
6819,8720,4
10253,10616,4
2068,10550,5
4555,8227,4
1966,5941,4
11545,11579,4
8803,10869,5
5734,9828,5
5850,8445,5
1927,8195,5
11704,11745,4
7319,9620,4
7665,10112,4
5167,5489,4
2708,4097,5
141,8353,4
942,3531,5
8411,8919,4
1044,1173,5
218,7711,4
7904,9860,4
7995,9653,7
11469,11729,4
11442,11743,4
9864,9956,5
1097,3589,4
582,5277,5
3554,7336,6
4550,5456,4
736,5696,6
3851,4728,5
5696,7809,4
1296,4336,4
210,4121,4
1041,2489,10
7679,7809,4
2108,4318,4
2108,10058,4
371,6053,6
4728,5016,4
3432,8194,5
728,4689,4
728,8266,5
1283,1404,4
4318,7679,4
1820,4787,4
5380,11408,4
4364,11007,7
4737,5162,4
7191,8653,5
2458,7191,5
2544,4056,6
8562,10576,5
3416,10497,4
8584,10267,5
3112,10497,5
9522,10833,5
8851,11296,4
2859,4420,5
6787,11886,5
1079,6208,5
6208,9395,5
1860,9495,4
9495,11280,4
1343,11923,5
3531,4494,4
1164,11919,4
10767,11880,4
10778,11948,4
10206,11855,5
3361,10785,4
1240,7825,6
8574,11803,5
10702,11874,4
4070,7682,4
4451,10310,6
4816,10024,5
6208,7983,4
6317,10024,5
12310,12362,5
7834,8511,4
4784,8922,5
7402,9078,4
2225,5336,4
4610,5336,4
8679,9177,4
4732,6372,4
5043,10238,4
1525,10238,4
2412,4993,6
6570,9500,5
1431,2068,4
1678,10196,4
1772,8036,6
6246,8541,4
4212,7124,4
1966,3985,4
871,10989,4
4227,11274,5
12551,12600,4
12574,12590,4
12508,12590,4
391,953,4
23,2185,4
259,7427,4
6523,10455,4
5123,10661,5
2191,3524,4
8901,10780,4
1911,10780,4
1327,10847,4
3332,9294,6
5958,11544,5
435,5931,4
12764,12774,4
12747,12764,6
1812,5238,4
1260,4597,4
4533,6043,4
12875,12880,4
9157,11957,5
3239,6899,4
1988,12891,4
381,8989,4
7121,12424,4
1526,8871,4
5963,10446,4
8329,9367,6
1281,6293,4
7220,8025,4
7166,12899,4
1133,1225,5
13621,13685,4
4243,6666,4
1526,3181,4
860,11513,5
5545,12006,4
381,2030,4
3768,10306,4
6860,11034,4
3575,6261,4
264,3105,4
3865,11005,4
4410,10632,4
6099,12244,5
9472,13462,4
9441,13215,5
13848,13876,4
6331,9438,4
1196,8909,5
12089,13045,5
3615,6001,4
4070,6001,5
3632,5769,5
5815,6903,4
13560,13638,4
1466,10627,4
12506,13259,4
281,5643,4
14022,14096,4
1624,7226,4
3065,13753,6
139,6731,4
5681,13848,4
12981,14060,5
8810,13571,5
7661,10067,6
5754,11211,5
10196,12323,4
13249,13571,6
5111,13561,5
5111,9994,6
10067,13221,9
4770,5212,5
3532,7429,4
1715,3925,4
9285,13948,4
1641,4212,4
138,8383,4
5101,13218,4
7114,11587,4
5101,8446,4
7584,9910,4
1122,9532,4
3592,7742,4
2426,8178,4
938,12146,5
14207,14209,4
1419,13221,5
4755,7099,4
3235,8358,4
1200,3865,4
8358,13637,4
2713,8215,4
14642,14690,4
14756,14793,4
14702,14763,4
14754,14778,4
14727,14751,4
14707,14713,4
14716,14725,4
281,292,5
226,255,5
256,296,4
364,398,6
311,399,4
622,673,5
631,689,5
746,797,6
712,768,5
739,793,5
772,785,5
750,799,5
790,798,4
701,739,8
805,845,4
827,847,6
945,967,4
907,910,4
941,972,5
1029,1072,5
1031,1044,5
1106,1183,4
360,1038,4
1342,1356,4
204,230,4
823,831,6
1106,1119,4
392,1029,6
360,1026,4
395,1051,4
1309,1330,4
1316,1318,4
1302,1363,4
1310,1370,6
364,704,4
392,704,4
324,763,4
1510,1581,4
1761,1774,4
1816,1864,4
1973,1988,4
1903,1914,4
2171,2194,4
2172,2176,4
2109,2169,4
2137,2155,4
2137,2165,6
2137,2179,4
2148,2179,4
2145,2190,4
2169,2181,4
2201,2209,4
2276,2291,4
2247,2254,4
2408,2422,6
2443,2500,5
2428,2482,4
2409,2415,4
2451,2497,4
2959,2969,11
2937,2993,4
3019,3049,4
3151,3167,5
3123,3178,4
3112,3178,5
3323,3368,5
3311,3332,5
296,3112,4
299,611,4
695,3101,4
3436,3463,4
3410,3463,4
1269,1581,4
369,1542,4
3560,3597,6
3565,3579,6
3528,3580,4
3505,3515,5
3505,3588,4
3609,3629,4
3637,3672,5
740,3477,4
724,3414,4
701,3471,4
3819,3872,6
3827,3840,4
4060,4075,4
4032,4092,6
4011,4060,4
4002,4075,4
247,3198,4
221,603,4
554,1156,4
4152,4198,4
490,610,4
275,2570,4
370,2666,4
369,3941,5
1250,3093,4
2065,3021,6
45,3087,4
4274,4285,4
4209,4287,5
4241,4283,5
2106,3493,5
649,3463,4
690,3491,5
1243,2554,5
4370,4383,4
2626,3032,6
989,1375,4
1311,2975,4
994,2906,4
4016,4362,4
4042,4316,9
2221,3577,4
4401,4460,4
4407,4415,5
4080,4346,5
4071,4398,4
4046,4384,4
4060,4346,4
4007,4387,4
1532,3188,6
489,1651,4
3883,4530,4
4665,4674,5
4668,4700,5
4668,4682,4
4618,4655,4
4646,4682,4
1465,3152,6
1432,1818,4
940,3046,4
962,2802,4
3106,4141,4
1008,4161,5
770,2170,5
1134,1211,4
1918,3370,4
1999,3206,5
4756,4799,4
2004,3612,5
2857,4332,4
1074,4088,4
930,4316,5
1818,4080,5
4934,4981,4
1252,2645,6
1252,3967,6
5062,5073,5
5054,5096,5
5115,5186,4
2268,3661,5
5325,5332,4
2405,3554,4
130,2222,4
923,3698,4
2935,3681,4
758,5182,4
5408,5481,4
5410,5478,4
5484,5500,6
5419,5423,4
5530,5560,7
5526,5545,4
905,4040,4
2867,5464,7
4044,5494,4
4044,5479,6
4013,5420,4
2969,5500,5
2401,3370,4
3205,3716,5
382,5616,4
744,2712,4
5098,5390,4
1430,4223,4
5716,5777,4
2544,5422,6
4069,5460,6
3294,5867,4
402,1261,4
5913,5992,4
5938,5942,4
5919,5978,5
5910,5954,4
5950,5992,4
3250,5808,4
2111,5808,4
6003,6089,6
6017,6047,7
1034,5996,4
2760,5996,4
4942,6096,6
5668,5819,8
6422,6454,4
1046,1548,4
4945,5422,5
391,3998,5
2544,6004,4
3492,5455,4
1548,4552,4
4967,5450,4
6516,6567,4
170,1452,4
6814,6855,5
6839,6897,5
6833,6848,5
6864,6885,5
3861,4295,4
6951,6975,4
7229,7240,8
7450,7460,4
7543,7550,7
5561,6735,4
932,5762,4
674,966,4
7716,7775,4
1619,4373,5
5734,6008,5
2459,3522,4
2926,3590,12
652,4217,7
1155,1487,5
2549,4810,4
2540,4809,4
2400,5644,4
8145,8175,5
4190,5568,4
4827,7741,4
7331,8375,5
7318,7872,5
3665,7829,4
1330,6410,4
247,4983,4
4299,4811,4
680,1641,4
394,468,9
2786,4716,4
3475,4965,4
6931,7495,4
324,6853,4
5993,6848,4
1817,2773,4
1817,6809,4
950,6889,4
438,6063,4
5977,6075,4
2717,5993,4
4674,5954,4
5440,6833,4
5500,6884,4
6077,6897,4
3576,5720,4
5734,6870,5
5734,6016,4
4481,5440,4
1884,5706,4
6725,7680,6
2303,8320,4
6003,6813,4
6938,7442,4
8289,8353,8
1382,8221,4
273,4416,4
606,7629,5
3855,7602,4
4421,7662,4
441,2326,4
441,3898,4
441,4035,4
3735,4468,6
8901,8917,4
8928,8960,4
8936,8957,4
3920,8024,5
3590,7602,5
4035,6097,4
4779,5279,4
3147,4726,5
546,5238,4
2702,3615,5
1917,4283,7
1531,2032,4
2745,4058,5
3609,4765,4
5332,5873,4
9064,9086,4
9051,9091,5
9042,9100,4
595,4719,4
7822,8280,4
7747,8882,4
2982,8146,4
1752,3773,5
1303,6926,4
5478,8223,4
1389,5737,6
1428,1700,4
7326,8762,4
3418,8353,4
1940,6750,4
5787,6447,4
4627,5766,5
6052,6294,4
3665,4097,4
2911,6112,4
9337,9360,5
9353,9367,4
9382,9386,4
2609,6694,4
3405,5592,4
3049,7551,4
9451,9462,4
9544,9561,5
815,1544,4
9630,9642,4
9642,9648,5
9659,9664,4
9742,9795,4
9723,9735,5
9705,9795,5
2207,5002,4
8036,9229,5
9914,9941,4
9903,9996,4
2811,9050,4
6583,9028,4
920,8826,5
10017,10057,4
10054,10060,4
1326,2277,5
5905,6956,4
5942,7001,4
3503,8093,4
441,5787,4
3021,9380,4
4076,9649,4
8824,9679,4
187,9679,4
622,9601,4
1089,9628,5
5359,9622,4
2030,9532,7
2024,2345,7
2945,8793,4
174,2945,6
8078,10054,5
7661,9742,4
7625,10046,4
1067,4978,4
6567,7643,4
6857,8510,4
191,9014,4
2231,6622,4
1715,6729,8
10250,10270,5
4313,8749,4
392,9699,7
392,9700,7
1849,5330,6
3536,5533,4
10334,10353,5
10330,10331,4
848,4000,4
6339,9294,4
2651,9393,5
6813,10394,4
8961,10356,5
1641,10396,6
10412,10496,4
10407,10470,5
10409,10416,4
10417,10442,4
10414,10438,5
10446,10497,5
10401,10434,4
10447,10467,4
10419,10451,4
2563,4449,4
3420,8189,5
4769,9465,4
1078,7220,6
7768,10349,5
1389,10313,5
10566,10569,4
3356,7896,4
4283,9410,4
2973,9410,4
3741,6805,5
3216,10640,4
4249,7505,7
9893,10576,4
1352,4177,4
5905,8546,4
6741,9212,4
2336,8729,5
3002,4820,5
10767,10771,4
10716,10741,4
10714,10726,4
10706,10767,4
10762,10799,6
10709,10710,4
10719,10771,4
10705,10751,5
7298,7810,4
360,2079,4
9924,10651,4
11106,11124,4
11127,11156,4
11111,11193,4
11103,11160,4
11122,11175,4
11151,11160,4
11102,11163,4
854,10950,4
3616,8165,4
7209,10710,4
382,10778,7
1715,10778,5
203,10440,6
5584,7026,5
1511,5665,4
5665,7059,4
5533,8257,5
8517,10329,4
7754,8894,4
2064,8178,4
1475,9757,4
6529,10697,4
1863,6777,4
5734,9063,4
5459,7998,4
2718,8004,4
2097,8444,4
11667,11683,4
11718,11794,4
375,636,5
2100,10833,5
515,1992,4
8353,10310,8
1218,9751,4
8023,8141,4
5071,9894,4
2333,11868,4
3257,7008,4
9714,10910,4
10139,11057,4
3880,8299,4
1254,9376,6
1263,5277,4
3275,4010,4
7098,10016,4
4337,6024,4
1404,4318,5
241,1064,6
888,4336,4
557,7677,4
557,7679,4
2489,7677,4
1283,1378,4
4188,8424,4
4188,4364,4
3117,4056,4
4787,10722,4
664,10722,4
12001,12012,4
5116,7910,4
2544,3416,6
1321,10900,4
10536,10819,5
4170,10576,5
1540,4694,4
4872,11483,5
2717,5922,8
1673,4917,6
7656,10022,4
9395,9955,4
9331,10328,5
5748,9389,4
5748,9395,5
6584,9744,4
9513,9752,4
8511,11939,5
5459,11917,4
2000,10702,4
10778,11898,4
5096,11803,4
1966,7336,4
5021,10764,4
3322,11276,4
5277,10719,5
3663,9703,6
7579,11683,4
878,4364,4
4364,8245,4
3993,7693,4
1157,5295,5
1157,2595,4
6208,9421,7
4713,7881,4
5943,11280,4
6111,10024,4
6111,9369,5
5116,8128,4
7810,9752,6
6181,8234,6
3534,3934,4
9957,10109,4
10109,10344,4
4242,10344,4
8922,9511,5
3309,9829,4
3296,11021,4
3913,4220,4
919,5336,4
4200,10394,4
8679,8721,5
10728,11953,5
110,9025,4
9433,10238,4
8579,9511,4
10954,12203,6
393,11896,4
3041,6138,5
8541,10227,5
1410,6622,5
1829,4070,7
8704,11267,4
1021,7654,4
3367,5295,4
6394,12088,6
12508,12535,4
12565,12579,5
2964,10089,4
8810,11225,4
3436,4399,4
3590,10439,4
318,11562,6
10069,10212,4
1911,4272,4
7635,8698,4
4551,7358,4
3546,6843,6
2640,10357,4
4594,5980,4
1311,9562,4
8015,9355,5
12704,12771,5
1153,2191,4
6409,11807,5
2594,5995,4
4816,5526,4
10989,12881,6
1988,12862,4
7004,7838,4
1438,3312,4
7453,11456,4
1954,11253,4
6323,9435,5
1746,3957,4
4774,10512,4
4393,6409,4
6027,10308,4
9242,11341,4
3238,6060,4
3220,9707,4
6072,9742,4
5416,8594,4
2662,11041,4
2788,8552,5
4774,9985,4
5109,6478,5
2065,11559,5
6122,7593,4
13771,13788,4
3601,7552,4
6019,13579,4
7547,9179,4
7286,9179,4
1540,10204,4
5661,10219,4
456,2685,4
1033,12516,5
1772,3041,4
1772,10329,4
6001,8348,5
9653,10767,4
3910,12111,4
3632,5815,4
1651,9749,5
2065,6882,4
9321,13627,4
1850,10631,5
5922,13203,4
2251,6336,4
2975,11003,4
2468,5380,4
6307,9539,4
3332,3926,4
7959,13620,5
4875,4969,5
18,1491,5
1972,12981,4
6864,11513,4
6293,13564,5
7661,8810,5
8698,11528,4
5212,13564,6
3880,11450,5
1491,8702,4
42,2069,4
42,13561,4
5212,10205,5
42,8556,5
9910,10393,4
49,9992,4
9992,12311,4
7194,8763,6
7712,11572,4
2761,3638,4
8211,10631,4
1740,11353,5
11282,12301,4
1739,8358,4
14701,14714,4
14725,14728,4
14718,14744,4
14718,14727,4
14782,14786,4
15114,15176,4
15114,15167,4
9445,15122,4
11353,15113,4
43,99,4
223,254,4
291,298,4
232,275,4
308,341,5
313,392,5
319,397,4
537,585,4
613,638,5
610,615,4
758,768,5
730,760,6
724,768,6
773,799,5
772,786,5
774,781,5
752,762,6
701,762,6
822,850,4
901,928,5
1376,1393,4
707,709,5
721,797,5
813,822,4
309,1057,4
791,1095,4
328,746,4
366,751,6
1625,1674,4
1836,1883,4
1823,1893,4
1955,1972,4
1937,1945,4
2026,2048,4
2062,2075,9
2062,2072,7
2131,2140,4
2152,2197,6
2120,2140,4
2182,2189,4
2124,2190,5
2111,2115,4
2129,2140,4
2136,2173,4
2210,2256,4
2210,2230,4
2233,2242,5
2204,2275,5
2288,2291,4
2212,2239,5
2350,2382,4
2414,2465,4
2434,2475,4
79,134,5
6,165,4
119,2026,5
2743,2752,5
2957,2992,4
3127,3191,6
3134,3172,4
3112,3157,4
3157,3192,5
3157,3174,5
3205,3230,4
3208,3295,7
3413,3416,4
3405,3411,4
3405,3490,8
3402,3461,5
3477,3479,4
1595,2613,4
1247,1561,6
3538,3596,4
3598,3600,4
3545,3599,5
3603,3698,7
746,3421,4
3712,3794,4
3775,3776,4
3817,3858,4
3805,3867,4
3943,3999,4
3901,3933,4
3949,3967,4
4017,4088,4
4011,4075,4
4002,4029,5
4066,4083,9
295,603,4
2197,3159,4
2152,3122,4
525,1134,4
230,1087,5
86,1250,4
4215,4254,4
4271,4287,4
289,740,5
266,1298,5
917,2964,4
4324,4329,4
997,1311,4
951,2969,4
994,1323,5
1544,3180,5
1243,3913,4
4027,4342,4
2267,3573,4
4414,4484,4
4414,4420,4
130,3679,4
126,3671,4
126,2407,5
4531,4540,4
4059,4373,7
4034,4340,4
679,3905,4
3809,4531,5
4615,4672,4
4620,4661,4
4657,4672,4
4614,4690,7
1314,2758,4
2509,4656,9
190,3607,4
1842,4675,5
1853,4630,5
1371,4080,5
1666,4395,5
1482,4009,5
1818,4017,6
4917,4962,4
1673,4469,5
1509,2595,4
1430,1722,6
5010,5027,4
5203,5292,5
5310,5313,4
5330,5376,4
1358,2335,4
3578,3639,4
923,3603,4
1313,3678,4
4685,4973,6
3896,5318,5
831,1026,4
3482,5145,4
1026,3486,4
1126,3147,4
5446,5459,5
5479,5484,4
5443,5481,11
5423,5443,6
5466,5484,4
5406,5432,4
2277,5390,5
2550,4556,4
1670,4337,5
3046,4084,4
5647,5694,4
4013,5496,4
1167,4344,4
1790,4106,4
1413,4237,4
5718,5800,6
5705,5792,4
5712,5798,4
5702,5737,5
5702,5757,4
5764,5800,4
2239,2712,4
782,2101,4
3709,4648,4
4063,4542,4
2509,4988,7
2509,4919,4
3907,4665,4
682,4415,4
1930,4177,4
670,2488,4
752,3415,4
1219,3493,4
366,624,4
5939,5981,4
5947,5971,4
5912,5997,8
224,2446,4
2747,5269,4
92,574,6
4990,6049,6
4059,6066,4
1651,4542,4
391,5460,4
391,1586,4
2509,4430,4
485,1673,4
3970,6478,4
6813,6840,4
147,3991,4
3670,4430,4
631,4264,4
6903,6951,4
7015,7080,4
7003,7096,4
3266,6694,4
7543,7581,4
7559,7565,6
5705,5992,4
1167,2196,4
2212,2518,5
7630,7677,4
1250,5910,5
2425,4294,4
1739,4153,4
187,3173,5
7725,7727,4
7721,7800,6
935,4470,4
438,959,5
782,7180,5
1329,2926,6
117,4384,5
2062,3148,5
652,2260,4
8031,8059,5
344,1059,4
494,5738,5
8149,8172,4
8221,8269,6
1413,4363,7
5910,6803,4
8310,8373,4
7381,8373,4
8402,8411,7
235,7149,4
683,3806,4
2678,6112,4
1382,7820,4
3188,6418,4
3230,3569,4
4613,5375,4
1955,8276,6
281,2213,4
826,6416,4
721,7581,4
4125,4278,5
1619,1865,4
997,4412,4
6408,6832,4
2734,3576,4
5443,5771,4
438,6898,4
959,6075,4
6063,6866,4
4607,5761,4
5954,6829,4
5954,6880,4
6039,6898,5
5481,6889,5
5788,6897,5
6049,6878,4
5734,6896,4
5491,6833,4
4481,6889,4
3284,7336,5
6003,6805,4
1903,4814,4
441,7662,6
8821,8835,4
8948,8963,4
3849,7110,4
913,8120,4
3546,7812,5
991,1169,4
3590,5411,5
1182,2326,4
3169,8289,5
979,3820,5
1780,8682,4
1119,5286,4
3609,4726,4
9089,9100,4
9010,9096,4
9014,9069,4
877,8270,4
4761,7551,4
853,2620,4
249,8146,5
3995,8121,4
2747,6061,4
2569,8291,4
5867,8557,5
6584,9095,4
6731,7618,5
1940,5505,5
3278,6707,6
4249,6786,5
5662,9098,4
2656,6588,4
5787,8485,4
1244,3177,5
6447,6876,5
1468,7997,4
1343,5564,5
3356,5737,4
392,8288,4
9336,9388,4
9326,9382,4
9359,9369,7
1335,3409,4
4611,5198,6
4034,8960,4
1752,3440,4
701,3180,4
760,4036,4
760,5740,4
1343,5740,5
9659,9676,4
9707,9720,4
905,9098,4
9818,9819,4
2254,9234,4
869,8893,4
4827,8810,6
9932,9991,4
9936,9980,4
2472,5332,4
782,9227,6
10038,10085,4
1315,4484,4
595,7506,5
863,2532,6
4584,8912,5
1208,2939,5
8120,9356,4
6588,9356,4
5137,9920,4
4076,9648,5
4449,9642,5
300,9690,4
2529,4555,5
4852,9610,5
4553,9664,4
4860,8824,5
6776,9634,4
622,5359,4
1089,9665,4
1089,9693,5
5359,9677,4
4034,9014,5
4034,7898,8
1733,9987,4
3064,8729,6
2945,6560,7
1434,2841,4
6571,10057,7
3180,5592,5
2476,7364,7
1715,2336,6
3536,8137,4
1135,3766,4
3196,10104,4
529,3766,4
10325,10334,5
10306,10376,5
10310,10338,4
53,7696,4
1641,4850,4
2625,6084,4
9383,9958,4
4404,9964,4
1677,10315,4
10414,10456,4
10401,10486,4
10419,10458,4
10416,10445,5
10406,10457,4
10442,10445,4
5931,6458,4
5328,8273,4
2926,10397,5
7799,10322,4
2960,6707,4
10529,10553,4
10552,10596,5
7278,9052,4
6805,7243,6
3356,8363,5
7810,9101,4
3802,9500,6
7505,9101,4
7134,9324,4
745,9058,4
1917,4850,5
7656,9529,5
8546,8685,4
855,7162,7
2841,5522,5
5503,8260,5
10714,10772,4
10742,10770,4
10706,10780,4
10706,10786,6
10704,10760,4
10744,10776,4
10925,10977,4
9460,10508,4
2851,9383,5
11124,11148,4
11108,11124,4
11127,11143,4
11103,11121,4
11102,11143,5
11271,11296,5
11214,11292,4
6256,9259,4
6256,8964,4
2033,10481,4
1189,9098,4
1189,3503,5
6783,11272,4
2345,10791,4
1637,10753,4
2231,10704,4
11408,11466,5
3021,5533,6
9057,10267,4
633,10550,4
6180,10576,4
1737,11272,4
5669,6783,6
11566,11594,4
3589,10899,6
556,7998,4
1904,8513,5
11817,11871,6
11803,11883,6
3589,3880,5
2000,8353,6
141,1263,4
1562,7801,7
690,9683,6
9296,10954,4
6689,6706,4
7327,9653,7
8956,11717,4
9969,11729,4
8704,11469,4
5553,6059,4
736,4580,4
7706,10017,4
1138,7679,6
1762,5132,4
6024,7579,4
888,4217,4
371,3851,4
728,4010,4
1283,5209,4
7076,7679,4
4010,5696,4
1300,1434,4
11450,11797,4
5414,9152,6
4737,6317,6
4713,5162,4
47,1528,5
5116,7271,4
8596,10833,6
10253,10497,4
8257,9758,4
1490,8006,4
4056,9777,5
9271,10806,5
3090,10833,5
2180,2861,4
3885,11147,4
4917,10328,5
4917,9395,5
9725,11400,4
8128,9395,5
3867,9955,4
9369,10095,5
9955,10089,4
1343,10613,4
8040,11914,5
8445,11923,5
6807,8024,4
953,1782,4
7682,7825,4
4070,11874,5
4070,10234,4
382,10234,4
8163,11948,4
8330,8784,4
760,10596,6
2379,12152,4
2054,8368,4
7902,10097,5
6114,9331,4
5867,11749,4
12335,12371,4
8521,10196,5
7243,10083,4
4497,8679,4
350,1737,4
5997,10250,4
873,10250,4
9511,10758,4
841,3333,4
3798,3896,4
4993,11037,4
9091,12440,4
2487,3859,4
1829,5021,5
1030,1573,4
7068,10179,5
6050,6136,4
3529,4054,5
11066,12070,4
2271,9542,4
8594,10190,4
6143,12144,4
9779,12130,4
7744,11535,4
2926,6972,4
10022,12504,4
9985,12220,4
6810,10626,4
6805,10350,4
5046,11483,4
4871,11253,4
1954,7720,4
3513,6899,5
6458,7832,4
6836,9954,4
6465,12392,4
1703,10012,4
6121,10757,4
12747,12761,4
1265,6372,4
2223,8371,4
761,5303,4
2588,7346,5
3513,12230,4
13038,13090,4
