Passenger 1 ID,Passenger 2 ID,Number of flights together
398,2926,4
5544,8158,6
905,8461,5
8562,9562,5
173,2720,4
9258,9363,4
9362,10110,4
2336,3028,5
1715,2945,6
2090,4451,5
3028,7898,5
1020,2856,4
191,2354,6
10714,10776,5
10741,10776,4
10710,10776,4
10771,10791,4
10713,10779,4
10709,10741,4
10744,10799,6
10712,10772,4
10712,10796,4
10705,10737,4
10779,10799,5
10703,10706,4
10944,10955,5
8998,10334,5
10328,11027,4
11106,11132,4
11106,11160,4
11130,11148,4
11142,11160,4
11135,11183,4
11121,11160,4
11139,11145,4
11191,11196,4
11120,11145,4
2701,4453,5
288,3958,4
4359,11275,4
3029,6783,4
7560,10714,7
2024,10762,4
3002,10709,5
3339,8548,4
9026,9111,4
7616,9231,4
8714,10616,4
8501,9833,7
3239,10406,5
1052,1158,8
5966,9317,4
75,4130,4
3611,10818,5
5734,7349,4
556,8444,5
5850,8114,4
5850,9063,4
2097,8114,4
8010,9441,5
8542,9751,4
8411,8511,5
5464,8687,4
2262,11359,4
11817,11833,5
360,8427,5
6456,9992,4
7951,11284,5
6050,11243,5
1974,5977,5
7711,9280,4
5368,11837,4
5882,6706,4
1253,11014,4
7094,9076,4
237,7677,4
736,4188,4
1064,8266,5
3851,10058,4
1296,4364,5
241,4364,5
400,5016,4
4584,7679,4
2489,3275,4
4689,10017,4
2503,4689,5
1283,5016,4
1283,4364,4
1378,7076,7
7076,8424,7
4010,10058,4
7579,8424,5
4787,5292,4
1300,1411,4
2851,11939,5
5096,11198,4
8424,11007,4
7451,9152,5
335,6286,4
479,10644,6
3112,4363,6
3090,10899,5
3090,9386,5
2291,4649,4
8851,11948,5
2859,3894,6
9127,9955,4
8128,9359,5
12123,12196,4
5002,8024,6
3519,10465,4
7837,9951,4
7837,10785,5
3361,4451,5
1966,11883,7
3322,11817,4
8574,10714,4
582,11871,4
7364,11636,4
47,9495,4
1335,11939,4
5711,8078,4
9225,10104,4
3534,8078,4
3226,8375,4
5548,8922,4
4891,6953,4
6554,10554,4
9282,9893,4
6080,10267,4
1449,11963,5
8059,9827,4
1836,9232,4
1057,2049,4
6030,8375,4
4735,6458,4
6138,7853,5
7951,9906,5
8463,9973,6
9969,11011,4
11729,12047,4
4854,12002,4
11074,12018,4
2221,9779,4
12513,12537,4
12557,12584,4
12558,12563,4
12537,12590,4
12506,12585,4
10465,11649,5
5002,10179,4
7301,7914,4
8035,12505,4
6902,9025,4
1828,4513,4
10294,10552,4
3178,12328,4
6731,10795,4
9544,11807,4
5009,11171,5
9600,11285,4
9046,10548,4
4827,10478,4
9294,12515,4
2191,11867,4
1863,5995,4
4034,5303,4
11073,12389,4
6899,11542,4
4871,7720,5
349,1454,4
3755,6030,4
11341,12648,4
13219,13266,4
411,599,4
5627,10151,4
13620,13671,4
1583,6666,4
4247,6027,4
6258,11136,5
613,4070,4
1521,4393,4
2159,9707,4
1981,9505,4
9713,12244,4
276,9472,4
13886,13899,4
4382,5446,4
10739,11701,4
13911,13959,4
13943,13959,4
7462,7727,4
905,4243,5
6538,9363,4
2439,10314,4
3317,13160,4
456,9152,5
501,8132,5
1829,6001,5
1829,10812,5
2906,6987,4
2549,8132,4
4450,8661,4
726,12286,5
5332,13215,4
9033,13203,4
2778,6335,4
1451,3680,6
361,9991,4
4796,8353,4
14009,14057,4
5380,6731,5
4746,7877,4
11502,12299,5
1151,7288,4
6067,9994,5
2588,7060,5
10067,10196,4
9994,13561,5
2548,7099,7
1008,8960,4
4106,12600,4
3622,8896,4
2610,10447,4
712,10244,4
2467,5278,6
2922,10165,4
2350,7661,4
8050,9994,4
3910,13565,4
311,8961,4
3451,12163,4
12301,14093,4
14741,14750,5
14741,14795,4
14703,14741,5
10652,15112,4
3251,3610,4
134,175,4
212,293,5
368,382,5
452,483,4
525,586,4
585,597,4
731,752,5
730,759,6
768,774,5
768,771,6
741,767,5
778,781,5
752,773,5
916,940,4
1023,1031,6
1288,1292,4
1415,1443,4
1434,1451,4
328,364,6
513,529,5
703,781,5
837,899,4
315,1013,4
734,1095,6
734,1045,7
746,1013,4
758,1073,4
333,1269,5
338,1081,4
1849,1859,4
371,728,5
1904,1917,4
1951,1999,4
1933,1945,4
2162,2187,4
2163,2179,4
2183,2186,6
2116,2168,4
2141,2173,4
2107,2148,4
2224,2227,4
2248,2277,4
2262,2281,4
