Passenger 1 ID,Passenger 2 ID,Number of flights together
6322,6363,4
6347,6369,4
2697,3981,4
5775,5927,4
1608,5793,7
1608,5912,4
574,4717,4
337,4752,4
4395,6020,7
5478,6067,4
1692,2596,4
1586,4967,4
1651,2596,5
443,3861,5
391,3937,5
6809,6848,5
6838,6857,4
6829,6858,5
6832,6874,7
2775,4205,5
4264,4656,7
1643,4641,4
3253,6579,4
7015,7025,5
7111,7196,5
7355,7398,4
7302,7361,4
7454,7485,4
7575,7581,4
2556,5952,4
1163,7600,4
738,2334,4
7611,7681,4
5774,5935,4
3642,3967,5
1252,3801,4
3694,4260,4
172,5022,4
2492,2550,4
950,5734,6
8116,8200,4
8227,8253,4
7778,8326,4
7342,8373,4
4900,8355,4
7706,8316,6
1335,7713,5
6568,8226,4
1025,1504,4
4153,4932,4
1947,3880,4
2719,3873,4
4154,7894,5
2482,5015,4
758,4009,4
6080,6447,5
6937,7463,4
5706,6809,5
5964,6814,4
4373,6064,5
5443,6408,4
438,6047,4
477,6870,6
2717,6830,4
4674,6870,5
5440,6855,4
5761,6833,4
5761,6853,5
5966,6853,4
5966,6885,4
6077,6885,4
4607,6855,4
2294,6893,4
2993,6063,4
5481,5798,5
5734,6889,4
5491,5734,4
6047,6885,5
6047,6872,4
1884,6814,4
1884,2734,4
1789,8461,5
1338,1538,4
5668,8461,8
721,5997,4
398,6927,4
2425,7900,4
8614,8679,5
6357,7346,4
5423,7318,4
5423,7868,6
364,2213,4
4497,7601,4
1677,7602,6
4468,8132,4
606,7602,4
95,8132,4
3855,8132,4
2868,4550,5
8931,8960,4
8957,8961,4
8936,8961,5
6585,7463,4
7840,8966,4
711,8042,4
1677,3503,8
4897,6030,4
165,1933,4
551,629,5
3931,4765,4
3560,4747,4
1831,5812,7
1733,5612,4
3220,5043,5
9006,9098,4
9005,9041,5
9014,9042,4
534,2732,5
877,7713,6
8546,8882,4
3519,4177,4
2973,7860,8
5912,7120,4
3749,4105,4
3590,4249,10
6796,7602,4
4497,5579,4
625,3418,5
5566,7082,5
1646,5505,4
5876,9069,4
5081,6304,5
451,5490,4
4627,8089,5
8093,8485,5
5711,6088,5
4031,5404,4
707,5067,4
5648,9052,5
7505,9030,5
9367,9392,4
9332,9373,4
1430,5138,5
439,6106,4
9441,9476,4
1046,8048,5
3979,4483,5
9619,9683,4
9630,9664,4
9660,9693,5
9640,9672,5
9618,9640,6
9622,9679,5
9622,9696,4
2124,3703,4
9930,9970,4
10021,10046,5
1209,9950,4
3127,6962,4
2723,3718,4
7636,8121,4
3093,8411,4
1635,6020,4
3278,6100,4
1702,9548,4
4933,9622,5
4852,9693,4
4553,9684,4
388,9622,4
5359,9642,4
7209,8724,5
8013,9050,4
2354,2945,7
174,6560,6
3029,4650,8
5522,6668,4
2231,8983,4
2967,5611,5
1818,9645,4
1657,10154,5
10353,10394,5
10363,10368,4
3925,6769,4
5303,8526,4
3503,7298,4
5737,10315,4
10437,10465,4
10453,10486,5
10442,10485,4
10502,10597,4
10539,10570,4
8048,9098,6
1613,10358,4
5668,10325,6
8007,8906,4
3049,6382,4
8836,9995,4
4283,9834,4
10645,10665,4
1505,8006,4
9058,9229,5
6304,8509,4
6304,7551,4
1078,9466,4
511,10516,4
5977,6347,5
167,855,9
2354,4034,5
3187,7560,5
4774,4820,7
1822,3875,4
10706,10727,4
10713,10716,4
10713,10760,4
10726,10766,4
10726,10756,6
10751,10798,4
10703,10720,4
4494,5416,5
10818,10862,5
11010,11050,4
11011,11073,6
11047,11070,4
11093,11100,5
9097,11060,4
11118,11199,4
11132,11148,4
11109,11183,4
11153,11196,4
11215,11249,4
9063,11275,9
9645,10799,4
4774,10712,4
4820,10795,4
2945,10798,4
3187,10713,4
258,1769,5
4778,6777,4
2457,4496,4
315,10869,4
9540,10850,4
1927,8445,5
7349,8195,4
1678,8114,4
11649,11680,5
7737,10431,5
7335,9500,4
6166,7209,4
544,11388,7
40,11432,4
2207,10841,4
3554,7837,5
8040,8919,4
1562,8919,4
1505,4363,5
2333,11812,5
5732,11057,5
3779,9256,5
8132,9599,4
7919,10806,4
3465,10880,4
1064,10017,4
1064,3275,4
7098,7706,4
4364,8424,6
400,863,4
5530,9659,4
5530,6548,4
4584,6053,4
6522,10037,6
2174,4217,6
728,863,5
2503,6053,5
2503,4010,4
4188,6053,4
4010,7076,4
2532,6053,4
4217,5016,6
3399,9305,4
3399,8927,4
1413,8363,5
421,1300,4
2423,11923,4
12005,12018,5
47,7510,5
6114,7983,5
6529,10833,5
4363,9758,4
1490,9758,4
3367,4056,4
1149,11863,4
4420,6036,5
2284,6093,4
687,3545,5
1079,9725,4
1673,9331,5
6208,7881,5
4171,6471,4
240,3597,4
4514,11407,4
1562,8445,4
5055,11930,5
7507,11917,5
942,4494,4
6777,11874,4
1240,11898,4
582,7682,4
7002,10795,4
839,11007,4
7191,10015,4
1617,9369,5
7656,11067,4
2146,5356,4
2323,9685,4
12338,12377,4
3226,10842,4
2275,11285,4
4891,6800,4
3883,7903,4
5136,6143,4
4010,9893,4
1737,2153,4
1687,2412,5
603,2681,6
6591,7777,5
10354,12305,4
5803,12305,4
1270,3554,4
2171,5711,4
9942,10661,4
932,11808,8
6246,9062,4
1555,5009,5
5175,7502,5
2766,10670,4
11243,11633,5
3529,5813,4
2719,3147,5
2046,4054,4
1403,3316,5
2869,7319,5
11014,12057,4
3247,4058,4
4854,11561,4
11600,11727,6
12539,12540,6
12532,12587,4
12516,12558,5
2378,7744,5
4816,10526,4
2964,10095,4
311,9369,4
5755,6902,4
1845,12210,4
5046,11807,4
6066,8901,4
1954,7358,4
3519,9620,4
2292,6823,5
9873,12541,4
517,12050,4
4637,8389,5
697,10446,4
9659,12412,4
798,4953,6
11613,11714,4
5282,9442,5
13124,13178,4
5990,12695,4
1113,11513,4
13249,13275,4
4362,10403,4
13417,13498,5
13560,13594,7
3513,4871,4
1591,4166,5
13647,13669,4
139,12841,5
1583,7073,4
7773,11579,4
2910,9101,4
4503,11290,4
1225,2333,4
8664,13668,5
13760,13775,4
204,12911,4
12950,13112,4
6434,8106,4
13240,13541,5
4502,6019,4
7228,13846,4
2626,12088,4
3962,6332,4
316,9159,4
5661,8892,5
2439,2844,4
10747,11186,4
11683,12574,4
5240,10767,5
1829,5414,5
10798,12582,4
7710,13644,4
7321,13669,6
12697,13609,4
10004,12284,4
10858,13549,6
2536,12354,5
3938,5899,4
2605,13911,4
13159,13941,4
3065,12600,4
8674,13753,4
8674,13781,5
2274,2717,4
3092,12771,5
4516,12013,4
6271,13878,4
7661,13510,4
7661,9974,5
6535,6963,4
1591,13204,4
3175,8988,4
4370,11099,4
42,9974,4
8383,9043,4
10205,13221,5
2106,13571,4
12212,12578,4
3938,9781,4
8552,9994,5
10548,11508,4
3865,5516,5
3865,3910,4
12862,14059,5
363,512,4
14734,14738,4
10652,15126,4
6805,9944,4
240,278,4
324,376,5
316,383,7
606,610,7
615,660,4
624,650,5
632,697,4
729,749,5
782,798,4
726,793,5
726,743,6
723,754,4
712,755,5
719,773,6
749,761,5
761,792,7
895,899,4
813,895,4
852,857,4
933,975,5
925,952,4
1013,1073,5
1026,1056,5
1146,1160,8
382,1007,5
368,1051,4
1297,1298,5
1351,1353,5
1323,1369,6
221,289,5
705,792,5
701,768,6
356,1085,4
368,1029,5
354,762,5
328,751,4
797,1029,4
395,761,5
733,1053,6
701,1057,4
1077,1258,5
1652,1656,4
1922,1933,4
1920,1966,4
1974,1994,4
1933,1990,4
2144,2181,4
2115,2160,4
2135,2136,4
2130,2158,4
2111,2185,4
2164,2171,4
2134,2181,4
2116,2137,4
2116,2131,4
2217,2289,4
2204,2210,4
2203,2275,5
2327,2358,4
2381,2390,4
2402,2432,4
2411,2432,5
2435,2482,4
2415,2463,4
165,2390,5
141,2315,5
2640,2690,7
2750,2786,4
3169,3199,4
3112,3186,4
3146,3169,6
3301,3349,4
684,3104,6
299,3157,4
215,624,4
264,638,4
231,682,4
3411,3421,4
1581,2667,4
3538,3549,4
3504,3553,5
214,2124,4
3609,3643,5
1053,3410,5
364,3461,4
3782,3794,5
3702,3770,5
4046,4063,4
4037,4060,4
4012,4063,5
4057,4087,4
2153,3167,5
1451,1890,5
4182,4200,4
4144,4166,4
606,2545,4
670,2565,5
1576,3974,4
1607,3084,4
1297,3180,4
2514,3180,5
970,2947,5
938,2923,4
959,1302,4
951,1370,5
440,1598,4
2281,3517,5
2467,3648,4
2315,3698,4
2068,3611,4
4544,4559,5
4042,4395,9
4020,4376,4
4656,4674,5
204,1464,4
1439,2717,4
2400,2760,4
1082,2912,5
3205,3343,6
3225,3343,4
2026,3700,7
2457,3604,4
1865,4682,5
2867,4316,7
1314,4053,5
2959,4017,5
2959,4016,5
930,4339,5
1696,4316,5
4827,4841,4
4988,4993,4
4933,4980,5
2233,2655,4
1236,3411,5
2611,3968,4
1894,3974,4
5331,5343,6
5352,5393,4
3589,3698,4
2441,2935,4
2441,3554,4
1347,3509,7
972,2222,4
2273,2951,4
2255,2335,5
2295,3648,4
1343,2212,4
86,998,5
5436,5448,7
5414,5478,4
5496,5500,4
5423,5486,7
5530,5533,4
962,4046,4
2992,4084,5
5603,5690,6
631,719,5
1376,4106,4
905,1499,6
5755,5795,6
5718,5773,6
5726,5780,4
5732,5734,4
5706,5761,9
5759,5764,4
1444,5450,5
1592,3295,4
4630,4933,4
2781,4927,4
2642,3931,4
3169,4497,5
752,1219,5
1219,3919,5
366,3587,4
5917,5952,5
6018,6046,4
6059,6080,4
6065,6070,4
6160,6187,4
6107,6145,5
2440,4955,4
1639,2457,5
6322,6365,5
5775,5941,4
1396,5991,5
1375,5793,4
2969,4946,4
4316,6047,6
4903,5467,6
6408,6469,6
3937,5450,4
391,5467,5
1662,4903,5
4069,4430,4
4593,4656,4
4430,4988,5
4983,5463,4
6710,6724,4
6813,6876,4
6847,6854,5
1598,1819,6
1651,3208,4
1538,1662,4
3385,4069,4
1801,3940,4
1046,4295,4
6962,6993,5
7193,7196,4
7174,7189,4
7201,7253,5
7353,7394,4
7629,7685,5
7608,7638,5
5637,6550,4
2692,7680,4
2975,5774,4
2672,4845,4
3971,4814,5
4355,5069,4
2734,5734,6
7753,7776,5
7768,7772,4
752,4827,5
2068,7338,4
7914,7938,5
291,4245,4
405,3943,4
1012,5982,4
8123,8127,4
8249,8253,4
4900,7793,4
3670,8013,5
4072,7868,5
3665,7849,4
8526,8566,5
732,6418,7
479,5081,6
4473,7671,4
1097,2571,4
7837,8386,4
1053,8037,6
3676,6994,4
5073,6974,4
1817,6866,4
1817,6893,4
5706,6884,4
997,6874,4
997,6063,4
2734,6897,4
2734,6075,4
477,6814,4
2717,6893,4
5761,6830,4
5500,6889,4
5966,6825,4
3544,5720,4
4316,6817,5
3120,6874,5
184,6047,4
5734,6884,4
5734,6897,4
5771,6853,4
3024,6879,5
5923,6801,4
5716,6813,4
1240,7451,7
6950,7430,4
5015,5477,4
3642,5477,4
869,3405,5
1182,6097,4
8724,8733,5
8754,8767,4
1076,6956,4
1635,3898,4
4035,4421,4
3330,5442,4
4468,8190,6
606,4550,5
8955,8971,4
8914,8936,4
2569,7597,5
5978,7120,4
7881,8930,4
2656,4158,4
991,8078,4
441,7082,5
4072,7645,5
5885,6730,4
383,1183,4
1701,1938,4
5243,7650,4
1730,3255,5
1669,6372,5
9019,9069,4
9032,9073,4
9107,9177,4
2973,8976,5
4213,6932,4
2982,6486,4
2982,7418,4
6084,7810,4
281,5737,8
7533,7753,5
8381,8775,6
5031,7098,5
3590,5579,5
5423,6750,7
1940,6745,4
625,5566,5
1053,1789,4
3279,8288,4
9327,9366,4
9314,9337,4
3650,8245,4
4034,8979,5
3859,8969,4
9713,9775,5
1393,9575,4
3021,9548,4
2433,3873,7
2482,7813,4
3703,5740,5
7396,9263,4
8545,9266,4
2811,6523,4
7859,8835,7
8120,9598,4
1430,8810,4
3279,6929,4
9586,9950,4
3286,7243,7
2939,7866,4
4449,5672,5
5383,5683,4
4553,9679,5
5096,9611,5
388,9640,4
2504,9793,5
2024,2945,8
174,2090,6
637,5623,4
1818,9014,4
5942,9924,6
5942,9784,4
4034,5503,6
5058,6289,5
10329,10398,4
10315,10346,5
10334,10357,4
6769,7696,4
6730,7403,4
2755,8078,4
9363,10145,5
5081,9562,4
6447,10327,4
2960,10389,8
7298,10313,5
10412,10478,4
10415,10492,4
10402,10431,4
10409,10496,4
10431,10480,4
10466,10468,5
1403,9002,4
590,3234,4
4765,10143,4
6707,10352,4
10525,10566,4
10517,10525,4
4441,10325,5
9874,10107,5
10629,10630,5
2323,10658,6
3078,9522,6
92,6447,4
1677,2973,4
4249,7243,5
1858,10515,6
6474,8294,4
1325,8546,4
3998,5760,4
3608,4613,4
3002,9700,5
174,392,5
2012,2336,5
8729,9700,5
10731,10764,4
10701,10791,4
10719,10728,4
10703,10772,4
10703,10705,4
11027,11073,7
11130,11145,5
11174,11194,4
11127,11137,4
11141,11187,4
11132,11145,4
11139,11200,4
11109,11114,4
11102,11136,4
8165,9752,6
932,4496,6
5459,9997,4
783,1343,4
4650,6783,4
11331,11359,5
11312,11354,4
2201,8519,5
2544,8562,5
8882,9049,4
3563,6829,4
1070,11156,5
10271,10644,4
9757,9977,4
5314,9703,4
4473,6444,5
556,7507,6
2097,5734,5
3029,10943,4
11636,11652,5
8542,9513,6
5869,7582,4
10328,11400,6
3518,11398,5
4701,7593,4
23,5775,4
5775,11243,4
4210,4348,4
3343,3735,4
7682,9280,4
6523,11769,5
11909,11940,4
11923,11965,7
6807,10112,5
6326,7665,4
3459,4550,4
3275,7579,4
1064,6987,6
5696,10023,4
557,10058,4
2174,4584,5
728,7579,5
2503,4336,4
1283,6024,5
5031,10037,4
5209,8194,4
9951,11948,6
4010,4789,4
4151,6987,4
335,5162,5
7510,8653,4
4675,6317,6
4816,7772,4
8596,9282,6
8679,9282,6
3090,3117,5
2859,9685,5
1424,9685,4
2575,4294,4
5235,6086,4
1164,8595,4
5093,11898,6
8644,9280,4
10234,10767,6
4601,9280,5
5277,11876,4
10714,11883,4
9951,10310,4
4781,9977,4
2458,11280,4
7510,9955,4
4420,11723,4
11057,11745,4
3934,10104,4
3119,8375,4
2758,7481,5
12436,12497,4
638,6258,4
1521,10394,4
6548,9376,6
293,1449,4
6591,10240,5
10954,12210,5
1041,5287,4
3309,5711,4
4903,12204,4
368,8212,4
9357,10749,5
795,8981,4
9988,11680,4
233,4614,4
4903,7832,5
11730,12047,5
1871,1972,4
7376,8400,6
5803,11897,4
10261,12130,4
12530,12567,8
12567,12569,5
12506,12541,4
1189,4514,4
953,8595,4
1499,12100,4
1084,2926,4
9721,12001,4
2259,11562,4
7770,10212,4
1327,10741,4
6066,10780,4
7347,7780,6
2258,3823,4
3690,5503,4
1651,6843,5
1115,1555,5
6519,8101,6
10395,11330,4
10168,11326,4
3369,12043,4
761,5998,4
761,10786,4
2594,5303,4
5526,12298,4
9922,11844,4
4854,12899,6
10056,12893,4
6860,12437,4
917,12497,6
3078,9247,4
9367,9789,4
3226,10486,5
10446,11239,4
6380,11896,4
119,1225,5
4243,10154,4
2574,2810,4
905,3874,6
482,5411,4
2788,8446,5
2500,6220,4
8765,11018,5
7508,11073,4
4082,7727,4
2076,4637,4
4410,12248,5
4234,5836,5
2689,11383,4
6758,9441,4
13876,13878,4
3431,9234,5
7228,13861,4
1801,13174,4
13956,13960,4
6993,11559,4
3382,9234,4
3382,8218,4
2160,4645,4
741,1753,4
1829,12553,5
1772,11379,4
11379,12539,4
1977,13669,4
5815,12286,4
6011,6380,4
4460,5355,4
809,7072,4
5769,6616,4
12119,13669,4
9381,11026,4
14076,14090,4
3889,10585,4
10585,11834,4
9362,13232,4
1723,3206,4
11099,11213,4
3123,7395,5
7533,13541,5
5012,8563,5
2588,9540,6
6591,7555,5
7099,13272,4
8529,9031,4
170,10837,4
1545,3488,4
2106,5007,4
4335,12578,4
5201,9540,6
42,13163,5
6767,6900,4
49,2426,4
10165,12311,4
738,2922,5
3121,12717,4
14317,14367,4
6085,13249,4
7643,8358,4
3962,13160,4
6027,12862,4
3679,4744,4
14760,14792,4
14714,14752,4
14728,14786,4
14718,14763,4
14705,14796,4
14716,14763,4
7148,12727,4
15153,15193,4
9445,15126,4
2902,11508,4
276,299,5
217,284,4
362,378,5
366,375,4
305,366,5
402,415,4
613,657,4
716,750,5
724,774,5
761,766,6
812,843,5
832,849,4
832,894,4
910,918,4
920,941,5
1242,1272,4
1327,1328,4
1333,1345,4
210,226,4
315,395,5
724,734,5
838,879,4
341,1056,4
721,1002,4
712,1073,4
366,730,4
355,797,4
1506,1548,4
1646,1677,9
1722,1778,4
1813,1837,6
1807,1855,4
756,1052,4
1937,1941,4
1923,1976,4
2144,2173,4
2102,2193,4
2126,2160,4
2130,2140,4
2143,2161,5
2116,2160,4
2267,2297,5
2245,2252,5
2322,2363,4
2406,2496,4
2460,2496,5
2413,2492,5
2425,2478,6
2469,2496,5
2434,2472,4
2412,2500,5
2597,2598,5
2521,2531,5
3026,3054,4
3242,3284,7
256,3109,4
606,3157,4
3446,3490,4
1228,1576,4
662,3161,5
1499,2715,4
3806,3849,6
3916,3930,4
3916,3933,4
3902,3911,4
4042,4069,4
4011,4035,4
4035,4044,4
4014,4073,4
4022,4072,4
281,2186,4
1840,2704,4
1481,2709,6
248,2568,4
1611,3120,4
64,3087,6
435,3015,5
4211,4256,5
4239,4251,4
3151,3421,5
4316,4339,8
999,3032,5
1327,2984,4
901,1371,5
331,1269,4
1598,2560,6
844,3706,4
2284,3537,4
141,2427,4
141,2407,4
126,2458,5
4522,4546,4
2527,3421,6
4673,4700,4
64,477,4
1432,2789,4
951,2776,4
446,4675,4
2773,4700,5
1371,4052,5
4909,4931,5
331,4466,4
2072,2281,4
2249,2469,4
5314,5390,5
2951,3648,4
2951,3509,4
2965,3648,4
3536,3639,4
1347,3540,4
2263,2467,6
1384,3648,4
2910,3654,4
1343,2935,4
1343,3537,4
141,2284,5
1035,5124,5
1043,3779,4
5439,5443,4
5410,5448,4
5414,5468,4
5431,5491,4
5420,5422,5
5440,5486,6
5440,5451,4
3367,5120,4
5548,5560,4
945,4022,4
2992,4331,4
930,5477,4
407,5490,6
4399,5456,8
2941,5412,5
1818,5483,4
2789,5439,5
2021,2477,4
2488,3415,4
891,3153,5
1167,4022,4
794,2769,4
4219,5319,4
5711,5787,6
1015,2174,5
783,4144,4
147,1538,4
1828,4991,4
1692,3963,5
848,5876,4
419,3919,4
1545,3947,4
727,3919,4
727,2909,4
1219,2635,4
2068,5143,5
5913,5944,4
5961,5992,5
5922,5982,5
5916,5986,5
5919,5946,5
1943,5127,4
4391,5865,4
3197,4393,5
5133,5808,4
6071,6096,7
6012,6054,5
6090,6099,4
3677,4955,4
2128,3677,5
5792,5946,10
5797,5946,4
5727,5976,4
202,4716,4
574,5278,4
5481,6039,7
4607,6064,6
1464,6041,5
1769,4150,5
1692,5455,4
1046,2560,4
6622,6656,4
6748,6749,4
6829,6864,5
6870,6872,6
6836,6889,5
2403,4552,4
2596,4300,4
2596,5053,4
3303,6503,4
298,6380,4
7034,7048,4
7327,7384,5
7407,7460,4
7454,7487,4
782,7505,5
2669,6177,4
839,5314,4
1317,4135,4
4373,5744,5
477,6008,5
1569,2886,7
7803,7873,4
7827,7900,4
4827,7343,4
4487,7280,4
3668,5370,4
2260,3226,4
8110,8127,6
7798,8355,4
7790,8326,4
8403,8470,4
43,5674,4
1678,4659,4
3896,4613,4
1581,5372,4
1452,4344,4
6572,7110,5
821,2916,5
478,2719,4
2323,7162,5
6294,7029,4
3477,8093,6
5946,7435,4
5073,6975,4
5769,6872,4
324,6844,4
997,5491,4
2734,6817,4
6001,6854,4
6001,6809,4
438,6836,4
477,6848,4
5440,5788,4
5500,6825,4
5966,6848,4
5744,6077,4
5954,6889,4
2294,5720,4
6049,6469,4
1865,6833,5
4942,6874,4
5491,6855,6
3177,6242,5
4222,8001,4
2251,2975,5
5059,5997,4
7192,7410,4
975,7868,4
854,4634,4
625,8190,7
3898,8132,4
7602,8158,6
8956,8986,7
8912,8922,4
8965,8993,5
3253,3565,4
1050,1143,4
5220,7650,4
4194,4492,4
239,1146,5
1531,4765,5
9057,9089,4
9042,9057,4
822,4719,4
9112,9127,5
6580,7192,4
1042,7418,4
4675,6111,6
2392,3749,4
6805,8277,4
6524,7195,4
2926,6750,4
5505,7039,4
3278,6745,5
4249,5411,4
5789,6745,4
258,6304,4
3477,5911,5
1569,6052,4
4983,8411,4
5911,8461,4
2939,8037,7
5596,5795,4
749,7836,4
1849,9066,10
9327,9363,4
5138,7111,4
9676,9693,4
9665,9693,5
9642,9665,5
1641,6084,4
1078,3883,4
7657,9501,6
3820,9505,4
3253,7896,4
734,7001,4
9848,9868,4
1319,9266,4
8518,9255,4
9969,9996,4
5855,9028,4
8501,9291,4
8571,8847,5
10018,10024,4
1209,9968,4
5560,9924,5
8796,9083,5
2939,7605,5
5137,9347,5
4076,9634,4
4449,5359,4
5096,5672,5
2191,9692,5
2797,9734,4
9513,9751,5
7162,9755,4
1733,9920,5
8270,9763,4
10203,10234,9
1822,4820,6
1342,4611,4
1052,4031,5
10348,10354,4
10313,10368,4
6813,10353,4
10428,10434,4
10428,10449,6
10409,10417,4
10404,10471,4
10482,10488,4
1008,9661,4
8351,9688,6
1246,9828,8
398,10389,7
7799,10396,4
3153,5668,6
2068,5423,5
7810,10377,6
8363,9410,4
5544,9874,5
262,5612,4
1505,3021,6
7505,10394,5
9777,10576,5
3519,8614,5
1352,8658,4
174,9699,5
3618,4774,5
1715,3064,5
2012,9699,6
10702,10795,4
10706,10799,4
10713,10791,4
10704,10788,5
10709,10731,4
10701,10785,7
3420,8704,6
7946,8956,4
10806,10841,4
10950,10983,4
11106,11137,4
11101,11120,4
11108,11164,4
11176,11187,5
11148,11160,4
11131,11148,4
11135,11188,4
11121,11176,4
11109,11200,4
662,9111,4
9259,9529,4
633,3802,6
9761,11256,4
3029,11271,4
191,10744,4
191,10726,4
61,10713,5
8729,10779,4
8729,10726,4
3943,9862,4
11332,11378,6
6306,9150,4
9026,10530,4
3112,6447,4
6529,9057,4
556,5459,7
4130,9997,4
75,3361,7
3611,10841,6
5055,10975,4
11662,11690,4
8040,8542,5
2221,11224,4
11701,11728,5
1404,5016,5
7039,8841,4
3799,8841,4
1263,3551,7
3322,4601,4
5227,8040,6
2957,7327,4
9969,11730,4
1693,6143,4
11963,11990,4
855,1097,4
7318,9985,4
237,1041,5
2479,3275,4
4337,7706,4
1404,4728,5
1138,8266,4
8927,9305,4
3851,4010,4
210,736,4
1041,4121,4
1041,10023,4
5530,7706,4
888,10037,4
614,2532,5
371,4689,6
4728,7679,4
6987,8424,4
4318,4689,4
4010,7679,7
2532,5209,4
2851,11972,4
2851,11914,5
2514,4010,5
5943,6111,5
1528,7772,4
2795,7976,4
5162,7772,4
4147,10025,4
293,6368,4
1769,8290,4
479,10899,5
1413,9068,4
4363,4632,5
2100,3078,4
9068,10536,5
6858,11418,4
33,3486,6
3636,6437,4
1142,5235,5
556,1024,4
1678,11939,4
6541,11987,4
4444,10112,5
7636,10841,4
1263,10701,6
1056,10716,4
7837,11880,4
6777,10785,4
3322,10716,4
4070,10785,4
4198,11791,4
8299,10266,4
3663,7919,4
7273,10316,4
3191,9557,5
4816,4917,8
5162,9495,4
8128,8368,4
6114,10095,4
2146,7520,4
3934,8078,4
2619,8597,4
3538,4768,4
435,4735,5
1580,4735,4
7502,10616,4
5479,10899,5
4170,10604,4
873,4993,4
2398,4876,4
4133,10778,4
222,969,4
1352,11285,4
848,11472,4
7859,9091,4
1955,4978,4
3336,8400,4
4524,8301,4
6622,12371,4
11171,12358,4
6143,11324,4
10432,10989,4
12563,12590,4
12508,12568,4
12514,12563,4
8084,11456,4
517,1982,5
953,11784,4
9996,11267,4
5121,12569,4
11593,12516,6
4917,12504,4
5956,12250,4
3067,7674,4
9822,12516,4
7347,7727,7
4551,8339,4
1410,9862,4
5201,12323,7
5771,5896,4
9046,10439,4
11335,12542,4
1268,9523,4
1812,6286,4
12908,12959,4
3636,10486,4
3513,9355,5
4496,9742,4
2545,4393,4
2715,8203,4
1281,8057,4
13247,13279,4
13471,13487,4
565,1142,4
7099,9897,4
2158,7079,4
13614,13620,4
13605,13614,7
4673,5319,5
2693,12006,4
1424,11588,4
7657,9524,5
1746,13173,4
10435,12159,4
412,6494,4
942,10857,4
6526,13244,4
4796,12299,4
13871,13898,6
13830,13851,5
1491,4136,5
3926,5867,5
13948,13957,4
8581,13414,4
435,10023,5
7995,9152,5
1033,10812,4
5240,12586,4
7209,11379,4
10767,12594,5
7451,12553,4
8348,12586,5
446,4016,5
12244,13605,4
2408,8661,4
8994,12373,4
2565,7877,5
7853,12003,5
1466,13276,4
210,8263,5
5332,7327,5
6442,8091,4
7321,9864,4
11269,12170,4
2829,12244,5
14022,14092,6
810,5863,5
3175,5848,4
8837,13903,4
3847,13950,4
13159,13950,4
628,11011,5
8529,13404,5
139,7846,5
954,1740,6
2251,7710,4
12354,13251,4
5681,13541,4
698,14056,4
