Passenger 1 ID,Passenger 2 ID,Number of flights together
10507,11559,5
446,12248,4
10632,12244,4
11728,12934,4
13846,13885,4
9159,9890,4
1770,10046,4
3883,6434,4
6138,10329,4
9777,10329,4
5414,9171,5
3041,8732,5
4021,7395,4
7902,9599,5
9252,11483,6
6616,10507,4
456,12080,4
8892,10591,4
1099,9932,4
10802,13365,7
2565,6138,4
14082,14094,6
14008,14023,6
3065,11834,6
139,13753,5
2468,3065,5
5368,5843,4
2485,3297,4
4204,5355,4
1181,14060,4
8400,14022,5
9974,11211,5
12323,13564,8
11587,13564,5
12486,12841,4
1539,9381,5
363,4611,5
4212,9351,4
3307,7395,4
9540,10205,5
6323,7114,4
42,10205,6
2548,5101,5
5634,10205,5
7657,8005,4
904,8178,4
2548,4755,5
4166,11572,4
712,13272,5
3759,10908,4
5325,10116,5
5487,13620,4
14751,14754,4
14726,14797,5
14725,14786,4
14754,14757,4
14718,14778,4
14727,14756,4
15126,15160,5
9944,10784,4
139,190,5
130,141,6
174,191,6
243,276,4
514,533,4
652,663,5
729,740,5
704,758,5
715,794,5
771,778,5
762,793,5
747,762,5
713,714,5
730,799,5
780,794,5
737,766,5
709,724,6
739,778,5
750,786,6
813,894,4
977,988,6
915,928,8
901,975,8
1004,1046,4
381,1045,4
1228,1293,4
1342,1351,4
308,1053,4
308,1043,7
1423,1463,4
378,786,4
368,740,7
368,746,8
315,703,4
707,1072,4
764,1053,4
1536,1571,6
1506,1581,5
1770,1783,4
1961,1996,4
1954,1957,4
1916,1917,5
1916,1945,4
1938,1997,4
2148,2189,4
2240,2244,5
2249,2271,4
2260,2272,4
2474,2480,4
2410,2452,5
2427,2454,5
2082,2390,4
2568,2570,5
431,1662,4
401,1083,4
3172,3188,4
3123,3180,7
3116,3184,5
3114,3198,5
274,601,6
275,3192,4
293,3123,6
3440,3461,7
3444,3463,5
3410,3411,4
3411,3476,4
1569,2699,4
3525,3535,6
3553,3579,4
3524,3579,4
3512,3570,5
685,3142,4
3758,3789,4
3824,3858,4
4037,4063,4
4017,4060,4
4019,4071,4
4012,4035,4
295,2183,5
272,2186,4
557,1126,4
624,2586,5
1075,2656,4
2244,3548,4
86,167,4
4251,4274,4
4207,4243,4
603,3477,4
281,3402,4
759,2123,4
2573,3162,4
959,1311,4
910,2905,5
1377,2911,5
1315,2972,5
4465,4493,4
4411,4499,4
4427,4468,4
4405,4407,4
4546,4563,4
3808,4516,5
231,3867,4
4643,4700,4
4627,4670,4
4628,4673,4
1248,2789,4
1829,2537,4
58,2760,4
1439,2758,4
1464,1696,10
1484,2969,8
945,2743,6
1971,4400,4
2486,3672,4
165,3653,4
2781,4630,5
2959,4083,5
2783,4013,6
930,4395,5
4860,4867,5
4911,4947,6
4903,4947,4
1598,4488,5
5060,5067,4
5002,5007,5
1960,4068,4
2281,3682,4
2335,2977,4
920,2212,4
941,3635,4
1365,2760,4
1429,2954,4
5439,5458,6
5456,5467,4
5401,5499,6
5463,5484,4
5484,5499,4
5419,5464,4
5409,5491,4
2277,4575,5
3206,3412,4
5515,5543,5
5514,5576,4
1351,4040,5
1351,4376,5
5664,5668,4
4025,5423,6
928,5478,6
975,5456,5
4052,5416,5
1337,5481,5
147,631,5
2320,5143,5
2422,3688,4
2433,3312,4
1499,4084,4
4223,5076,5
5725,5727,5
5702,5768,4
5782,5787,5
362,3111,4
2596,5455,6
2509,4941,4
1853,4993,4
2560,3998,5
1662,3492,5
3782,4341,4
5933,5974,4
5978,5990,5
1994,2111,4
1982,2111,5
1963,3226,5
1963,5127,4
6016,6047,7
6036,6052,4
6141,6167,4
6201,6233,4
3120,5798,6
1034,5792,4
2760,5793,4
4373,6008,6
4552,4967,4
1651,5422,4
1651,6004,4
1598,5450,4
3572,4554,4
2596,3963,4
4914,5460,4
4646,4914,5
6503,6570,5
6809,6896,5
6801,6849,4
6824,6864,5
6824,6866,5
4945,5356,4
4295,5455,4
3963,4178,4
4285,5042,4
1444,1801,4
2775,5053,4
4292,5422,4
1046,4212,4
7023,7073,4
7021,7090,5
7054,7083,4
7407,7477,4
7505,7543,4
4737,6343,5
6116,7007,6
5769,5977,7
7741,7798,4
7779,7800,4
4373,5734,5
3120,6469,5
7832,7872,6
1167,7104,4
344,1280,4
3994,5917,4
8236,8295,4
8248,8287,4
8232,8245,5
8291,8293,7
8211,8271,5
411,5867,4
4470,4682,4
8343,8394,4
7363,8373,4
712,1281,4
1267,5318,4
2601,4752,4
2528,4716,4
2528,4473,4
4440,6159,4
2231,2528,4
3589,7167,4
2437,3436,4
920,3759,5
772,966,4
2504,7123,4
1315,8373,6
2683,5015,4
2227,5012,5
4983,8007,6
3188,6080,4
1619,6809,4
997,6077,4
5977,6874,4
6075,6408,4
3576,6864,5
4990,6866,4
4990,5724,5
5481,6809,7
6047,6884,5
4969,6839,4
4969,5964,4
4412,6898,4
5771,6874,4
1884,6844,4
7392,8381,4
5059,6979,4
2277,7816,4
364,5073,4
485,8307,5
4626,7899,4
8698,8699,4
8654,8656,5
135,1673,5
8746,8772,4
3169,7629,4
625,8132,4
901,7629,4
3898,4497,5
5411,7629,4
2326,7602,4
8944,8982,4
8901,8908,4
8961,8984,4
6931,7193,4
2636,6951,5
3820,4502,4
7840,8978,4
3741,5546,6
4870,5589,4
1368,8078,4
1646,6813,5
7605,7868,5
7618,7770,4
896,5796,6
258,8624,4
7532,8662,6
2702,5278,5
1831,3147,5
5246,6372,4
5620,8257,4
3742,6365,4
4483,5742,4
2446,8280,4
3519,8546,4
919,8921,5
1581,7774,4
1389,3300,5
7327,8732,9
5612,9049,6
3590,6707,8
1940,6786,5
1208,6750,4
8254,9035,4
9235,9278,4
451,6810,4
5787,8411,4
4627,8073,5
6418,8411,6
432,5515,5
1012,2569,4
9327,9330,4
4484,6102,4
3101,7379,5
534,6946,4
9602,9690,5
9665,9677,5
9699,9700,8
9624,9696,4
9628,9676,4
9760,9795,5
9705,9725,4
4541,9581,4
7890,8381,4
1401,3755,4
5012,9179,4
4294,9247,5
10082,10086,5
1386,1956,4
3466,9988,4
1635,2939,4
5505,6447,4
9377,9978,4
9303,9989,4
3439,9622,4
5572,9634,4
622,9660,4
622,9665,4
388,5572,4
3844,7131,4
2945,8729,7
2841,4774,8
1752,4253,4
9327,10036,4
2957,3955,4
4824,4955,4
8884,9014,4
10212,10216,7
848,6694,4
1281,8635,4
369,10093,4
6694,9340,4
615,5505,4
281,6447,6
211,7605,4
3216,9951,4
10481,10483,4
10415,10483,5
10430,10486,4
10439,10496,5
10439,10485,4
10470,10481,4
10480,10496,4
10406,10411,4
4513,4852,5
10570,10596,4
2482,5423,6
2482,3741,4
5546,9441,4
3802,4552,5
5668,9466,6
173,9619,4
9174,9470,4
1112,6060,5
4580,8424,5
486,6289,6
2544,9068,8
8234,9282,4
3663,7162,5
3611,10128,4
392,2024,5
10731,10780,4
10771,10786,4
10713,10737,4
10704,10785,4
10719,10774,4
10751,10788,4
4397,8189,4
10871,10896,5
10806,10850,4
10873,10899,4
11001,11074,5
1599,2713,4
6658,8035,5
11124,11138,4
11101,11198,6
11101,11108,4
11129,11164,4
11115,11164,4
11131,11175,4
11143,11198,6
11120,11164,4
5419,10244,4
1831,3616,4
3616,9621,4
783,6777,4
9621,9997,4
9621,9761,4
1822,10719,5
5266,10486,4
211,4715,4
4092,6447,4
4092,10616,4
1052,2529,4
1863,11272,4
2128,4591,4
7349,9063,6
5669,11275,6
2495,2701,4
8444,10975,5
5055,9752,6
3612,7511,4
3492,8159,4
1715,6166,4
4565,10740,4
2765,8851,5
8542,8919,4
7240,7590,5
9812,10910,4
2957,7002,4
11914,11917,4
11917,11954,5
6689,9015,4
5277,6165,4
237,1296,5
736,4584,5
2479,10058,4
2479,6024,4
1064,2489,6
1138,4010,6
1670,4728,5
8266,10016,4
8266,10083,4
7679,10037,6
6548,7076,4
4584,7579,6
7809,8194,4
557,1041,4
557,5696,4
371,5132,4
3432,4728,4
8827,10083,4
8827,10016,4
4364,4408,4
5653,10085,4
2544,7919,5
1490,3223,4
75,4732,4
8590,11147,5
1521,4200,4
7656,9395,4
637,7881,4
2696,9875,4
939,8927,4
8114,8595,4
2196,4235,4
3554,5991,5
1056,10310,4
620,2976,5
3361,5021,4
8644,11855,4
8353,8851,6
10719,11876,4
1718,1920,4
1860,8368,6
1860,4713,5
4675,10015,5
921,10746,4
12387,12392,4
366,6458,4
7509,11211,4
3359,3593,4
435,2275,4
348,7834,4
5923,9581,4
5374,9615,4
1709,11373,4
5411,9256,4
213,8030,5
23,6136,4
8427,11687,4
4054,11253,5
5813,9409,4
6409,7123,5
2378,12052,5
12540,12594,4
517,10757,8
4707,9954,4
6972,7914,4
5219,10552,5
3545,10350,5
10238,12537,4
1470,4272,7
7343,7780,4
2127,7727,4
996,12014,4
1651,6056,4
2684,12377,4
12853,12872,4
4930,9596,4
2594,5998,4
4827,7877,7
6452,9696,4
7744,12810,4
871,12898,4
8871,11214,4
3465,3528,4
8579,9816,4
3992,10684,4
13272,13284,4
13445,13462,4
13411,13416,5
601,11502,4
6947,11767,4
13605,13643,5
3429,6719,4
2545,4247,4
11879,12371,4
4247,5510,4
2522,11870,5
1521,3665,4
1112,6364,4
13748,13800,4
7612,12950,4
9816,13233,4
3173,12088,4
3155,13414,4
2160,6666,4
4566,4645,4
316,5731,4
8411,11607,4
8036,10340,5
2685,8132,4
5240,7995,4
4972,11593,5
3041,6915,4
4023,4744,5
637,6743,5
5769,10507,4
9217,10802,5
4037,6336,4
1451,8258,4
1772,9441,4
9532,11594,4
3175,5863,4
3865,13950,6
3065,13781,4
778,11483,4
8206,13525,4
12840,14018,4
5007,6591,5
4827,5802,4
4601,13731,4
10568,14092,4
5345,8411,4
7635,9043,4
3319,7060,4
3319,4957,4
712,7661,5
5634,12323,4
9540,11572,4
1723,5741,4
1723,12981,5
1723,8215,5
2814,9039,4
5920,13160,4
954,10652,5
12301,14059,4
14642,14691,4
14661,14684,4
14651,14690,4
14703,14787,4
14705,14744,4
9157,9944,4
58,86,4
309,392,5
323,340,5
338,399,6
442,494,5
448,494,4
620,648,5
620,666,4
632,664,4
729,771,5
726,737,6
730,743,5
724,771,8
773,786,6
813,837,4
1001,1031,6
364,1045,6
1229,1230,4
709,781,5
718,783,4
1012,1084,6
385,1095,4
313,1045,4
1423,1443,4
1401,1437,4
364,751,7
793,1072,4
313,727,5
758,1026,6
305,785,4
369,1223,6
302,1244,4
1532,1537,5
1501,1558,5
1803,1859,4
1807,1893,4
1828,1891,4
1962,1994,4
1954,1999,6
1989,1997,4
1913,1967,6
2115,2148,5
2153,2186,6
2124,2129,4
2135,2160,4
2109,2187,5
2165,2189,4
2119,2122,4
2147,2191,4
2214,2265,4
2207,2235,4
2254,2255,4
2426,2472,4
2607,2688,4
2937,2944,4
3172,3193,4
3107,3137,4
3315,3399,4
3413,3490,5
3404,3464,4
369,2697,4
1092,1553,4
3533,3566,4
3502,3578,5
3518,3565,6
3904,3980,4
3902,3967,4
4014,4038,4
4053,4069,4
4036,4056,4
4030,4046,4
603,3114,4
1498,2792,6
4139,4171,5
4159,4176,4
650,1645,4
1696,2816,5
2869,3087,4
4202,4271,5
4256,4296,5
218,771,4
2514,3169,4
4364,4380,4
4371,4380,5
2610,2825,4
1371,2941,7
933,2959,4
4020,4329,5
4421,4468,6
4420,4488,5
4414,4475,4
4412,4481,5
130,3639,5
2469,3681,4
187,2447,5
4035,4316,4
4632,4650,4
4655,4695,5
4677,4685,4
4617,4690,4
1082,2752,4
407,930,6
2759,2959,8
446,4607,6
165,2465,4
2941,4395,5
1464,4395,5
4830,4869,4
4919,4939,4
2278,4478,4
3548,4418,4
494,3967,6
5152,5171,5
5204,5277,4
5204,5216,4
2072,3539,4
1330,2263,4
1384,3679,4
2935,3679,4
4640,4975,4
141,3993,4
868,5146,4
3779,5145,4
5477,5481,4
5468,5484,8
5414,5451,4
5423,5436,4
5429,5486,4
5440,5495,4
5404,5406,4
5419,5459,4
5560,5561,5
5505,5579,6
2972,4359,4
5685,5686,4
5618,5670,4
5603,5608,4
5624,5699,4
915,5402,4
4009,5456,5
2488,5143,5
3618,5611,5
4223,5310,5
4245,5092,4
5791,5799,4
5731,5757,4
5725,5773,5
5757,5789,4
5702,5793,5
5727,5733,4
350,674,4
833,2162,4
2665,3157,4
670,2909,4
1649,3947,4
1077,1513,4
5918,5982,5
2131,3250,5
2173,5842,4
1963,3148,6
2137,5808,4
6009,6013,4
6030,6093,6
1580,2358,4
5615,6132,4
6301,6331,4
1568,3917,4
2760,5741,4
3930,6054,5
4607,6096,6
2773,5494,6
1498,6032,4
6418,6456,4
1662,3963,4
6507,6553,4
207,2518,4
6872,6897,6
6817,6870,6
4285,4346,4
5367,5467,4
5053,5367,4
4255,4641,4
4255,6004,5
3940,4641,4
3670,4295,4
2848,6092,4
6921,6937,4
7047,7088,6
7043,7088,5
1984,6616,4
7141,7180,4
7307,7346,6
7533,7594,4
7539,7556,4
375,7553,4
1766,7575,4
2712,7550,4
7608,7671,4
4000,7677,4
2408,4845,6
674,7562,4
3297,4556,5
2134,4288,4
2993,5993,6
7706,7770,4
7766,7799,4
7825,7837,6
7860,7890,6
1389,3503,4
2075,4248,4
8073,8093,7
939,5692,4
1252,5952,4
8213,8232,5
5911,6810,5
7318,7746,4
1536,3565,4
393,7709,4
3421,6447,4
1053,3367,4
469,2569,4
1624,3175,4
2516,7680,5
2550,2692,4
4764,8255,4
439,8246,4
2067,6328,4
1800,2575,4
3442,4919,4
3442,5074,4
3477,8007,5
6962,7465,4
324,5443,4
1619,6864,4
5706,6869,5
4373,6839,4
6064,6839,4
6064,6814,4
6001,6897,4
2717,6898,4
4674,6866,4
6096,6870,4
3576,6825,6
6039,6848,4
2773,6832,4
4412,6408,4
5771,6848,4
5596,8403,5
3052,4744,4
7384,7735,4
5737,6813,6
975,5789,5
1888,3777,4
3651,8373,4
1182,8297,5
1329,3278,4
2644,5560,4
8733,8786,4
625,7605,7
625,7645,4
3950,5442,5
441,2906,6
1432,7645,4
7605,8158,7
8963,8965,5
8914,8965,4
7646,8120,4
2656,8078,4
3503,3735,5
5482,7039,6
486,2065,4
1160,1730,5
4194,4786,5
1246,3147,5
564,3637,5
1938,5243,4
4366,5854,4
7710,8382,4
9039,9085,4
906,7863,4
860,1752,4
207,3436,4
6363,9060,4
5620,9083,4
5332,9072,4
7403,8786,4
3590,5505,5
870,2868,4
6786,7685,4
1677,5566,5
3418,3503,9
95,5584,5
5566,7605,5
4395,8089,4
3477,6773,5
5755,6418,4
6059,6205,4
3440,7034,4
2247,6208,4
3102,4764,4
9368,9373,4
9353,9391,4
9353,9394,4
393,485,5
3660,6931,4
1335,2526,4
6968,7001,4
6208,8121,4
3975,7001,4
3275,3975,4
9620,9650,5
9648,9649,5
9618,9636,4
9622,9640,5
7162,9581,4
2482,7860,7
6580,9101,4
529,1045,5
2586,9229,4
1767,8558,6
7369,8545,4
9902,9968,5
9904,9990,4
67,8791,4
10022,10097,6
1005,9997,4
4359,9902,4
210,863,5
1338,7393,4
1208,4627,4
258,9930,4
4076,4860,5
5652,9677,4
2529,4852,9
5683,9610,4
7131,9648,5
1089,4933,5
419,7879,4
1823,2342,4
3754,3875,5
2719,8350,4
4391,8983,4
7560,8983,4
191,4391,4
3741,7643,6
5533,8137,4
4366,9540,5
3275,5132,5
8810,9540,7
4279,4366,4
10310,10357,4
3934,9505,4
8845,9206,4
1343,4591,5
9362,9766,4
4850,7298,4
7636,9383,4
9351,9575,4
6813,10349,5
7298,10349,4
10415,10458,4
10430,10492,4
10430,10456,4
10457,10497,4
10457,10484,4
10439,10492,4
10482,10486,4
10416,10480,4
640,7733,4
3442,10432,4
590,2537,4
511,2026,4
4441,7505,5
5668,7643,5
4058,9472,4
3741,9874,5
1599,2563,4
718,2033,5
2960,10107,4
479,8679,9
2684,6956,4
3249,4846,5
8234,8803,5
5538,10128,5
3002,9645,5
174,5330,5
497,5522,5
382,2090,5
10731,10753,4
10716,10756,4
10771,10798,4
10706,10798,4
10713,10756,4
10753,10795,4
10779,10798,5
10757,10775,4
10772,10776,4
4418,5932,4
10862,10900,4
11119,11160,4
11118,11178,4
11130,11153,4
11127,11198,4
11111,11138,4
11164,11178,4
11173,11200,4
11131,11193,4
11217,11292,4
2033,2857,5
3616,3958,4
783,11271,4
7209,10767,5
3618,10796,4
4774,10799,7
1715,10791,5
11361,11370,4
11498,11499,4
4170,8519,5
6447,9757,4
1272,7291,4
1158,6912,4
760,5966,4
1573,9324,6
1737,6777,4
1863,4778,4
556,1343,5
11559,11593,4
620,8406,6
6777,8406,7
11662,11687,4
8149,8411,5
8149,9770,4
6655,10737,5
7656,11062,5
1266,11368,5
7593,9919,4
11811,11879,4
2713,9769,4
11175,11469,5
2706,10306,4
9922,11542,5
11923,11954,4
7995,10340,6
237,5530,4
3275,6987,4
4337,8912,4
1404,4689,4
863,4337,5
241,2532,6
5530,8266,4
4584,8194,7
2108,7076,4
2108,2503,5
2174,10058,5
2174,10016,4
4728,10058,4
728,7706,4
1378,3275,4
2755,7864,4
1413,4641,4
5873,12000,4
5387,11746,4
241,11007,5
12016,12096,4
7271,9421,4
293,8587,5
8519,10497,4
8290,9977,4
1254,10541,5
7919,10536,5
1966,5096,7
6468,11483,4
1424,4420,4
318,9931,4
9931,11206,4
17,4088,4
9725,10015,5
8128,10024,5
3963,5748,4
9828,11923,4
4749,11919,4
1678,10758,7
3802,5575,4
3802,5207,4
10767,11874,4
1966,5021,4
1038,6402,4
3112,3693,4
1311,3292,5
1860,6111,4
5653,9359,4
7645,11860,5
5711,12243,4
1352,10478,5
4109,9501,4
2182,10109,4
348,2758,5
1770,10347,4
5671,8514,5
8706,9433,6
3309,9294,4
781,6246,4
3065,5374,5
10945,11347,4
741,1829,6
1030,11633,4
9906,11680,4
7508,8132,4
9114,12100,4
763,11767,4
6409,10190,4
2803,9726,4
707,12005,4
11074,12005,4
12503,12542,4
12533,12563,4
953,1218,4
1464,10112,4
23,4444,4
6084,7951,4
2926,7975,4
2411,7660,5
7653,11536,4
4016,8901,5
611,10720,4
3238,9242,5
8393,8885,4
2212,3820,4
435,9862,5
796,7962,4
3542,8371,4
2306,7850,4
12856,12858,4
1863,5303,4
5613,11514,4
6963,12323,4
2511,3545,4
1002,7643,4
686,9416,4
5711,8529,5
8642,11214,5
3465,4393,4
2112,2548,6
2197,2504,4
2192,4115,4
5012,6400,4
13630,13695,4
13668,13671,4
1568,3429,4
79,7913,4
8687,12326,4
6104,13579,5
1363,6807,4
7866,11515,4
13714,13746,4
13791,13795,4
8106,12968,5
446,12244,4
9366,9505,7
4293,13440,4
6019,13215,4
1399,4899,5
1143,7544,5
9364,13872,5
3257,3663,4
7451,11871,4
1151,3977,4
