Passenger 1 ID,Passenger 2 ID,Number of flights together
2495,10985,5
6013,8195,5
11607,11682,4
9539,10497,5
11742,11779,5
11725,11784,4
2033,11027,4
3880,10900,5
5056,10806,5
2284,6815,4
2325,3905,4
730,11884,5
1429,5882,4
7418,10910,4
9653,9714,6
1254,10833,6
8736,10740,4
2868,9072,4
237,4364,5
1670,7098,4
1762,8266,4
241,7677,4
1041,4188,4
1041,4728,4
6548,8424,4
6053,7706,4
2117,3851,4
4580,10037,4
1490,9386,4
1490,9539,4
3214,10449,4
4494,11957,5
2514,6522,4
4789,6987,4
1378,5358,4
1532,8240,4
7510,7902,4
857,6111,4
1287,6322,4
6180,8519,9
5395,11853,5
5047,11868,4
637,6471,4
9495,11225,4
2159,2390,4
2625,7120,5
1240,1966,4
3177,6763,4
1064,8006,6
8704,12144,4
7273,8363,4
6208,8653,4
6208,10460,5
8368,9493,4
4737,10097,4
2811,11719,4
11438,11753,4
1143,11255,4
1115,3720,4
1580,4462,4
7444,8922,4
8922,10196,4
12435,12458,4
4497,10576,6
1561,1920,4
2851,3873,4
859,9294,4
7832,9600,7
3178,6743,4
5741,7429,4
5204,7726,4
23,11687,5
11284,11784,4
11294,11368,5
1253,12047,4
2869,12057,5
5374,10354,4
298,12041,5
6900,11322,4
6800,8084,5
10837,11224,4
11561,12052,4
12557,12559,4
10465,11917,4
10862,10975,4
8197,9063,4
9114,9650,4
6902,9421,5
2949,6066,4
4016,10365,4
3665,4927,5
1911,4872,4
4927,10741,4
611,993,4
2127,7347,4
1649,4496,4
6567,7714,4
1994,10000,4
163,5230,4
2684,7845,4
1418,12298,4
5544,11566,4
3071,12050,4
6074,6496,4
4816,10446,5
8871,11514,5
1420,12880,4
2511,7166,4
2702,8981,4
613,1142,6
696,9781,4
1562,11753,5
7393,10244,6
1099,12497,5
10326,12301,4
3528,12301,4
860,3367,4
9157,12891,4
2548,10605,5
1538,9381,4
11652,13173,4
13215,13244,4
289,7851,4
2522,3149,6
7987,8542,4
13672,13694,4
2160,4566,5
11041,11577,4
4209,10467,4
7064,9576,6
1424,9524,5
8446,11323,4
5377,9077,4
9532,11430,4
6843,13637,4
10960,13112,4
6758,9381,7
13826,13881,4
3155,13838,4
9198,9429,4
10685,12587,5
3435,13045,4
5259,8988,4
10812,11871,4
3257,12539,4
1772,6138,5
10767,12570,4
5769,13462,4
10551,13492,4
363,2158,5
1099,9033,4
2125,6553,4
628,9355,4
4709,8621,4
1898,12195,5
8664,11099,4
1181,1972,5
12947,14077,4
2035,12981,4
8810,13284,5
199,11528,4
2112,13561,5
2588,7099,7
2548,4770,5
6857,9994,5
4770,5754,5
3880,12841,4
2975,8385,4
628,4106,4
5175,12401,4
9351,12476,4
4190,5037,4
2994,9540,4
356,3319,4
183,6591,4
712,2964,4
5231,8777,4
2684,6575,4
2639,10067,5
1591,2807,5
11290,13276,4
8961,10631,4
3962,10908,4
12862,14095,4
14751,14786,4
14747,14776,4
14701,14754,4
14756,14780,4
14719,14792,4
14705,14782,4
14716,14752,4
3923,5545,4
15173,15176,4
15146,15188,4
15115,15167,4
8211,15158,4
7,78,4
121,134,4
293,299,8
308,334,5
620,662,5
662,666,4
729,778,5
729,792,5
771,772,8
731,759,5
707,740,5
773,795,7
805,812,5
839,899,7
848,859,5
812,833,4
843,851,4
845,895,4
917,966,4
385,1021,5
376,1043,5
362,1013,5
382,731,4
385,705,4
368,792,4
752,1013,4
364,730,4
755,1029,4
740,1029,4
376,727,4
369,1009,4
1502,1547,4
1608,1611,5
1966,1996,5
1905,1984,4
1947,1993,4
1938,1962,4
1976,1993,4
1933,1938,7
1917,1962,4
1913,1917,4
1903,1993,4
2101,2174,4
2122,2126,4
2119,2173,4
2230,2283,5
2247,2282,4
2233,2277,4
2203,2204,5
2268,2276,4
2342,2354,4
2311,2392,4
2402,2475,4
2401,2435,4
61,191,6
6,119,4
2560,2600,5
2617,2641,4
2637,2659,4
2746,2798,6
2792,2793,5
2803,2877,4
3134,3159,4
3255,3283,4
622,3157,4
208,3137,4
276,3104,4
276,684,4
3440,3493,4
3404,3467,4
3404,3473,4
3533,3563,4
3554,3586,4
3524,3582,4
3537,3578,5
631,2145,5
3614,3685,4
1056,3451,5
752,3438,4
1001,3444,4
1095,3440,8
3716,3779,6
3729,3739,4
3839,3865,4
4061,4072,5
4036,4068,4
2123,3155,5
2153,3159,5
2175,3182,4
1442,2709,4
1498,2728,8
4131,4166,4
650,1693,4
660,1082,4
456,613,4
1287,3908,4
2248,3579,4
2229,3565,4
2298,3561,4
2329,2862,4
1288,2802,7
184,3093,4
4221,4266,4
366,602,4
4317,4400,4
4313,4355,4
997,2993,8
913,2969,4
4420,4450,4
4467,4499,4
2467,3698,4
126,3639,5
2406,3682,5
3876,4529,5
4029,4387,4
4009,4395,8
2571,3188,4
1504,3414,4
1622,2518,4
2801,3831,4
4607,4611,5
4645,4675,4
2511,2776,4
2743,2802,5
940,1837,4
1248,1391,5
3161,3249,4
173,2411,4
2789,4395,5
2959,4012,5
4942,4946,5
615,3959,5
1024,1514,4
2848,4178,5
5022,5075,4
5042,5055,5
5015,5073,7
5009,5025,5
2290,2430,4
53,2281,4
1330,2498,4
2255,2458,4
1384,2985,4
1398,3681,6
3407,5136,4
5479,5490,4
5421,5432,6
5421,5446,4
5406,5494,4
291,5127,5
5692,5696,5
915,5446,4
4059,5476,4
1464,5419,5
2036,5148,5
127,4038,4
2074,3321,4
4248,5092,5
5703,5741,5
5773,5793,6
5732,5768,4
5815,5850,4
1444,4554,6
4611,4933,4
1865,4957,4
3164,4360,4
290,3569,5
752,3919,5
3587,3919,4
696,2909,4
366,3919,6
5942,5950,4
5942,5959,4
5918,5976,5
5912,5918,5
1943,5885,4
899,1982,4
6019,6050,4
6231,6292,5
1783,4737,4
3544,6001,6
1884,5494,7
4957,6031,5
3576,4316,7
173,4150,4
222,507,4
1598,4988,4
2544,3404,4
2696,3880,4
3492,3572,4
6516,6530,4
471,1308,4
6812,6879,5
6820,6888,4
6833,6847,5
6836,6898,5
6817,6854,6
6817,6880,5
4295,4552,4
2775,3208,4
4647,6092,4
1108,1801,4
443,631,6
6922,6994,4
6931,6974,5
6977,6986,4
1976,6689,4
7369,7397,4
435,5747,7
957,5701,4
1766,2101,4
4435,7671,5
334,3312,4
4481,5977,5
2790,4470,5
5761,6008,5
477,5798,5
2497,3573,4
2182,5092,4
380,1280,4
3688,5997,5
8126,8146,5
8112,8194,4
8295,8300,4
1942,2817,4
6015,6834,4
7379,7741,4
8403,8485,7
4430,6006,5
5540,6723,4
1329,7868,5
8509,8519,4
8510,8542,4
1053,4321,4
232,5304,4
4150,5100,5
6580,7505,4
1028,7110,5
1858,7151,4
721,4221,4
5993,6817,4
6016,6809,4
1817,6898,4
5706,6874,5
6408,6853,4
2734,4412,4
5744,6096,4
3120,6844,4
2294,6870,7
2294,5769,4
4990,5734,4
5481,5720,4
1865,6827,4
4969,6008,4
4412,5966,4
2759,6833,4
6294,8403,6
910,2231,4
2231,5522,10
2620,7430,4
5912,7450,4
5912,6938,4
5764,8307,4
1715,6765,4
1393,2433,4
517,1009,5
1677,7645,4
2857,7602,6
2326,2906,4
441,4497,4
1432,3735,4
1432,2326,5
4550,7662,4
8850,8862,4
8987,8993,4
8914,8928,4
8931,8995,4
1624,1797,4
468,3368,4
7172,7433,6
4202,5403,4
4126,4389,4
4147,8084,9
3292,4072,5
3278,8158,10
366,5796,4
1265,8233,4
2432,5435,4
3012,7694,4
1831,4717,4
5805,6558,5
9022,9089,4
9017,9033,4
1116,5970,4
4841,7887,4
3600,7793,4
1042,8146,4
1143,6475,5
763,3711,4
760,3799,4
7111,8557,4
6524,8703,5
5509,6707,4
3503,6707,6
663,2906,5
1169,6512,4
1097,6447,5
1569,6242,4
5414,5777,4
1613,6052,4
6100,6773,4
249,6259,4
9369,9385,8
9327,9386,4
1077,4546,4
3317,3779,6
2446,5138,4
3924,7551,5
1338,8904,4
1343,4178,4
9656,9672,4
9665,9696,4
9634,9648,5
9677,9683,4
9623,9693,4
2609,4427,4
5447,6067,4
1045,3275,4
3078,7321,4
10036,10087,4
1223,8566,5
687,7914,4
1325,6956,4
210,5922,5
1296,2503,5
1635,5989,5
6588,8120,5
4555,9696,4
5652,9624,4
300,9677,5
4860,9664,5
5096,9660,4
1089,9684,4
816,2269,4
392,6622,5
6507,9920,5
497,2012,6
2415,3875,5
182,8262,4
1434,4774,7
1343,6777,6
6512,8988,4
10143,10200,4
5304,8268,4
347,7643,4
1849,5522,7
191,392,7
638,3773,4
5533,8614,6
10353,10397,5
10354,10356,4
10334,10396,7
2755,6730,4
6886,8588,4
1994,8875,4
1493,9592,4
6447,10394,6
4249,10373,8
10453,10470,4
10440,10452,4
10424,10449,4
2693,9601,4
2441,10110,4
4085,7520,5
7768,10334,5
10568,10592,6
3153,4552,6
2973,10377,5
4552,7505,6
8158,9441,4
3223,8584,6
8036,8742,5
745,8509,4
6084,9441,6
2534,5905,4
4177,6878,6
1352,8294,4
4274,10128,5
6729,8262,6
4034,8260,5
10716,10728,4
10710,10716,4
10710,10760,4
10771,10780,5
10727,10741,4
10737,10764,4
10719,10762,4
2391,4824,4
5584,11001,4
11124,11180,4
11124,11175,4
11106,11127,4
11118,11196,4
11111,11161,4
11138,11161,4
11148,11194,6
11143,11156,4
11114,11151,4
288,4650,4
4774,10791,5
2945,10788,4
11388,11393,4
11359,11361,4
11329,11336,4
2262,10334,5
5380,10758,6
10536,10616,4
1737,9997,4
75,1966,7
5669,5734,4
1678,5734,5
11633,11686,7
1335,9563,4
11759,11775,5
3799,7039,4
1511,11388,4
7674,9818,4
11855,11874,5
9258,10833,5
5056,10350,5
9992,11243,5
515,7542,4
3269,10306,5
7671,8919,4
9280,10234,4
218,8574,4
6706,10954,5
5882,7590,4
11958,11969,4
10731,11853,6
5046,7586,4
4823,6024,4
1762,7677,4
210,7098,4
6024,7706,5
4584,4689,4
2108,10017,4
614,5530,4
728,2174,5
1283,10017,4
4188,8912,4
4580,7809,4
6827,8363,6
1149,4308,4
1617,7191,6
1617,6111,6
6529,8584,5
1321,4543,5
4632,9758,4
3416,4293,4
1490,3112,4
7919,9777,7
3021,10616,5
1411,10799,4
993,11483,5
8529,11472,5
3451,11126,5
5925,9114,6
4917,9331,5
9359,10328,5
1079,1673,5
3963,10015,4
7864,10850,4
1710,9305,6
939,8890,4
2097,11965,4
6030,10550,4
5093,8851,6
10778,11276,4
5096,5277,4
6165,8644,4
1966,5277,4
8353,10764,5
5021,10719,4
8574,10764,4
8163,10714,4
7844,10719,4
7853,11775,4
4550,7418,4
3191,10123,4
1157,9749,5
1079,7191,5
4713,8684,5
10746,11763,4
3755,8590,4
8036,10398,4
1352,12243,4
1845,11028,5
6929,9501,4
4200,7243,5
3332,11896,7
1561,5295,4
3178,4876,4
1462,4993,5
6929,10509,4
6308,7590,4
1563,9294,4
10569,12204,4
1410,11171,6
391,11649,6
11243,11450,5
300,4876,4
7319,12057,6
3336,7980,4
11046,11561,4
5002,9063,4
1573,2185,4
9996,11378,4
1084,7914,4
3855,8237,4
1134,10665,4
3773,9721,4
7629,12381,4
3977,5046,6
10315,10720,4
1470,8901,4
611,10741,4
905,8317,6
6458,11171,4
7220,11808,4
4106,8563,4
12739,12774,4
7850,9402,5
9620,12430,4
2767,5303,4
2767,8025,4
2653,7307,5
6465,12063,4
5771,10569,4
1342,1454,4
10525,11514,4
3220,5147,4
726,10004,5
4420,7660,4
10398,11073,4
5084,6596,4
8674,9355,5
11,7638,4
10554,11509,4
3702,11559,6
13748,13788,4
8389,12950,4
5910,13217,4
11563,13839,5
2626,12940,4
5759,13233,4
1950,3155,4
4243,8642,4
2596,8093,4
3257,6915,5
741,10340,4
7853,8732,4
2685,7451,4
5240,9171,4
1829,4972,4
5046,9366,4
2274,10632,4
3608,5757,5
3403,9599,4
5355,6630,5
1850,8271,5
13295,13336,4
8271,10631,5
6642,10681,4
3065,12841,4
10685,13731,4
6731,9035,5
2468,12600,4
741,9749,4
4463,12497,4
8590,13637,6
2251,5171,5
3194,3206,4
4129,13244,5
12815,14053,4
6067,13296,5
11211,13284,5
4770,5007,5
9031,13682,4
10568,14023,4
7593,10595,4
2994,3897,4
2994,13221,4
3319,6857,4
7114,13571,6
7114,13249,5
6633,12552,5
12552,13329,5
6089,13398,4
712,10938,4
8556,12323,4
11572,13564,4
8434,9059,4
3592,9910,4
904,2099,4
7165,12146,4
10067,10248,5
11957,12910,4
14669,14681,4
14751,14782,4
14725,14759,4
14748,14775,4
14727,14770,4
14705,14756,4
15113,15115,4
15176,15186,4
9445,15153,4
112,165,4
232,293,4
355,364,6
449,470,4
712,731,6
739,797,6
734,751,5
719,724,5
759,785,5
701,755,8
821,826,6
801,894,4
801,848,6
813,845,4
845,849,4
374,1045,4
1280,1282,6
1236,1287,4
1336,1356,4
1322,1371,5
328,395,7
415,440,4
622,681,4
703,785,5
911,989,5
364,792,4
360,797,4
334,701,4
1512,1574,4
1635,1674,4
1864,1868,5
1937,1938,4
1911,1993,5
1917,1988,4
2120,2126,4
2135,2187,4
2122,2158,4
2122,2185,5
2137,2169,4
2129,2185,4
2107,2188,4
2273,2295,7
2261,2264,4
2251,2280,6
2212,2255,6
2241,2249,4
2317,2370,4
2440,2463,4
2476,2486,4
72,139,4
2512,2582,4
2560,2568,5
2608,2697,5
2705,2792,4
2802,2894,5
3005,3011,4
243,645,4
624,3180,4
3455,3486,4
3444,3475,6
3439,3463,4
1506,2696,5
3509,3536,5
3510,3589,5
3632,3685,4
1499,2712,4
360,3484,4
374,3463,5
3717,3770,4
3911,3949,4
3940,3941,4
3967,3990,5
3914,3989,4
244,3167,5
263,3122,4
248,2521,4
275,2510,4
613,1248,4
1637,2541,4
1247,3906,4
2229,3552,4
4283,4287,5
4209,4283,5
3193,3491,5
3167,3475,4
3172,3446,4
366,649,5
226,1255,4
211,2554,6
461,1677,5
4376,4377,7
4353,4380,5
916,1254,4
913,1323,4
331,1503,4
211,3924,5
2600,3913,4
1598,2554,5
4403,4466,4
177,2430,4
2458,3639,5
2427,3603,4
4513,4553,6
4092,4321,4
473,2587,4
4665,4668,4
4618,4646,4
4620,4667,4
4628,4695,4
2784,3071,4
407,1074,4
2734,3093,4
1332,2802,4
975,1696,6
1484,2939,8
2802,2905,4
1696,2969,6
1728,4161,5
2767,4656,4
2867,4066,5
915,4080,5
1337,4059,5
407,4042,8
4811,4813,4
4809,4891,4
3548,4415,4
2277,4200,8
970,4490,4
5075,5098,4
5119,5171,5
5152,5194,5
5238,5247,5
1387,2498,4
923,2963,4
1365,2750,4
378,5186,4
5408,5464,4
5438,5458,6
5426,5443,4
5419,5458,6
5402,5423,5
2768,5027,4
5516,5549,4
2743,4022,4
3046,4040,4
1371,5494,5
4066,5446,4
2789,5421,6
1696,5467,4
1976,3779,4
3676,5116,4
2423,3346,4
2988,4109,4
3858,5066,4
4245,5333,5
5744,5799,5
5731,5766,4
5714,5762,4
5769,5779,4
5769,5788,8
5701,5718,4
5742,5764,4
5715,5789,4
3102,3453,5
3873,4591,5
3801,4849,4
1868,3962,5
3220,5876,4
670,5143,4
132,3947,4
374,2068,4
5916,5932,4
5960,5979,4
1908,2134,4
3226,5865,4
6012,6058,4
6003,6060,4
4702,5282,4
2681,4432,4
5708,5946,4
92,5278,4
4058,5232,4
446,6043,4
407,4700,6
4990,6063,6
4412,6063,6
5423,6003,5
4609,6004,6
4656,6027,5
3964,6073,4
1548,2509,4
4430,5460,4
6506,6522,4
6575,6597,5
6736,6763,6
6855,6880,5
6853,6898,6
6827,6848,5
6854,6898,6
1548,5356,4
1651,4205,4
6903,7000,4
6931,6981,4
6366,6597,4
7410,7421,4
7410,7477,4
7623,7638,5
3688,4534,6
2433,4845,4
494,4874,4
2249,4294,4
348,7506,5
7776,7797,4
950,1619,5
324,950,5
5734,5977,6
7821,7843,4
7835,7876,4
4827,7381,5
2450,3163,4
602,1605,4
8150,8169,4
8246,8257,4
3260,3650,4
2262,5809,4
5370,6720,5
8508,8598,4
1955,6565,4
2026,2798,6
3279,5489,4
853,7562,5
1607,2323,6
1315,7884,4
2485,7861,4
7759,7835,4
4278,5015,4
1388,4263,4
2645,6951,4
5946,6993,4
324,6817,4
997,5481,4
997,6832,4
2734,6077,4
2734,5500,4
2734,6889,4
950,2294,4
950,6898,4
477,4316,6
5440,5706,4
5761,6897,5
5761,6869,5
5744,6830,4
6469,6839,4
5481,5977,4
6049,6848,4
1865,2993,5
4481,4674,4
1884,2993,4
4552,8441,4
5596,8461,5
2975,6084,4
1078,6891,4
4387,7496,4
273,2645,4
4035,7618,4
625,7685,6
7685,8132,4
1677,2906,7
1230,3292,4
2868,3292,5
8936,8986,6
2088,7463,4
913,3820,5
1406,6486,4
2776,6813,5
4156,8662,4
1160,2032,4
4058,5644,5
6396,6507,5
3742,7074,5
877,1335,4
6580,7437,4
773,7951,4
2683,5404,4
701,6475,4
2660,3979,4
6591,7509,4
1892,7735,4
3551,6003,5
4336,6003,4
6786,8209,5
1940,5584,5
5246,9077,4
6512,8078,4
9252,9267,5
3177,8089,4
1569,8411,5
8068,8402,5
6810,8093,4
4339,6010,4
8089,8411,4
2458,4171,4
6486,8604,4
9605,9658,4
9601,9656,4
9761,9795,5
3589,8228,4
1444,8893,4
9973,9994,5
9934,9951,4
5094,5137,4
288,1386,4
9586,9988,4
6668,8979,4
5683,9679,4
4933,9677,4
4270,7131,4
4270,9602,4
148,484,6
1434,8260,4
4827,9725,6
846,9363,4
3220,9340,4
1742,7189,4
10231,10277,4
1266,8099,4
2504,7506,6
191,4202,6
7506,10104,4
7153,10128,5
53,9340,4
211,3590,5
4249,10349,5
8190,10379,5
10415,10439,5
10452,10456,4
3420,9687,4
3807,4275,6
1078,1389,5
4552,10377,6
1917,9098,5
7243,9410,6
4165,6030,7
1917,5876,4
9834,10322,4
5544,10313,4
2518,2684,4
2518,3998,4
9252,10110,4
4841,8598,5
2415,9014,4
2345,9066,5
2841,4034,5
10706,10762,4
10712,10719,4
10705,10778,4
10728,10779,4
10703,10728,4
10873,10896,4
2032,9743,4
11049,11073,6
11001,11060,5
11175,11196,4
11101,11199,5
11161,11163,4
11141,11194,4
11138,11164,4
11142,11145,4
11115,11153,4
11122,11199,4
11109,11111,4
11102,11198,5
11102,11131,4
11153,11178,4
11189,11191,4
8835,10267,5
6824,7656,4
2581,11296,5
7209,10731,4
2945,10799,4
6729,10744,4
6560,10756,5
8260,10798,4
11331,11355,5
11420,11450,5
4718,6547,4
5665,6652,4
5007,5233,4
1769,8257,5
6141,6814,4
7810,9833,5
11542,11552,6
11515,11553,4
8195,9752,5
8511,9770,4
11720,11736,4
544,11331,4
3486,11327,4
11833,11837,4
11835,11899,4
11871,11883,6
7565,10568,5
1904,4732,4
9300,10320,4
2333,11821,4
5991,11874,4
11469,11767,4
2869,11090,5
3367,3416,5
855,1254,6
1064,8194,6
1404,7679,4
1138,4188,5
863,4689,4
1296,2479,4
210,614,4
6522,10016,6
2108,5016,4
614,8912,4
614,10016,4
371,4580,4
371,8194,4
2489,7706,4
728,2489,5
4010,4188,4
4121,4269,4
4217,7098,6
4363,9539,4
7068,11432,4
3615,10812,5
8348,9152,7
7191,10085,5
47,7902,4
6286,7510,4
4675,7772,4
578,11077,4
1475,8596,5
1505,8679,5
4092,5533,5
258,10541,6
9282,10616,5
7919,9068,4
2765,11948,4
1904,4650,4
6471,10095,5
4827,5623,4
1079,9395,6
4514,10975,6
1024,4802,4
8919,10010,4
6030,7636,4
6030,10509,4
10764,11803,4
5096,11871,6
2949,10868,4
4810,8901,4
4810,9561,5
3663,9777,7
4137,9714,6
10229,10795,4
5748,8368,5
5943,8128,4
1747,5943,4
5116,9331,4
11438,11723,4
12316,12334,4
12351,12355,4
3934,9294,4
10149,10308,4
2799,4868,4
1580,2275,4
2408,6929,5
12414,12481,4
1845,7581,4
3798,7833,4
893,3943,4
9433,11059,5
4193,7832,4
10130,10691,4
1410,10691,4
264,9281,4
2153,9444,4
11284,11687,4
3466,11214,5
917,12020,4
3968,12076,4
7463,9779,4
12520,12581,5
11562,12043,6
6976,11536,4
3065,5711,4
119,11767,4
10991,11123,5
12707,12738,4
1351,8944,4
2588,6591,7
7724,10809,4
1225,11193,4
3030,8989,4
1562,7520,4
4393,10512,4
3238,4953,4
7200,11513,4
5998,8674,4
4362,7205,4
1230,10004,4
2197,3220,4
7066,9445,4
2256,3429,4
4243,5483,4
1689,5963,4
8556,11572,6
10559,12371,4
1424,4701,4
7657,9875,6
8180,11515,5
9478,13277,5
582,11034,5
2204,10573,5
7727,13651,5
13822,13887,4
1611,8581,4
4112,12088,5
649,1611,4
6331,8267,4
1883,5922,4
2485,5487,7
3257,12582,4
3615,8036,4
9466,10812,4
2125,6626,5
4810,7902,5
9665,10455,4
726,13627,4
5910,12286,4
2065,6616,4
10652,13378,4
5345,13628,4
7853,13651,4
2007,11717,4
7846,13753,6
139,12600,4
4964,7609,5
1651,2685,4
1200,8590,6
3680,8881,4
4603,11213,4
4129,13525,4
11513,12947,4
2588,6857,5
11528,13542,4
11450,12486,4
139,9381,5
2468,4772,4
4771,10458,4
4601,5380,4
3319,5754,4
42,5111,7
2588,3897,4
2964,7114,4
6633,13329,5
4366,13394,4
3938,12551,4
5201,10067,6
