Passenger 1 ID,Passenger 2 ID,Number of flights together
2776,7868,5
2926,5482,6
7949,8661,4
1214,2745,5
6166,8254,4
9030,9068,4
9022,9077,4
2155,3180,4
5249,7700,4
4384,8230,4
2518,7747,4
3519,7747,4
3519,3837,4
3440,5564,5
286,2392,4
942,8117,4
3405,8017,4
8548,8843,4
7776,8710,5
1677,6750,4
1940,2776,4
4249,5566,5
6166,9076,4
4627,5490,6
1244,4627,5
4121,7909,4
5515,6783,4
9333,9336,4
3405,8270,4
5867,6752,4
2723,7001,6
9664,9690,5
9650,9676,4
9611,9665,5
9642,9693,6
9645,9699,7
9622,9649,5
9752,9799,4
2719,3820,6
3820,7590,4
7813,8381,4
2482,7890,4
8228,9282,4
3867,6202,4
1077,4510,4
10021,10041,4
10002,10082,4
3820,4359,5
1401,9525,4
3727,8109,4
3466,4359,5
4827,7508,4
135,8350,4
348,8105,5
6175,7014,5
420,8972,4
3465,6396,4
6622,8979,4
6089,7220,4
3330,5590,4
2939,7039,5
1982,9628,5
1982,9686,4
4329,4449,4
388,7131,4
2024,8729,7
1434,8729,4
846,10046,4
4731,9019,5
8724,9682,4
7898,9682,4
1715,4202,6
8171,8614,4
3998,6453,5
10384,10394,5
7538,7700,4
8363,8961,8
2960,5737,5
3418,7298,4
10476,10483,4
10475,10487,4
10440,10449,6
10464,10488,4
10494,10496,4
7243,7896,4
9098,10368,5
7837,9473,5
7643,7810,7
10626,10665,4
8120,8557,4
7023,8557,4
2220,9601,4
165,8099,4
203,5207,5
3418,7810,4
8961,9069,5
6729,8729,6
1822,8262,5
10767,10788,4
10706,10710,4
10766,10796,4
10780,10786,4
7014,7612,5
1389,8998,5
11119,11169,4
11101,11128,4
11188,11190,4
11148,11153,4
11137,11150,4
11120,11143,4
662,4226,4
7433,8964,5
4430,10283,4
288,1678,9
8165,11256,4
4650,11275,4
3187,10766,5
11355,11393,4
11435,11496,4
211,10440,5
6380,10482,4
92,1177,4
8714,9777,4
1475,10661,4
10253,10644,4
3149,4247,5
5923,7591,4
5696,7076,8
1927,8165,5
2495,11296,4
3573,11359,4
9026,11027,5
3880,9282,5
942,5299,4
5991,11876,4
7968,10384,4
10938,11057,4
11175,11730,4
11923,12000,4
4823,8424,4
8194,10023,4
1138,6987,6
1138,1670,4
5696,9659,4
4364,8266,5
1762,4269,4
1762,8424,4
210,10037,4
400,4336,4
7679,8194,4
6548,10023,4
5530,6987,4
5530,6024,4
7809,10037,4
557,8912,4
371,7677,4
4689,5132,4
2174,3851,4
6987,7076,4
2532,7809,4
6053,7677,4
5016,7679,4
4580,7677,4
1335,8735,4
421,4814,4
1820,5292,4
1276,12000,4
736,2744,4
3581,6987,4
2514,10016,4
2458,8653,5
1617,4816,5
5116,7902,5
8006,8299,5
8363,8519,5
9386,10616,5
7919,9977,5
4641,7373,4
171,11868,4
7180,10243,4
1079,10095,5
2054,9493,5
9385,10328,5
7881,9725,4
3867,10015,4
11221,11400,4
12138,12149,4
12136,12166,4
5669,8399,6
8511,10758,4
2851,9828,6
5459,7737,4
2000,11948,4
620,5616,4
6464,10719,4
1240,9951,4
10714,11803,4
382,7837,4
6171,9930,4
3660,7187,5
2595,5295,4
6317,8684,5
5162,9725,6
4275,11753,4
12323,12377,4
4109,5548,4
5270,11021,4
348,8505,4
4147,7693,5
1681,6246,5
2358,9862,5
2068,8544,4
5721,11207,4
1753,9822,4
5121,6425,4
10227,10461,4
3569,6071,4
230,7726,5
10179,11680,4
4876,11522,4
8003,11926,4
4097,6380,4
6064,10767,4
7590,11607,4
10749,12358,4
3498,10960,4
2271,9749,4
7477,12069,5
12521,12569,4
1218,8197,4
318,779,5
2949,10720,4
3977,10315,4
950,7380,4
1954,12014,4
318,12552,5
1410,2171,4
2969,11422,4
942,8551,6
3902,6372,7
7850,10667,5
5463,6434,4
3528,11807,5
2964,5605,4
5958,7720,5
13105,13195,4
3665,12301,4
860,3665,4
2112,6293,6
289,10858,5
13571,13593,4
12633,13438,4
5012,9811,4
13605,13623,5
6437,7894,4
3465,6060,4
8556,12374,5
11583,12326,5
5201,9576,4
8754,9875,4
13265,13462,5
1225,11034,5
2274,13614,4
1071,10776,4
1651,13654,4
7866,9576,4
8058,11371,4
6882,13265,4
9699,13871,5
3435,13839,4
3875,4070,4
741,11593,5
7327,10329,4
1753,8348,5
7508,10798,4
1064,12586,4
1064,10812,4
3977,7395,4
12354,13620,4
9445,13276,6
505,13246,4
9321,9749,4
6532,10004,4
289,13695,4
5504,12727,5
726,13560,4
5910,7902,4
2065,5769,4
4810,12189,4
1829,12080,4
435,11307,4
8767,13530,4
1451,13251,4
14070,14093,5
14022,14100,4
14023,14044,6
14057,14075,4
3128,10681,5
6642,7226,4
3847,13941,4
628,13404,4
139,628,4
3624,12019,4
1454,9539,5
833,4204,4
12567,13900,5
3194,5171,4
8881,12170,4
3206,11198,4
4037,5668,4
12815,14075,4
798,14008,5
8810,9994,5
5111,13221,6
2588,13249,6
5007,13249,5
4770,12323,5
12486,12600,5
10447,11676,4
1898,11880,4
3319,5111,4
3319,8810,4
4685,6591,4
183,7661,5
4288,13398,4
4685,13163,5
2426,2684,4
132,10244,5
3235,3910,4
2987,12231,4
1399,3907,4
2068,8551,4
14756,14787,4
14702,14786,4
14702,14761,4
14728,14776,4
14761,14796,4
14754,14759,4
14718,14796,4
15130,15160,4
15113,15146,4
15113,15130,4
6,88,4
50,93,4
294,299,4
254,296,4
309,328,5
330,334,5
330,364,5
509,544,5
521,534,4
733,778,5
764,768,6
707,763,5
766,774,5
709,729,5
750,791,5
859,899,5
918,993,4
1007,1043,5
1007,1044,7
1111,1197,4
334,1023,5
1255,1261,4
1,76,4
716,730,6
719,793,5
802,809,4
1087,1220,5
382,786,4
778,1021,4
791,1031,4
758,1025,6
392,761,4
1538,1592,5
1946,1951,7
1974,1997,4
1943,1997,4
2051,2093,5
2159,2191,4
2105,2197,5
2181,2187,5
2112,2125,4
2125,2146,4
2141,2165,4
2262,2264,4
2206,2282,4
2225,2282,4
2264,2291,4
2203,2286,4
2268,2288,7
2435,2491,5
2407,2467,7
2446,2463,4
2450,2451,4
2464,2500,6
2464,2478,7
2533,2599,5
2664,2665,4
2763,2787,4
2910,2916,4
3075,3084,5
3165,3191,4
3117,3180,4
232,680,5
680,3101,4
3413,3447,4
1014,2608,4
1042,1544,6
3806,3839,4
3919,3999,4
3940,3963,6
3945,3994,4
4029,4075,4
4037,4069,4
4042,4075,4
4017,4075,5
247,2178,4
2183,3193,4
1853,2773,5
1479,1853,4
1842,2728,4
248,2545,6
255,2560,4
271,1087,5
351,3120,4
1595,3941,4
1542,3978,4
4208,4229,4
3198,3475,4
247,3477,7
331,2573,6
4335,4386,4
4310,4313,4
962,2905,5
1311,2993,4
1381,2942,5
2568,3989,4
2255,3509,4
2271,3505,5
4432,4455,4
4455,4477,4
2315,3654,4
2425,3694,6
4092,4361,4
4054,4389,5
4656,4668,4
4620,4686,4
4617,4645,5
1248,1439,4
1666,2959,6
2743,2905,7
910,1837,5
631,4082,7
1976,4319,5
4739,4786,4
139,3634,4
2004,3607,4
2480,3669,4
121,3700,4
1458,4656,4
1666,4013,5
2783,4080,5
930,4083,5
2243,2600,5
2554,3561,4
5042,5082,5
5122,5172,4
5311,5377,4
946,3679,4
912,3678,4
912,1330,4
2279,2963,5
977,2901,4
2255,3675,4
2901,3675,4
1313,2901,4
199,1327,4
1396,2725,4
5401,5438,6
5423,5499,4
5420,5459,5
5419,5466,6
5419,5471,6
5476,5499,4
4178,4551,4
5560,5565,4
2802,4092,5
5626,5686,4
5608,5698,4
4009,5401,5
4080,5426,5
4011,5412,6
778,1947,6
802,2437,5
1525,4019,4
1413,4260,5
5755,5757,5
5731,5796,4
5766,5795,8
5748,5755,7
5806,5859,4
783,4132,4
2544,5434,6
638,5453,4
867,3999,4
380,3569,5
402,727,4
2700,3157,4
5972,5976,4
5925,5930,4
5929,5951,4
652,5808,4
1048,3288,5
6046,6068,4
6036,6082,4
6141,6158,4
1214,3637,5
6266,6297,4
3576,6064,7
3861,4656,4
1617,6004,4
4523,4646,4
3527,5455,5
5460,6004,4
1572,2596,5
1572,5450,4
3991,4554,5
3962,5497,4
6710,6798,4
6723,6749,4
6855,6898,7
6869,6878,5
6858,6869,5
4178,4609,4
1819,4346,4
1819,4554,4
147,4542,4
147,1617,4
4903,5053,4
4212,5455,4
1476,1651,4
3208,4295,4
7048,7061,4
7104,7185,4
7460,7486,4
1900,5701,4
5725,5919,4
4344,7543,6
2035,2162,5
1454,2035,4
3453,6111,4
921,4110,4
3528,4393,6
2886,5949,5
7726,7792,5
2993,5761,5
324,6469,5
7854,7865,4
1315,2485,4
1400,1794,4
7950,7983,6
2062,5076,4
8230,8290,4
235,3806,4
1963,6723,4
7591,7765,5
117,7713,4
3665,7810,4
8517,8519,4
8552,8588,6
3851,4823,5
1242,4613,4
2530,4897,5
1076,1641,4
7082,8209,8
2239,6501,4
772,4416,5
6080,8007,5
494,7418,5
4280,6911,4
7612,8389,5
324,5440,4
5798,6878,4
6069,6897,4
5761,6836,4
5500,6836,4
4316,6896,4
184,6872,4
4990,6832,4
2993,6809,4
6049,6853,4
4942,6869,4
5491,6884,4
5771,6096,4
5771,6829,4
1884,6898,4
1613,5596,5
375,7638,4
2575,7414,4
8725,8800,4
625,1230,4
7601,8190,4
3292,5482,4
2326,2776,4
8835,8838,5
8958,8995,5
8934,8995,4
614,1283,5
1570,3963,4
3588,8225,5
1677,2926,8
7602,7866,5
7685,7868,5
8158,8353,5
7671,7801,5
165,5278,4
1246,4726,5
1531,4769,5
352,4194,5
5246,6345,4
5620,8251,4
9057,9098,5
9015,9019,4
9037,9099,4
1158,7551,4
1617,5304,4
3531,8919,4
1735,7418,5
3440,4135,5
3711,4105,4
494,8604,4
860,6946,4
2251,7680,4
4435,8555,4
6591,8383,4
5505,8353,4
3670,8239,4
3177,3477,5
1250,4339,4
1244,8485,5
732,5596,4
5668,8068,4
5795,8411,4
2939,8461,4
5819,6052,4
5596,8073,4
1544,7034,4
5198,8965,4
618,5116,5
211,3356,4
9332,9384,4
6673,8303,4
2423,8202,4
5583,5746,4
2247,3275,4
6003,9026,4
7590,9581,4
7181,9555,4
966,7726,4
6050,8563,7
2875,9072,4
10019,10060,4
2323,7754,4
3746,3801,4
822,3718,5
5518,9999,5
6987,8912,5
7662,8068,4
5423,6052,5
9370,9978,5
4449,9619,8
300,9648,4
8824,9660,4
1982,4449,5
7131,9620,4
4860,9602,5
4329,9634,5
388,4076,4
9513,9710,4
1849,4034,8
6583,7279,4
2345,8729,7
5587,8146,4
4171,9725,5
4438,5775,4
325,7242,4
191,1715,8
8702,8981,4
3486,8099,4
2967,6765,5
888,4689,6
1163,2996,4
10367,10386,4
10368,10389,4
10352,10376,4
3590,8961,7
8024,9324,4
5571,8662,4
10427,10488,4
10403,10464,4
10414,10486,4
10449,10453,4
10452,10486,4
9822,10145,4
3012,4000,4
6694,9859,4
281,7799,4
10516,10568,4
2482,3153,5
1321,4897,5
1454,9336,4
9098,9410,5
6805,9874,5
4772,7813,4
7243,9101,4
9951,10610,4
1173,1581,4
1173,4468,4
203,525,6
8158,10352,5
4846,6289,4
5072,9399,4
4274,7162,4
8598,9363,4
167,8803,4
3611,8803,4
8803,9258,4
2024,4202,5
10718,10785,4
10718,10786,6
10753,10799,4
10701,10799,4
10705,10799,4
2938,7881,4
10841,10896,4
3300,3590,5
3847,9443,4
11165,11180,4
11124,11187,4
11106,11151,4
11118,11190,4
11130,11158,4
11161,11164,4
11132,11200,4
11142,11176,4
11151,11176,4
11109,11174,4
11272,11296,6
1434,10722,6
4820,10703,4
1715,10703,4
2231,10762,4
4080,8363,4
5584,10937,4
2776,6064,4
3486,5665,4
2534,9356,4
1490,8867,6
1342,10271,6
4293,10541,4
1927,2097,6
11509,11571,4
288,7998,5
5669,8114,5
1164,5734,4
1246,8114,5
8373,8578,4
2185,7737,6
5574,6220,4
1413,9386,5
5587,9970,4
11011,11370,6
391,11243,6
4168,4285,5
2196,7801,4
6347,7854,4
218,10206,6
1056,11833,4
7327,9812,4
1064,3851,4
3851,10017,4
4364,4728,4
241,6053,4
888,1283,4
557,6522,4
4689,7677,4
4689,7706,4
1283,8424,4
5031,6053,4
4269,7809,4
4121,6053,4
2423,10758,4
2423,11939,4
12068,12074,4
4816,8390,4
9386,10267,5
4363,8257,4
8257,10253,4
3243,10497,5
167,10267,5
3021,10576,6
3117,10576,5
3316,4687,4
3558,8590,7
12111,12185,4
6783,8919,4
7507,7737,4
3531,4802,4
1464,11407,4
3611,5207,4
8735,9833,4
8406,11880,4
1240,8851,4
2437,11883,4
8574,11817,4
4070,11817,4
8163,9951,4
2476,8330,4
10380,10837,4
3191,7187,5
628,6471,5
47,11221,4
4315,11225,5
1747,9421,5
11057,11753,4
3955,7612,4
12317,12350,5
1562,2068,5
3309,6385,4
859,1115,5
1580,2276,4
6333,6532,4
919,6409,4
12440,12497,4
6205,6548,4
1678,8521,4
4124,5021,4
1270,7336,4
8137,11472,4
3820,7924,5
781,10227,4
4193,6591,4
1178,3569,5
264,11897,4
1955,11450,5
7832,10569,4
5925,11315,4
3298,11315,4
3298,8988,5
4854,11074,4
7862,12144,4
707,11224,4
5798,12002,4
12586,12594,6
953,9441,4
7744,11727,5
1988,12144,5
6924,8368,4
6208,6947,4
4737,9025,4
4917,9252,4
6208,12515,4
9233,12233,4
779,2259,4
2259,7674,4
4016,10847,4
5072,11239,5
2254,3465,4
7864,12232,5
3905,10909,4
603,9601,4
8552,11211,4
3071,6006,4
12868,12893,6
9600,10446,4
1449,4721,4
2811,10758,4
6438,11554,4
13163,13173,4
13416,13480,4
1740,5920,7
6294,13414,5
4871,8529,4
5012,8510,4
8206,13121,4
13612,13663,4
4243,4645,6
905,6072,5
3226,9148,4
4154,12987,4
7643,8590,9
3526,12604,4
13462,13549,4
3560,13268,4
7387,9789,4
11676,13105,4
6860,9420,4
11198,13644,5
4335,7727,8
7823,10938,4
5216,6460,4
12189,13265,4
13847,13853,5
1947,2082,4
2200,8058,4
5661,10458,4
5246,7237,4
2844,10747,4
2844,6155,4
12089,13839,5
741,8132,4
4972,12586,4
1753,2685,4
6633,13619,4
11483,13549,4
1466,9445,4
6146,13978,4
137,2158,6
9856,13251,4
3953,11717,4
14044,14100,4
14011,14060,7
3065,8025,5
6903,12516,4
11483,13391,4
7118,9867,4
11521,13129,4
9031,10229,4
4353,6400,4
8013,12815,4
5111,13571,6
7721,13221,8
2588,13571,7
4770,9540,5
6235,10229,4
6758,9410,4
5012,13215,4
10458,13803,4
170,12032,4
8896,13093,4
7591,11212,4
712,2548,5
712,4957,4
7114,7661,5
6089,13380,4
6043,6633,6
3938,4191,4
8167,12530,4
2041,12146,4
904,12146,5
9497,11166,4
2588,8050,4
6900,11767,4
3865,7643,5
5516,7643,5
1779,11513,5
704,2388,4
2485,13194,6
12163,14059,5
9688,12908,4
9688,14093,4
14756,14796,4
14727,14739,4
15173,15193,4
15126,15179,4
4090,15158,4
6764,15135,4
9944,14059,4
7,69,4
173,187,6
210,241,5
289,292,5
308,309,8
304,366,4
431,471,4
525,545,5
553,578,4
650,659,4
622,650,5
706,737,5
706,716,6
746,795,5
703,752,5
731,749,6
740,759,8
740,746,9
839,851,5
831,867,4
804,862,5
851,884,5
903,959,4
1013,1043,5
1003,1039,4
1031,1057,6
1163,1167,4
381,1026,7
387,1085,4
1268,1289,4
1358,1384,4
1465,1484,5
1454,1493,4
221,292,5
703,773,5
1012,1024,4
330,1053,4
374,1002,4
328,724,4
797,1056,4
395,762,5
716,1013,4
360,724,4
355,759,4
1528,1552,4
1526,1568,4
1919,1930,5
1938,1945,4
1945,1973,4
2144,2190,4
2137,2182,8
2178,2186,6
2277,2278,4
2233,2240,6
2203,2220,5
2249,2261,5
2246,2252,5
2322,2325,5
2370,2392,4
2310,2351,5
2408,2433,7
2413,2429,4
2474,2475,4
2407,2427,7
2521,2568,5
2521,2539,6
2759,2789,8
2717,2734,7
2728,2767,5
2910,2963,4
2966,2983,4
2954,2957,6
3114,3172,4
3245,3287,4
3302,3356,5
274,3146,5
211,601,5
3413,3440,5
3410,3451,4
314,2697,4
1287,1598,4
1092,2668,4
3525,3568,6
3563,3578,5
618,2181,4
3679,3698,8
751,3471,4
1095,3410,6
3717,3756,4
3921,3945,4
3928,3936,4
4013,4029,4
4002,4053,4
4036,4073,4
295,2186,4
289,3198,5
2152,3188,4
246,2199,5
4123,4161,4
4171,4200,4
248,2570,6
670,2586,5
4210,4299,4
4273,4276,4
4245,4253,4
641,3446,4
226,1649,5
947,2962,4
4347,4383,4
4362,4388,4
4330,4344,6
4339,4380,4
661,2101,4
975,1337,10
930,2959,7
994,2969,4
1269,2567,5
1598,1673,4
1598,2600,4
2567,3913,7
4020,4359,5
2290,3507,4
4425,4469,4
2467,3678,5
4028,4351,5
4516,4551,4
4059,4364,6
4042,4388,9
4061,4361,4
3865,4595,4
4614,4646,4
437,2789,4
204,1818,4
64,1208,5
2776,3152,5
1482,2783,8
962,1813,6
3205,4319,6
173,3677,4
961,4078,4
1666,4053,5
2717,4053,7
1696,4083,7
4832,4897,4
4839,4850,4
2554,4473,4
5056,5092,4
5157,5198,4
2262,2484,4
3585,3668,4
2068,2998,5
912,2928,4
2221,2901,4
977,3571,4
3509,3603,4
130,988,5
2928,3678,4
1313,2407,4
2734,2993,8
1320,2786,5
1381,2400,5
313,5138,4
309,3752,4
5446,5456,4
5416,5468,7
5429,5467,4
5432,5479,6
5476,5481,4
5402,5432,4
5402,5439,4
1351,4329,5
2939,5484,6
4066,5432,5
4017,5476,4
4025,5486,6
4399,5438,5
4053,5486,6
4052,5410,4
1971,2435,4
1903,3472,4
993,1771,4
3858,4217,4
5716,5789,5
5711,5720,4
5718,5797,6
5709,5712,4
5770,5793,4
5748,5762,4
347,2612,4
235,2285,5
1369,3024,4
1538,2403,5
1828,4947,5
2251,3930,4
443,3963,5
443,3527,7
391,4632,5
4177,5867,4
3267,5867,4
399,624,4
338,2909,4
304,752,4
5913,5963,4
5907,5917,5
5964,5966,7
5922,5990,5
5984,5997,5
3237,3365,4
3289,4315,4
6077,6096,8
6054,6067,4
6060,6065,4
6008,6063,5
6001,6064,8
6148,6152,4
2681,4455,4
1328,5705,4
2760,5727,4
1865,6071,6
592,3609,5
1643,3404,4
2560,4656,5
1046,6004,4
1617,4945,5
4523,6027,4
391,6004,4
1598,3963,4
1444,4656,4
6515,6587,4
6710,6769,4
6773,6786,4
6809,6874,6
6814,6839,5
6855,6858,5
6829,6870,5
6827,6869,5
6827,6885,5
6836,6858,6
3991,4292,4
2775,3998,5
1538,5455,4
3404,4082,4
7062,7096,4
7037,7094,4
5041,6694,4
1817,5761,6
932,5957,6
1413,2247,6
187,4441,4
1817,6408,5
4373,5769,5
5744,6008,5
7807,7865,4
7899,7900,4
7810,7858,5
919,1325,4
1697,5396,4
362,5725,4
8105,8167,4
411,5175,4
5574,7552,4
4904,5777,4
8343,8371,4
8398,8399,4
2062,6720,4
3148,6723,4
8513,8529,6
8591,8599,4
2527,3367,4
1296,4823,5
428,1262,4
1700,5375,4
4199,7671,4
4404,7671,4
3278,8289,7
3505,5217,4
6572,7550,5
816,3760,4
821,2910,4
4280,5015,4
1686,4582,4
4280,6921,5
5775,7495,4
1186,8005,4
5494,5977,4
1817,6872,4
4373,4969,5
6001,6847,4
438,6854,4
477,5491,7
6063,6825,5
4674,5788,5
5500,5966,4
5966,6096,4
6077,6858,4
4316,5788,5
4316,6827,4
3120,6897,5
5954,6825,4
184,6896,4
2773,6897,4
5734,6017,4
4481,6049,4
4969,6874,5
4969,5744,4
451,8403,5
1797,3928,4
5347,7326,4
5095,7753,5
3284,7776,6
5012,7437,5
5116,7497,4
1868,3764,4
5597,7692,4
2213,7406,4
1436,7562,4
1635,5442,4
2776,7606,4
1230,3898,4
441,1432,4
1432,7605,4
8904,8957,4
813,5015,4
1143,8010,4
1570,4389,4
2928,4126,4
1075,1368,4
1208,8190,8
6036,8690,4
546,3115,4
511,3609,5
1531,3609,4
3115,5279,4
3742,6127,4
848,4366,4
9031,9069,4
8230,8350,4
9125,9150,4
276,1050,4
3405,8517,4
6396,9095,5
3590,5509,6
5584,7662,6
3330,5505,5
663,1208,5
5566,8190,5
6372,9030,5
5787,8402,4
3477,8485,5
732,8461,4
5911,6294,6
1544,2262,5
865,1369,4
707,6783,4
9326,9374,4
3734,4484,4
1042,4036,5
2262,3749,4
9641,9681,4
9636,9664,4
9679,9684,5
9684,9693,5
9618,9630,4
9623,9642,4
866,3468,4
2949,9561,5
212,9282,4
1673,8563,4
9927,9971,4
7712,9072,4
8892,9247,5
10089,10097,6
2797,9575,4
5007,9522,5
1046,7243,4
5795,8158,5
3439,4852,4
187,9601,4
1982,5383,6
4852,9672,5
4270,9618,4
816,5198,4
40,186,5
6180,6529,6
1637,2012,7
6512,10036,4
846,10004,4
9014,9682,4
6668,7560,4
291,3622,6
382,6857,4
1715,9626,4
4713,5116,7
2488,8576,5
2201,5058,4
9924,10104,7
10376,10389,4
10313,10357,4
10322,10357,4
4000,7403,4
6051,9443,4
9362,9540,4
6084,6447,5
6084,6441,5
10418,10453,4
10409,10480,4
10409,10476,4
10439,10454,7
10401,10438,5
8229,9529,4
5876,10371,4
10548,10576,6
5447,10368,4
3356,5544,6
7643,9466,5
7896,9867,4
5612,9229,5
1352,7600,4
5760,6453,4
3028,7209,5
148,5330,6
61,1849,5
10714,10791,4
10706,10720,4
10762,10795,5
10701,10728,4
10779,10786,4
7946,9864,4
10832,10873,5
10806,10896,4
11049,11060,5
11101,11132,4
11118,11135,4
11130,11165,4
11174,11183,4
11108,11180,4
11176,11178,4
11138,11196,4
11160,11189,4
11121,11122,4
11151,11193,4
11271,11272,5
2824,5419,4
2581,11272,5
4820,10756,5
3187,10780,5
7381,8834,4
4993,6246,4
5997,6246,4
4677,11148,4
9757,10616,4
556,11275,7
11583,11588,4
1464,10975,8
8444,9752,4
2185,8411,4
7801,8595,4
7671,9513,4
1024,8595,6
8678,10971,4
3491,8007,6
1511,11327,4
10331,11062,5
7064,11353,5
11840,11883,5
11855,11898,5
10350,10900,5
7951,11243,6
3502,5489,4
1429,6689,4
1429,7094,4
1429,7002,6
7094,10356,4
2392,7229,4
7327,7995,5
2957,9296,4
11906,11965,4
3416,7162,6
613,4550,5
613,5594,4
1404,3432,4
863,10037,4
6024,7076,4
7809,8424,4
2108,7679,4
2108,7706,4
614,7706,4
690,10497,4
8363,10497,5
2138,10037,4
2744,4217,5
4789,8827,4
335,9421,4
1528,7510,5
1528,6114,4
4675,7950,6
479,9386,6
3112,10819,5
2765,8644,5
8801,9351,4
5096,6777,7
4576,11353,4
8397,10241,4
6471,10018,4
4917,11280,6
1860,9385,5
9389,10022,4
12130,12144,6
1464,4749,5
6084,10862,5
6777,7837,4
5277,10767,4
582,1240,4
3020,11698,5
4584,8363,4
1429,10479,4
2588,10722,5
2489,11610,5
4484,7693,5
1172,1920,4
4675,11280,5
4713,9359,5
4737,9385,4
5356,11719,4
1678,10509,5
4242,10109,4
348,10344,4
348,4242,5
8541,9062,6
8544,8922,4
12437,12482,5
11090,11315,4
6080,7243,4
3657,11003,4
350,6575,4
1836,2412,5
8521,10509,4
1812,12203,4
1263,3542,4
4134,5438,4
5287,11610,4
1340,4287,4
9600,10240,4
1555,6246,4
1555,2358,4
9738,11323,6
11450,11690,4
7068,11649,5
5925,11767,4
3336,8301,4
1972,7376,6
3486,12051,5
1041,8882,5
3367,9749,5
11046,12052,4
12088,12130,4
11274,11561,4
12544,12558,4
12514,12542,4
