Passenger 1 ID,Passenger 2 ID,Number of flights together
993,2988,5
905,1351,6
940,1315,5
901,1323,4
928,1394,4
440,1269,4
867,3707,7
4038,4400,5
2272,3575,4
4469,4491,4
4484,4493,4
135,2454,5
2334,3675,4
2315,2427,4
2335,3635,5
2378,2469,4
4092,4340,4
4633,4657,4
4630,4668,4
4612,4636,4
467,3077,4
928,1482,6
1911,3206,4
3209,3399,4
3225,4319,4
2411,3643,4
2004,3700,4
2867,4339,5
2941,4009,8
2789,4053,5
2717,4013,5
4903,4979,4
3548,4465,4
266,2244,4
494,3911,5
5266,5283,4
5216,5217,4
2062,2264,4
2268,3668,4
2075,3585,4
912,2222,5
912,1358,5
727,3415,6
5446,5467,5
5483,5484,4
5499,5500,4
5456,5477,4
5416,5443,6
5463,5481,4
5429,5481,4
5426,5464,4
5420,5468,4
5432,5484,4
5459,5481,4
5402,5436,4
447,4418,4
1401,3867,4
1819,5008,4
2650,5193,4
1666,5404,5
4025,5491,5
2717,5456,5
4364,5435,5
3205,5145,4
1766,4344,6
794,2972,4
2277,4237,4
3858,4248,4
5734,5788,7
5711,5782,4
5718,5725,5
5731,5798,4
5735,5799,4
5720,5761,8
1288,2976,5
708,1303,4
1037,4000,4
3979,4998,4
3576,4942,7
3220,5805,4
1545,5143,4
380,3645,5
5933,5999,4
5912,5963,4
5962,5984,4
5950,5996,4
839,1994,4
2004,2358,4
3015,5800,5
3544,6063,7
5494,6049,6
4942,6049,6
4942,5494,6
5416,6065,5
1484,6093,7
5479,6080,5
681,6051,5
1643,3937,4
4523,4988,4
1662,5450,4
1548,1643,5
6503,6572,4
6872,6884,5
6833,6872,5
2544,4285,4
4205,5455,4
1046,2403,4
4988,5055,4
1662,5053,4
6930,6937,4
3253,6503,4
6335,6555,4
3078,6529,4
7029,7070,4
4546,6694,4
3205,6656,4
1342,7539,6
935,5711,5
1012,4874,4
3694,4294,4
1369,3093,4
324,5993,5
2174,3693,6
4248,5885,4
3568,4245,4
1020,4275,5
3238,5180,4
735,5022,5
4395,6876,5
2939,5766,6
8326,8384,6
5435,8013,7
8521,8544,7
8526,8552,6
2572,2870,4
210,2532,6
1624,4854,4
4716,7616,6
4034,8097,4
5798,6836,4
1817,5494,4
1619,6848,4
6064,6847,4
950,3576,4
6063,6864,5
6075,6830,4
5500,6833,4
6096,6864,4
3576,4481,4
3576,6408,4
5744,6833,5
184,6017,4
2294,6827,4
2993,4412,4
2773,6885,4
2053,8373,4
6097,8216,5
975,8289,4
4035,7662,4
1646,8132,4
8980,8981,4
8968,8973,4
1368,4126,4
1221,4126,4
1406,8085,4
1493,8471,6
4113,5238,5
3255,4717,4
4747,4815,4
6180,8257,6
4366,5815,5
6127,6507,4
3348,6558,4
9072,9083,5
2150,3275,4
3837,8546,4
7768,7860,4
5404,8105,5
7776,8786,5
2926,6703,4
5579,7872,5
5579,6707,4
3418,7602,4
1940,3503,5
6750,7872,5
5590,8007,4
4190,7540,4
5490,6294,5
6418,8461,4
6326,6807,5
1053,2939,5
1735,2262,4
1343,2185,4
2018,2124,4
2911,4854,4
9327,9367,4
3547,6093,4
9505,9507,7
9672,9690,5
9622,9684,5
212,8228,4
437,9014,4
8006,9229,4
5855,6365,5
5855,9050,4
1083,6339,4
1684,9568,4
1191,4031,4
2208,8907,6
1045,8105,4
1343,5742,5
2488,8983,4
5383,9649,4
4329,9649,5
3844,9665,4
3844,5572,4
5137,6802,4
3002,8260,6
2517,6529,4
61,2012,6
1675,6529,5
7661,9968,4
4391,8724,4
5233,5533,4
10313,10384,5
2755,6769,4
848,2755,5
7538,9264,4
2937,8598,4
1673,9389,5
3198,6836,4
5025,8442,4
2960,7605,4
3405,9357,4
8888,9381,4
9381,9983,5
4850,10353,4
10402,10481,4
10430,10494,4
10449,10481,4
10445,10476,4
2693,4852,5
8552,9865,4
5249,9418,4
3506,8273,5
3975,8845,4
9465,9992,5
5447,10325,4
2068,9098,8
4441,10107,4
3741,9410,5
3223,9271,6
8895,9562,4
258,8257,7
1078,4552,4
9516,10561,4
315,9212,4
2024,9645,7
10742,10767,4
10788,10799,5
10718,10760,4
10726,10764,4
10764,10788,4
10712,10741,4
10751,10764,4
10778,10785,8
694,8045,6
11034,11047,4
9097,11073,6
11101,11114,4
11108,11187,4
11127,11131,4
11127,11176,4
11140,11148,4
11122,11174,4
11136,11169,4
2824,10439,4
2262,7433,4
288,4496,4
1678,8165,6
2581,6777,5
9066,10751,4
11404,11434,4
7026,11046,4
6304,8294,4
4253,9026,4
3937,7616,4
8714,10535,4
10271,10697,4
2068,7636,5
9757,10267,4
4130,11296,4
2234,10814,4
9540,10873,4
1343,5055,7
1343,8114,4
8010,9770,5
4514,9441,8
2970,7671,5
11706,11764,4
11856,11876,4
11808,11868,6
5002,7665,4
10740,11003,4
2785,3502,4
2785,11003,4
3665,11089,4
1024,5256,4
5256,9770,4
2976,7711,4
2392,7327,4
11930,11954,4
6706,10354,4
2696,9370,4
2100,8290,4
7834,10841,4
1138,10017,8
3851,4318,7
1296,6024,4
8912,9659,4
210,3432,4
400,2532,4
1041,7809,4
4689,5209,6
4728,4823,4
728,1296,5
2503,6024,4
4318,8194,4
4269,10037,4
4010,8424,4
2117,4217,6
690,9539,5
7068,11450,6
4151,8827,4
4151,7677,4
9446,9711,4
7191,7910,4
2062,8653,5
6317,7950,6
6286,10460,5
293,8084,4
479,10541,5
1490,10535,4
9282,10576,6
3223,3367,6
2054,6471,6
1860,9359,6
9331,11225,5
5538,7864,5
5692,8947,4
12123,12135,4
4802,9752,4
2196,5416,4
8735,10509,4
10203,11883,6
2000,11880,4
1056,9951,4
10778,11876,6
8353,10719,6
10701,11296,6
5277,11817,4
10310,11871,4
11607,11737,4
2054,7950,4
7191,9395,5
2458,11225,4
5116,9493,4
2811,11723,5
12316,12376,5
4626,4784,4
8375,9501,4
7253,10323,4
559,8505,4
5447,9712,4
8835,10394,4
2803,5295,4
10212,12203,5
1115,5711,4
7618,11565,4
4572,11171,4
8204,9444,4
23,1337,4
5925,7007,4
3298,11332,4
5747,6622,4
1410,12358,4
2766,10954,4
6900,12070,4
10837,11535,4
2221,11324,4
3759,5731,5
10565,10665,4
6915,7508,5
4876,7770,4
5096,12508,5
6339,12506,4
4016,10315,4
1327,8901,4
7060,9994,6
7555,7721,6
1482,6452,5
1994,3299,4
3332,12358,4
11171,11285,4
1555,10749,4
10684,11513,5
5530,10012,4
932,7220,4
4335,9252,5
12710,12800,4
9402,9523,5
2306,3542,4
8101,10168,4
75,10667,5
12947,12948,7
6737,10786,4
4930,8025,4
7870,11881,4
10722,10809,4
5958,7724,4
2964,5101,6
3546,9696,5
697,7469,5
9659,11973,4
11066,12411,4
4478,5958,5
2904,6541,4
6060,10684,4
2613,4089,4
13471,13492,5
9858,13492,4
5390,9821,4
8103,10347,4
2605,5470,4
6365,12910,6
6289,7894,5
2662,4701,4
4701,9524,4
5377,10871,5
13277,13579,5
1637,8961,4
3512,12587,4
3451,3575,4
1866,3105,4
8746,10784,4
72,9465,4
2065,5332,4
13771,13800,4
1977,12244,4
2243,5275,4
9179,13233,4
13840,13848,4
753,9438,4
7590,10289,4
998,2479,5
1698,3101,4
9480,11571,5
1753,10762,5
10762,11527,4
9653,12553,5
3367,7851,4
3632,7902,5
5355,8631,4
5769,13594,4
9321,10507,4
2160,13943,4
3680,6336,4
9721,9932,5
2158,6519,5
4234,11269,4
7846,10585,4
12600,13781,6
6363,10030,4
2055,3367,4
3382,12530,4
954,1196,5
1709,12906,4
7555,13249,5
9540,13264,4
4770,13284,5
6235,7526,4
5246,9285,4
8837,12747,4
3319,6591,4
42,2588,5
4685,5007,4
2349,13261,4
183,8057,5
8552,10205,4
8446,13564,6
1452,8777,4
10214,11572,4
13565,13637,4
12299,13950,4
1779,5278,5
3759,11070,4
4711,9890,4
3962,4090,5
14642,14680,4
14756,14786,4
14731,14769,4
14718,14757,4
4090,15186,4
148,150,4
170,188,4
563,574,4
677,695,5
726,740,5
706,762,6
716,773,5
716,758,7
707,773,5
737,773,5
739,752,10
871,873,4
1025,1053,5
1035,1072,5
1023,1026,6
1038,1095,5
1119,1183,4
1313,1358,6
1322,1394,5
408,420,4
716,724,11
734,792,5
803,869,4
392,1073,4
374,791,4
368,751,7
746,1001,9
328,763,4
706,1053,4
392,739,4
730,1095,4
772,1026,4
1538,1572,6
1503,1569,5
1685,1688,5
1827,1893,4
1914,1976,4
1917,1933,7
2115,2129,4
2126,2158,4
2158,2181,4
2173,2179,4
2116,2173,4
2154,2173,4
2110,2173,6
2291,2300,4
2256,2257,5
2212,2284,6
2219,2289,4
2436,2492,4
2463,2470,4
2426,2434,4
2415,2481,4
121,2390,5
2534,2551,4
2522,2567,5
2522,2545,8
2673,2679,4
2932,2935,4
391,459,4
481,1278,4
3204,3209,5
211,3180,5
212,606,4
3447,3475,4
3411,3444,4
369,2681,4
2158,3118,4
704,3484,5
3802,3883,5
3839,3867,4
3930,3968,4
247,2175,6
281,3198,4
4104,4176,4
622,2563,5
610,2545,4
1565,2652,4
2391,2803,4
4269,4285,5
4271,4284,4
4256,4289,4
649,739,4
688,2522,4
960,1376,4
4348,4356,4
614,2117,6
915,1337,7
945,1315,5
962,1377,5
949,1381,4
2236,3577,4
4405,4409,4
4452,4496,4
2498,3603,4
2062,2406,5
386,751,4
451,1053,5
3883,4511,4
4607,4656,5
4617,4628,4
1465,2783,4
2769,2972,6
1337,2783,6
2509,4607,4
2509,4690,4
544,4200,4
1085,1362,4
4726,4786,4
915,4364,5
1464,4013,5
1367,4069,4
4852,4867,5
4946,4969,5
497,4451,6
5066,5067,4
5126,5198,4
5119,5161,5
5170,5182,4
2464,3570,4
5307,5325,5
2236,2965,5
3571,3639,4
1321,2407,4
1321,2222,4
2928,3635,5
2295,3679,6
522,4195,4
894,5139,5
5416,5496,4
5431,5477,4
5438,5500,4
5406,5467,5
1673,2592,4
5614,5653,5
4042,5478,5
4017,5483,4
4080,5448,5
4044,5431,5
2941,5401,5
1464,5431,5
56,2435,4
811,3644,6
778,3666,5
1734,2754,4
4167,4384,5
1033,4032,4
1722,4219,4
5048,5333,4
5048,5370,5
1447,4209,7
4219,5310,4
5761,5779,4
5721,5782,4
5702,5731,5
5701,5780,4
5720,5768,4
1498,4927,5
446,4969,4
4431,4972,4
2675,4611,4
1919,5892,4
419,1070,4
2651,3645,4
1258,1528,4
696,2664,4
5904,5910,4
5978,5982,6
5930,5947,4
5962,5994,4
812,4148,4
1994,4391,4
6009,6046,4
6025,6036,4
6013,6068,4
3266,4455,4
2786,5944,7
1608,5773,4
1587,2867,5
2789,3907,4
3998,5434,4
1598,4430,4
1572,3492,4
6839,6889,5
2403,2596,4
4647,5455,4
2848,4430,4
3123,4234,4
7160,7167,4
7363,7389,5
7306,7384,6
7476,7484,4
7433,7439,4
5738,5978,4
675,4534,4
2567,4089,4
878,2620,4
3662,4148,5
1739,4020,4
348,921,4
2492,3173,7
5795,5989,7
7733,7774,4
1528,4827,5
1619,5744,5
7802,7872,4
8001,8005,4
8019,8078,7
5372,5733,5
2601,2725,4
1946,3849,4
620,5030,4
8519,8557,7
4798,8234,4
1452,6585,4
2323,3873,4
7835,8355,7
4896,5073,4
4919,7439,4
1581,3794,4
1444,6050,7
5706,6077,4
4373,6878,4
5440,6469,4
3576,6853,6
3544,6897,5
3120,6858,4
184,4942,4
2294,6897,7
2993,6854,4
1865,6878,4
4412,5954,4
5771,6898,4
5819,8461,6
1254,6326,4
2227,6932,4
5789,8353,6
3919,7060,4
7321,7884,4
8754,8758,7
1076,6908,4
901,7606,4
3292,7645,7
1432,7662,4
8945,8979,6
8935,8969,4
8930,8992,4
2446,3101,4
1028,5978,4
3021,7646,4
3963,8019,4
901,8209,6
625,5789,6
2326,8297,4
2906,8353,6
7820,8190,6
3855,8216,4
6180,6342,4
4338,5612,4
6342,6595,4
6127,8260,5
529,3657,4
8591,8803,7
7349,7841,4
3293,7581,4
6486,8146,5
1317,3329,4
8010,8117,4
3300,6805,5
6815,8235,5
3734,8843,4
4215,8733,4
6365,9028,5
6396,9028,4
5620,9095,4
901,1940,5
901,6745,4
5795,8485,4
6052,8485,4
3279,7810,8
9362,9363,6
9342,9400,4
9327,9374,4
7268,7754,4
4213,5481,4
343,8420,4
9613,9664,4
9602,9610,5
9634,9664,5
3873,9511,4
9850,9868,4
7396,8518,4
4165,9049,9
10004,10019,4
3443,4586,5
3297,3801,4
16,755,4
1762,3851,6
7393,8961,4
4449,5572,4
9775,9924,4
2472,7279,4
9050,9347,4
497,8262,6
2841,3064,6
3187,8729,6
6560,8793,4
925,3151,4
10173,10184,4
2614,3636,5
783,3029,5
2701,4467,5
5522,8983,4
382,6668,4
10220,10265,6
1045,9924,4
8237,8576,5
2960,6447,6
5737,8441,4
3077,9977,4
1321,9333,4
9537,9977,4
2960,10346,4
10418,10440,4
10418,10482,4
10428,10452,4
10409,10465,4
10405,10487,4
10456,10492,4
740,5096,4
7020,9617,4
7799,10371,4
5423,8048,5
2482,9410,4
9472,9838,4
3021,8257,6
5544,10349,4
5538,7162,4
855,7153,4
9540,10110,4
3028,5503,5
1822,4774,5
10702,10714,8
10718,10726,4
10706,10744,4
10713,10731,4
10770,10798,5
10701,10718,4
10774,10776,4
10744,10785,4
10772,10786,4
10945,10983,4
11061,11098,4
11128,11200,4
11101,11190,4
11108,11111,4
11161,11199,4
11129,11187,4
11111,11128,4
11141,11198,4
11103,11114,4
11148,11151,4
11173,11187,4
11142,11153,4
11135,11178,4
11143,11183,4
11121,11193,4
11137,11158,4
11216,11280,4
11207,11285,4
11272,11276,6
662,9529,4
2701,6783,4
9621,11275,4
1715,10795,4
11324,11359,4
10432,11046,5
3021,7747,9
7747,8257,5
2684,9229,4
332,7515,4
7636,9833,5
4293,10644,4
9300,10181,6
288,1164,5
932,10943,4
7507,8445,4
6013,8444,4
8579,10431,4
4543,9386,5
11725,11746,4
2033,5584,5
17,7064,5
11832,11838,4
4348,7533,4
5046,7448,4
2002,8529,4
9171,9653,7
7937,10954,4
5882,7094,4
6154,11726,4
11927,11976,4
167,9376,6
3665,7586,4
4823,5016,4
1064,6024,4
1064,1753,6
1670,3275,4
6024,7679,4
3432,7076,8
2503,4364,4
1378,5132,4
4269,6987,4
6053,10023,4
3919,9305,4
3309,8823,4
8363,10048,4
1276,11474,4
11407,11919,5
2423,11987,4
12070,12083,4
12061,12097,4
3693,8194,5
1617,5162,4
2062,6317,5
6014,11067,4
5162,10460,4
1413,2544,4
6180,6827,4
1254,3117,5
4363,10536,5
2201,6447,7
3367,9539,4
2333,11897,4
6001,9177,5
7881,10015,5
3867,11280,4
1142,3315,6
5055,11923,5
9063,9441,6
1218,4802,4
2000,11883,4
1378,9451,4
613,9015,4
12203,12210,7
2591,8363,4
2054,5943,4
1617,10089,4
1617,10024,4
8368,10328,4
5116,10328,4
5575,8511,4
7236,8078,4
2722,10382,4
4626,10382,4
2143,11021,4
8521,10382,5
4610,7493,4
12438,12440,4
8596,8721,4
7502,8679,4
2702,9386,4
1232,6591,5
4993,10270,4
3279,6030,4
10661,11858,4
10240,10461,4
264,7222,4
1403,3298,4
1099,3551,4
1030,11649,4
7340,7767,5
4058,4636,4
3247,7980,4
7266,12376,4
4796,9826,4
871,11600,4
11376,12088,7
6394,12173,6
11535,12002,4
12508,12570,4
12541,12576,4
1189,1464,4
92,1464,4
1988,5418,5
7175,12052,4
5002,9988,4
7163,9985,4
259,12250,4
6678,11562,4
2212,11823,4
3631,11562,5
3178,3956,4
7579,12516,4
12328,12552,4
1323,5955,4
4329,10446,6
2258,11962,4
4415,6899,4
6865,9600,4
1563,11171,5
6591,6865,4
1074,3410,4
6271,8058,4
6515,9523,5
993,6409,5
9714,12358,4
1482,8529,6
3513,10406,4
5592,10482,4
13080,13096,4
5690,12083,4
3315,10398,4
1637,8326,6
13119,13178,6
13119,13156,4
199,2548,4
8542,9179,4
13607,13658,4
13643,13657,4
7166,8529,4
4673,6666,4
2605,7073,4
4566,8317,4
1689,2810,4
1424,11577,4
9919,11583,4
13710,13732,4
446,9366,7
2243,9505,4
649,7547,4
7533,8563,4
7228,13872,4
1950,11847,4
6848,8358,4
3597,9703,4
741,12389,4
8132,10340,5
4070,12389,5
3977,4021,5
311,3154,4
1850,13276,5
5661,11326,4
4827,7506,4
968,3880,4
8025,9035,4
46,11627,4
8929,11483,4
5081,5513,4
5920,8211,5
4460,8385,4
9217,12354,4
3206,7959,4
12979,13896,4
12840,14060,4
2702,12981,4
6323,11211,5
2112,13221,5
5212,9994,7
9356,11699,4
2588,5007,5
13284,13564,5
139,6758,5
1715,2975,4
4516,5012,4
7085,9480,4
2069,10205,4
2112,3897,4
7194,13296,5
7017,13364,4
8057,11572,5
42,10938,4
2041,8178,4
8763,13571,4
4166,8552,4
4685,6085,4
8211,11070,4
3962,5920,4
8358,11192,4
3246,8238,4
14661,14673,4
14751,14761,4
14726,14777,5
14770,14778,4
14750,14763,4
14776,14795,4
14746,14768,5
14708,14797,4
3054,8160,4
15160,15180,4
15112,15160,5
371,400,6
568,592,6
522,578,4
602,673,4
618,694,4
687,699,4
763,781,5
733,743,5
743,793,5
731,758,7
721,749,6
760,766,6
705,751,5
774,795,6
749,755,5
832,888,4
940,967,4
947,965,4
1051,1056,5
364,1051,4
1321,1342,7
1432,1484,5
218,221,5
804,894,4
803,828,4
